biceps,triceps,t
-0.00109386874828488,0.00223384727723896,1713350764.33832
-0.00109742674976587,0.00223646755330265,1713350764.37265
-0.0010900943307206,0.00226132548414171,1713350764.37369
-0.00109528715256602,0.00221812468953431,1713350764.42078
-0.00108793075196445,0.00223858328536153,1713350764.42222
-0.00108706532046199,0.00223805429413915,1713350764.44836
-0.00108903658110648,0.0022398813161999,1713350764.44911
-0.00110411003697664,0.00223656394518912,1713350764.49676
-0.00108624785207212,0.00223896792158484,1713350764.49776
-0.00110079243313521,0.00223865546286106,1713350764.51693
-0.00105158146470785,0.00224175653420389,1713350764.54831
-0.00107603066135198,0.00223442423157394,1713350764.56029
-0.0010845169890672,0.00223548198118806,1713350764.56109
-0.00108016561716795,0.0022359627764672,1713350764.60461
-0.00107018882408738,0.00223644357174635,1713350764.60573
-0.00109350809361786,0.00222778902389109,1713350764.65728
-0.00106840976513922,0.00223098648712039,1713350764.65791
-0.00106489984318614,0.00222961604595184,1713350764.68835
-0.00104047474451363,0.00222846213728189,1713350764.68931
-0.00106990034691989,0.00222555315122008,1713350764.75637
-0.000970805180259049,0.00223502516746521,1713350764.7582
-0.00102549744769931,0.00222665909677744,1713350764.7725
-0.00103304616641253,0.00222560134716332,1713350764.77369
-0.00106013985350728,0.00224517029710114,1713350764.80088
-0.00101677072234452,0.00220855651423335,1713350764.80318
-0.00101919879671186,0.00221423013135791,1713350764.87234
-0.00103645992930979,0.00222658691927791,1713350764.87367
-0.00100991921499372,0.00222336547449231,1713350764.90093
-0.00101773231290281,0.00221740361303091,1713350764.90219
-0.00102282897569239,0.00222033634781837,1713350764.92076
-0.00102386262733489,0.00221569673158228,1713350764.92194
-0.00101922289468348,0.00221927859820425,1713350764.97308
-0.00103374337777495,0.00222733221016824,1713350764.97398
-0.00102150673046708,0.00221245107240975,1713350765.02041
-0.00103472894988954,0.00221091252751648,1713350765.02107
-0.00103064207360148,0.00220773927867413,1713350765.04453
-0.00102763704489917,0.0022067055106163,1713350765.0457
-0.0010163860861212,0.00221350905485451,1713350765.08909
-0.00103785423561931,0.00221507158130407,1713350765.09025
-0.0010384313063696,0.00220434949733317,1713350765.15699
-0.00106581347063184,0.00222863047383726,1713350765.15811
-0.00101333297789097,0.00219708937220275,1713350765.18488
-0.00104660505894572,0.00220141652971506,1713350765.18614
-0.00105251895729452,0.00220817187801003,1713350765.24437
-0.00103093055076897,0.00220495043322444,1713350765.24534
-0.0010884115472436,0.00222855829633772,1713350765.26503
-0.00100660161115229,0.00219853175804019,1713350765.26621
-0.00102434353902936,0.00220995093695819,1713350765.2968
-0.00103499344550073,0.00221620150841773,1713350765.29796
-0.00102903135120869,0.0021891319192946,1713350765.31682
-0.00103030551690608,0.0022021378390491,1713350765.31794
-0.00100095209199935,0.00221420614980161,1713350765.36053
-0.00102153071202338,0.00220047892071307,1713350765.36159
-0.00102763704489917,0.00219821906648576,1713350765.41228
-0.00104381632991135,0.00220793159678578,1713350765.41312
-0.00102465599775314,0.00220093573443592,1713350765.49264
-0.00105869746766984,0.00220886920578778,1713350765.4937
-0.00102826207876205,0.0022160813678056,1713350765.51649
-0.00104465777985752,0.00219692103564739,1713350765.51758
-0.00106826552655548,0.00220471015200019,1713350765.57225
-0.00105071591679007,0.00220240233466029,1713350765.57346
-0.00100299553014338,0.00222300505265594,1713350765.59642
-0.00109824410174042,0.00221023941412568,1713350765.59737
-0.00103920057881624,0.00220088777132332,1713350765.62892
-0.00101003935560584,0.00221475912258029,1713350765.62996
-0.0010517257032916,0.00218764133751392,1713350765.7325
-0.00104939378798008,0.00219393987208605,1713350765.73352
-0.00102335785049945,0.00221692281775177,1713350765.75662
-0.00103602721355855,0.00219615176320076,1713350765.7578
-0.00104576360899955,0.0022306980099529,1713350765.76525
-0.000979291507974267,0.00223625125363469,1713350765.76629
-0.00109218584839255,0.00218098214827478,1713350765.78865
-0.00104650889988989,0.00221723527647555,1713350765.78966
-0.00101482344325632,0.00220365240238607,1713350765.82044
-0.00101965561043471,0.00222538504749537,1713350765.82149
-0.000979868462309241,0.00222757272422314,1713350765.84462
-0.0010474945884198,0.00218975683674216,1713350765.84527
-0.00100410135928541,0.00221927859820425,1713350765.88082
-0.00100434175692499,0.00223632343113422,1713350765.8818
-0.00106812128797174,0.00222709192894399,1713350765.93708
-0.00106182275339961,0.00220665731467307,1713350765.93776
-0.000974868074990809,0.00222141831181943,1713350766.00077
-0.00097979640122503,0.00222730822861195,1713350766.00202
-0.000970059947576374,0.00222540902905166,1713350766.0406
-0.00101970368996263,0.00221415795385838,1713350766.0419
-0.000966958701610565,0.00222189910709858,1713350766.0688
-0.000974218943156302,0.00220838841050863,1713350766.07032
-0.00102145865093917,0.00221180217340589,1713350766.1205
-0.000969963788520545,0.00223730900324881,1713350766.12167
-0.000989797175861895,0.00218824227340519,1713350766.14518
-0.000997730647213757,0.00220843637362123,1713350766.14627
-0.000968449225183576,0.00217670295387506,1713350766.16829
-0.000997538329102099,0.00217417860403657,1713350766.16951
-0.000975084432866424,0.00218723271973431,1713350766.24451
-0.00104150839615613,0.00218050135299563,1713350766.24553
-0.00100217806175351,0.00219045416451991,1713350766.27669
-0.000982561032287777,0.00215434515848756,1713350766.27781
-0.000999197131022811,0.00215566740371287,1713350766.30027
-0.00100126455072314,0.0021712938323617,1713350766.30123
-0.00102831015828997,0.0021717504132539,1713350766.32835
-0.000994557281956077,0.00218247249722481,1713350766.32946
-0.000994100468233228,0.00216679810546339,1713350766.38458
-0.00100551976356655,0.00217136577703059,1713350766.38578
-0.00102270871866494,0.00216655782423913,1713350766.40853
-0.000971646630205214,0.00217124563641846,1713350766.40982
-0.000986695988103747,0.0021548259537667,1713350766.45271
-0.000978161580860615,0.00216290354728699,1713350766.45383
-0.000992225366644561,0.00216564419679344,1713350766.50051
-0.000995855429209769,0.00215691747143865,1713350766.50156
-0.000984748709015548,0.00215619639493525,1713350766.58064
-0.0010225644800812,0.00216242275200784,1713350766.58185
-0.000974844035226852,0.00215948978438973,1713350766.60888
-0.00101083272602409,0.00217047636397183,1713350766.61017
-0.00100576016120613,0.00217098114080727,1713350766.64045
-0.000968401145655662,0.00218220823444426,1713350766.64137
-0.000984412152320147,0.00218237633816898,1713350766.64852
-0.00100025488063693,0.00217665475793183,1713350766.64977
-0.00101172225549817,0.00217651063576341,1713350766.70044
-0.000991119421087205,0.00217345729470253,1713350766.70206
-0.000986287370324135,0.00217182259075344,1713350766.75295
-0.00100270705297589,0.00216802419163287,1713350766.79656
-0.000975541188381612,0.00217136577703059,1713350766.81285
-0.000972463982179761,0.00217271223664284,1713350766.81381
-0.000991431996226311,0.00216874550096691,1713350766.82444
-0.000987849896773696,0.00218252069316804,1713350766.82512
-0.0009920570300892,0.00218795379623771,1713350766.91657
-0.000994749600067735,0.00218127062544227,1713350766.91772
-0.000993884168565273,0.00217740004882216,1713350766.93671
-0.000993571593426168,0.00218338612467051,1713350766.93798
-0.000992345507256687,0.00218677590601146,1713350766.97661
-0.000985013204626739,0.00218463619239628,1713350766.97756
-0.000996528542600572,0.00218696822412312,1713350767.02438
-0.000989893451333046,0.00218333816155791,1713350767.02535
-0.000992369605228305,0.00218566996045411,1713350767.05261
-0.000987922074273229,0.00218932423740625,1713350767.05371
-0.00101203471422195,0.00219016568735242,1713350767.15254
-0.000989124062471092,0.00218088598921895,1713350767.15382
-0.000978690455667675,0.00218603061512113,1713350767.18452
-0.000998307601548731,0.00218444387428462,1713350767.18555
-0.000979628064669669,0.00217891461215913,1713350767.20091
-0.00101528025697917,0.00218576611950994,1713350767.20197
-0.000984388054348528,0.00217749620787799,1713350767.2609
-0.00100770744029433,0.00219946936704218,1713350767.26219
-0.000982080237008631,0.00218355446122587,1713350767.31247
-0.000980229116976261,0.00218098214827478,1713350767.3136
-0.00101052015088499,0.00220220978371799,1713350767.33688
-0.000963809434324503,0.00221283570863307,1713350767.33795
-0.00101064040791243,0.00218992517329752,1713350767.3648
-0.00101631390862167,0.00218081381171942,1713350767.38865
-0.000983114005066454,0.00218735286034644,1713350767.42429
-0.000968785781878978,0.00218677590601146,1713350767.4252
-0.00101893441751599,0.00219384371303022,1713350767.45251
-0.00102573784533888,0.00218381895683706,1713350767.45389
-0.000964001752436161,0.00217441911809146,1713350767.48832
-0.000962847785558552,0.00220218580216169,1713350767.4896
-0.00095510674873367,0.00219372357241809,1713350767.52037
-0.000964602746535093,0.00217227940447628,1713350767.52163
-0.000997682567685843,0.0021881943102926,1713350767.54086
-0.000999653828330338,0.00221300404518843,1713350767.54237
-0.000899981765542179,0.00217679911293089,1713350767.56063
-0.00095854455139488,0.00219220900908113,1713350767.56194
-0.00101138569880277,0.00221307622268796,1713350767.58845
-0.000974819995462894,0.00221261940896511,1713350767.58947
-0.000973521790001541,0.00218557380139828,1713350767.61231
-0.000905991881154478,0.00219677668064833,1713350767.6131
-0.000932148017454892,0.00220384472049773,1713350767.66844
-0.000943038379773498,0.00220730644650757,1713350767.66917
-0.000936763768550009,0.00217949156649411,1713350767.70094
-0.000935657939407975,0.00219180039130151,1713350767.70239
-0.000913516618311405,0.00218720850534737,1713350767.72058
-0.000946716580074281,0.00217646243982017,1713350767.72206
-0.00096003501676023,0.00219386792741716,1713350767.77307
-0.000923132814932615,0.00215393654070795,1713350767.77404
-0.000951548747252673,0.00217300071381032,1713350767.80047
-0.000940009253099561,0.00217576534487307,1713350767.80129
-0.000989773194305599,0.00217403448186815,1713350767.88842
-0.000976382638327777,0.0021733611356467,1713350767.90868
-0.000930897891521454,0.00218480452895164,1713350767.94098
-0.000956380856223404,0.00217112549580634,1713350767.94205
-0.00098419573623687,0.00218167924322188,1713350767.96941
-0.00092979206237942,0.00219232914969325,1713350767.97003
-0.000957078067585826,0.00212669861502945,1713350768.04052
-0.000895558332558721,0.00217629410326481,1713350768.04192
-0.000902818574104458,0.00216179783456027,1713350768.06843
-0.000972704379819334,0.00218843459151685,1713350768.06941
-0.000902818574104458,0.00216073985211551,1713350768.12904
-0.000899837526958436,0.00216932245530188,1713350768.13022
-0.00100547168403864,0.00216227862983942,1713350768.15636
-0.000966670224443078,0.00216360087506473,1713350768.15757
-0.000910583650693297,0.00216348050162196,1713350768.1845
-0.000900246202945709,0.00216093217022717,1713350768.18563
-0.000896399724297226,0.00216021109372377,1713350768.24051
-0.000908636371605098,0.00219026184640825,1713350768.24116
-0.000897217076271772,0.00212818896397948,1713350768.26891
-0.000903131091035903,0.00215069111436605,1713350768.27013
-0.00087695091497153,0.00216340855695307,1713350768.29669
-0.000911425042431802,0.00214194017462432,1713350768.2977
-0.000940321770031005,0.0021541768219322,1713350768.32438
-0.000893875490874052,0.00216090818867087,1713350768.32529
-0.00090817961608991,0.00215662899427116,1713350768.3886
-0.000942797982133925,0.00217706337571144,1713350768.38998
-0.000905823602806777,0.00215244595892727,1713350768.41248
-0.000906809291336685,0.00215686950832605,1713350768.41366
-0.000894981320016086,0.00216703861951828,1713350768.44061
-0.000921882688999176,0.00216872151941061,1713350768.46518
-0.000915007083676755,0.00215112371370196,1713350768.48439
-0.000915632175747305,0.00215698964893818,1713350768.48555
-0.000927748566027731,0.00217033224180341,1713350768.51648
-0.000926642736885697,0.0021488880738616,1713350768.51742
-0.000919839250855148,0.00215528276748955,1713350768.53653
-0.000919238256756216,0.00216292776167393,1713350768.53764
-0.000917675613891333,0.00215477799065411,1713350768.56062
-0.000949264853261411,0.00215410487726331,1713350768.56188
-0.000928830413613468,0.00214944081380963,1713350768.63691
-0.000924094405490905,0.0021596341393888,1713350768.63804
-0.000918468926101923,0.0021681203506887,1713350768.6929
-0.000913612777367234,0.00215787906199694,1713350768.694
-0.000937268661800772,0.00215706182643771,1713350768.71262
-0.000925440690480173,0.00216763955540955,1713350768.71365
-0.000933301984332502,0.00215831189416349,1713350768.76868
-0.000964746985118836,0.00216535571962595,1713350768.76978
-0.000897193036507815,0.00220136856660247,1713350768.78863
-0.000971983186900616,0.00215097959153354,1713350768.79015
-0.000948327302467078,0.00215953798033297,1713350768.82034
-0.000965660554356873,0.00217800098471344,1713350768.82114
-0.000938326411414892,0.00218264083378017,1713350768.87228
-0.00103727728128433,0.00222180294804275,1713350768.87297
-0.000954072980675846,0.0021596581209451,1713350768.89289
-0.000886206515133381,0.0021921128500253,1713350768.89414
-0.000837019586469978,0.00220382050611079,1713350768.92429
-0.000951236230321229,0.00221915845759213,1713350768.92492
-0.000925897445995361,0.00217956374399364,1713350768.99664
-0.00091055961092934,0.0021980267483741,1713350768.99785
-0.000888586568180472,0.00217679911293089,1713350769.07681
-0.000891904113814235,0.00220624869689345,1713350769.07803
-0.000891351199243218,0.00219771428965032,1713350769.09273
-0.000925248372368515,0.0021950697991997,1713350769.09386
-0.000938975543249399,0.00223259720951319,1713350769.14849
-0.000837067665997893,0.00220937398262322,1713350769.14964
-0.000898539321497083,0.00218884344212711,1713350769.18072
-0.000943206658121198,0.00224555493332446,1713350769.18181
-0.00089195225154981,0.00221372535452247,1713350769.20494
-0.0009230847354047,0.00222745235078037,1713350769.20619
-0.000931114249397069,0.00221216259524226,1713350769.22074
-0.000887168163899332,0.00221098470501602,1713350769.22194
-0.000914430129341781,0.00222346163354814,1713350769.24878
-0.000793530256487429,0.00224581942893565,1713350769.24976
-0.000881999440025538,0.00223670806735754,1713350769.32447
-0.000850025506224483,0.00221754773519933,1713350769.32535
-0.000938470649998635,0.00224932935088873,1713350769.35293
-0.000819085340481252,0.00220009428448975,1713350769.35409
-0.000840192951727659,0.00223954487591982,1713350769.38104
-0.000854136422276497,0.00225507514551282,1713350769.38202
-0.000888105714693666,0.00220591202378273,1713350769.40477
-0.000857454026117921,0.00216888962313533,1713350769.40583
-0.000858031038660556,0.00219355523586273,1713350769.47655
-0.000878970313351601,0.00218841060996056,1713350769.47827
-0.000862382352352142,0.00220110407099128,1713350769.48471
-0.000858583953231573,0.0021928099449724,1713350769.48611
-0.000902457919437438,0.00218345830217004,1713350769.56431
-0.000965396058745682,0.00220862869173288,1713350769.5652
-0.000885389163158834,0.00215771095827222,1713350769.6011
-0.000836490711662918,0.00220165704376996,1713350769.60223
-0.000926306180190295,0.0021733371540904,1713350769.60843
-0.000895173638127744,0.00217235158197582,1713350769.60952
-0.000877143233083189,0.00218167924322188,1713350769.6888
-0.000875532510690391,0.00220598420128226,1713350769.68982
-0.000930176698602736,0.00218917988240719,1713350769.70832
-0.000915007083676755,0.00218254467472434,1713350769.70938
-0.000870003190357238,0.00214552227407694,1713350769.71633
-0.000827355310320854,0.0021704041864723,1713350769.71769
-0.000973161193542182,0.00219841138459742,1713350769.77268
-0.000837909057736397,0.00215196516364813,1713350769.77394
-0.000860579311847687,0.00216965889558196,1713350769.79686
-0.000837957137264311,0.00217877025716007,1713350769.79806
-0.000866757705807686,0.00218377076089382,1713350769.86875
-0.000898371043149382,0.00214496930129826,1713350769.86971
-0.000853198871482164,0.00217465939931571,1713350769.89259
-0.000860675470903516,0.00217463541775942,1713350769.89376
-0.000862382352352142,0.00219187256880105,1713350769.94861
-0.000922002887818962,0.0021587444934994,1713350769.94934
-0.000863223802298307,0.00217526033520699,1713350769.97249
-0.000871349475346506,0.00217607780359685,1713350769.97317
-0.000880100240465254,0.00217879447154701,1713350770.02468
-0.00088719220366329,0.0021842997521162,1713350770.02589
-0.000860867789015174,0.00217941938899457,1713350770.07304
-0.000871782191097736,0.00217437092214823,1713350770.074
-0.000877071113791317,0.00216804817318916,1713350770.09637
-0.00088603823678568,0.00216542789712548,1713350770.09748
-0.000861108186654747,0.00216953875496984,1713350770.11683
-0.000868608884047717,0.00217396230436862,1713350770.11781
-0.000868392467964441,0.00217321701347828,1713350770.17696
-0.000872599601279944,0.00217432295903563,1713350770.17796
-0.000887144124135375,0.00218675192445517,1713350770.22035
-0.000870796560775489,0.0021736016497016,1713350770.2217
-0.000881470565218478,0.00218057329766452,1713350770.24026
-0.000890605966560543,0.00218389090150595,1713350770.24124
-0.000887600879650563,0.00216737505979836,1713350770.30085
-0.000904886052012444,0.00217009172774851,1713350770.30223
-0.000856035680044442,0.00217617396265268,1713350770.32829
-0.000861396722029895,0.00218292931094766,1713350770.32956
-0.000880941632203758,0.00218182359822094,1713350770.37722
-0.000894957280252129,0.00218054931610823,1713350770.37879
-0.000880701234564185,0.00217477953992784,1713350770.39634
-0.000902121362742037,0.0021943727042526,1713350770.39771
-0.000890052993781865,0.00216867332346737,1713350770.4645
-0.00087413820438087,0.00216312007978559,1713350770.46525
-0.00092229136498645,0.00219093495979905,1713350770.49253
-0.000864666188135743,0.00218461221083999,1713350770.49369
-0.000873320794198662,0.00219403603114188,1713350770.58084
-0.000904549495317042,0.00221014325506985,1713350770.58187
-0.000960083096288145,0.00220658537000418,1713350770.60475
-0.000889403920155019,0.00220773927867413,1713350770.60582
-0.00087625376181677,0.0021820398978889,1713350770.62109
-0.000895750650670379,0.00218583829700947,1713350770.64049
-0.000860867789015174,0.0022028109524399,1713350770.64153
-0.000855386548209935,0.00221843714825809,1713350770.64248
-0.000892601325176656,0.00218917988240719,1713350770.69635
-0.000863560358993709,0.00222165859304368,1713350770.69797
-0.000858343555592001,0.00227452395483851,1713350770.72482
-0.00090923736570403,0.00224478566087782,1713350770.72611
-0.000867719354573637,0.00221800454892218,1713350770.76856
-0.000823725189547986,0.00218083779327571,1713350770.76982
-0.000835577142424881,0.00222502439282835,1713350770.82107
-0.000908468093257397,0.00226012361235917,1713350770.82171
-0.000855723104905337,0.00219817110337317,1713350770.84503
-0.000814445491414517,0.0022576954215765,1713350770.84624
-0.000913516618311405,0.00232493691146374,1713350770.89288
-0.00078672677045688,0.00224548275582492,1713350770.89409
-0.000817065942101181,0.00226848968304694,1713350770.95274
-0.000810815370641649,0.00229029450565577,1713350770.95397
-0.000803843606263399,0.0022414680570364,1713350770.97672
-0.000773336156271398,0.00227913958951831,1713350770.97785
-0.000827788026072085,0.00227449974045157,1713350771.07662
-0.000840048713143915,0.00228447653353214,1713350771.07788
-0.000791607017163187,0.00226122932508588,1713350771.12424
-0.000815455219708383,0.00225853687152266,1713350771.12494
-0.000818388187326491,0.00225524324923754,1713350771.14849
-0.000857093429658562,0.00225005066022277,1713350771.14962
-0.000777038454543799,0.0022661576513201,1713350771.18049
-0.000814108934719116,0.00224872841499746,1713350771.18233
-0.000826970615889877,0.00224019400775433,1713350771.20482
-0.000835144426673651,0.0022522141225636,1713350771.22957
-0.000802136783022434,0.00225644535385072,1713350771.33258
-0.000826441741082817,0.00226130150258541,1713350771.33321
-0.000852694036439061,0.00222637061960995,1713350771.37335
-0.000851059274282306,0.0022128839045763,1713350771.37408
-0.000798410444986075,0.00224916101433337,1713350771.4006
-0.000883081287611276,0.00222997670061886,1713350771.40173
-0.000805526447948068,0.00220939796417952,1713350771.42472
-0.000827499548904598,0.00220040674321353,1713350771.4258
-0.000822234665974975,0.00222769286483526,1713350771.44465
-0.000812906946521252,0.00220680166967213,1713350771.44573
-0.000798362365458161,0.00221627368591726,1713350771.48031
-0.000860386993736029,0.00222576968371868,1713350771.48096
-0.000803891685791314,0.00220771506428719,1713350771.49651
-0.000820022891275585,0.00220242631621659,1713350771.49753
-0.000873416953254491,0.0021959594450891,1713350771.56518
-0.000822258705738932,0.00219006952829659,1713350771.56636
-0.000836731109302491,0.00219982978887856,1713350771.62517
-0.00084988126764074,0.00218824227340519,1713350771.62652
-0.000802737777121365,0.00220418116077781,1713350771.64446
-0.000810286495834589,0.00218845880590379,1713350771.64575
-0.000822691421490163,0.00218987721018493,1713350771.66498
-0.000832331657875329,0.00219497364014387,1713350771.6661
-0.000829542987048626,0.00221067224629223,1713350771.72448
-0.000823677110020071,0.00219939718954265,1713350771.72516
-0.000843390298541635,0.00219571893103421,1713350771.74453
-0.000835048267617822,0.0021966805215925,1713350771.74704
-0.000847573392093182,0.00220062327571213,1713350771.77674
-0.000865940353833139,0.0022012242116034,1713350771.83249
-0.00082968722563237,0.0022113211452961,1713350771.85256
-0.000848991796374321,0.00221177795901895,1713350771.85359
-0.000850362062919885,0.00220882100984454,1713350771.93292
-0.000853703706525266,0.00220735464245081,1713350771.93389
-0.00084290950326249,0.00219776248559356,1713350771.95665
-0.000843510555569083,0.00221430230885744,1713350771.95786
-0.000850722717586905,0.00220430153422058,1713350771.98465
-0.000873056356795132,0.00220966245979071,1713350771.98561
-0.000842428707983345,0.00221076840534806,1713350772.00877
-0.000859906198456883,0.00221293186768889,1713350772.00979
-0.000857357867062092,0.00221884599886835,1713350772.04105
-0.000884836248587817,0.00220709014683962,1713350772.04218
-0.000830961391329765,0.0022142541129142,1713350772.06892
-0.000836370512843132,0.00221372535452247,1713350772.07003
-0.000858656072523445,0.00220134435221553,1713350772.09688
-0.000855771184433252,0.00222146627493203,1713350772.0982
-0.00082456658128649,0.00221843714825809,1713350772.12424
-0.000862310233060271,0.00222906307317317,1713350772.1252
-0.000853703706525266,0.00221632164902985,1713350772.14889
-0.000846563663799316,0.00223692436702549,1713350772.14995
-0.000859834079165012,0.00223187590017915,1713350772.17295
-0.000859665800817311,0.00221733143553138,1713350772.17403
-0.000845770351588726,0.00220942194573581,1713350772.19683
-0.000802305061370134,0.00225252681411803,1713350772.19774
-0.000721264397725463,0.00225959462113678,1713350772.25238
-0.000906015920918435,0.00220338790677488,1713350772.25358
-0.000819037260953337,0.00221723527647555,1713350772.30033
-0.000906496774405241,0.00227240822277963,1713350772.3016
-0.000803074333816767,0.00223776581697166,1713350772.32861
-0.000815527339000255,0.00225521926768124,1713350772.32931
-0.000842789304442704,0.00226909061893821,1713350772.37709
-0.000913781055714935,0.00222704373300076,1713350772.37804
-0.000786702730692923,0.00224752631038427,1713350772.40449
-0.000774442043621093,0.00229979050345719,1713350772.40553
-0.000748165708500892,0.00229878071695566,1713350772.45329
-0.000849448551889509,0.00223406357690692,1713350772.4539
-0.000837909057736397,0.00226579722948372,1713350772.48137
-0.000801752088591456,0.00228058197535574,1713350772.48201
-0.000841274741105735,0.00225274311378598,1713350772.53272
-0.000750257284380496,0.00230534374713898,1713350772.53379
-0.000882191758137196,0.00228063017129898,1713350772.55649
-0.000739174545742571,0.00226240744814277,1713350772.55769
-0.000778384681325406,0.0022855584975332,1713350772.61261
-0.000733765424229205,0.00229716999456286,1713350772.61347
-0.000768504047300667,0.00227264873683453,1713350772.63241
-0.000835697341244668,0.00229918933473527,1713350772.63344
-0.000787952856626362,0.00228151958435774,1713350772.68874
-0.000778168323449791,0.00228060618974268,1713350772.69011
-0.000765114324167371,0.00229041464626789,1713350772.74478
-0.000802569498773664,0.00229548709467053,1713350772.74621
-0.000781606126111001,0.00227418728172779,1713350772.81651
-0.000776966335251927,0.00228652008809149,1713350772.81765
-0.00078249565558508,0.00228176009841263,1713350772.84437
-0.000806103460490704,0.00229921354912221,1713350772.84598
-0.000795189058408141,0.00228255335241556,1713350772.89289
-0.000795116939116269,0.00226216693408787,1713350772.8935
-0.000813507940620184,0.00226709526032209,1713350772.91327
-0.000789755897130817,0.00227519706822932,1713350772.91428
-0.000824109825771302,0.00224295863881707,1713350772.94074
-0.000848006107844412,0.00227666343562305,1713350772.94173
-0.000805189891252667,0.00225832057185471,1713350772.96476
-0.000813820457551628,0.0022476464509964,1713350772.96584
-0.000790477090049535,0.00227310555055737,1713350773.01685
-0.000776197004597634,0.00224889651872218,1713350773.01799
-0.000806319818366319,0.00222807750105858,1713350773.06438
-0.000800477981101722,0.00223334250040352,1713350773.06553
-0.000782567774876952,0.00228377943858504,1713350773.12863
-0.000883273605722934,0.00219898857176304,1713350773.12979
-0.000807473727036268,0.0022306980099529,1713350773.1524
-0.000786125776357949,0.00223418371751904,1713350773.15367
-0.000789876095950604,0.00219882023520768,1713350773.18046
-0.000790909805800766,0.00223202025517821,1713350773.18123
-0.000830408418551087,0.00222930358722806,1713350773.20042
-0.000798290246166289,0.00223336648195982,1713350773.20114
-0.000895726610906422,0.00219329074025154,1713350773.25641
-0.000755834684241563,0.00221338868141174,1713350773.25757
-0.000790308811701834,0.00222177896648645,1713350773.28034
-0.000793458137195557,0.00222617830149829,1713350773.28171
-0.000781678245402873,0.00224884855560958,1713350773.33278
-0.000812666490674019,0.00219797878526151,1713350773.33403
-0.000804733135737479,0.0022144946269691,1713350773.36079
-0.000797809450887144,0.00222216360270977,1713350773.36182
-0.000804180221166462,0.00222617830149829,1713350773.48038
-0.000821994268335402,0.00223341444507241,1713350773.48153
-0.000806608295533806,0.00222704373300076,1713350773.5408
-0.000816609186585993,0.00222014402970672,1713350773.54192
-0.000811801059171557,0.00221086456440389,1713350773.56444
-0.0008442317484878,0.00221336469985545,1713350773.56537
-0.000821273017209023,0.00222396664321423,1713350773.61352
-0.000921978848055005,0.00222608214244246,1713350773.61469
-0.000769754115026444,0.0022213701158762,1713350773.64459
-0.00083064881619066,0.0022291112691164,1713350773.64609
-0.000869474315550178,0.00224680500105023,1713350773.66113
-0.000757060712203383,0.00223110662773252,1713350773.66318
-0.000803266651928425,0.00223358278162777,1713350773.72495
-0.000814397411886603,0.00224283849820495,1713350773.72605
-0.000824855058453977,0.00223577045835555,1713350773.73239
-0.000823052017949522,0.00224586762487888,1713350773.73379
-0.000823965587187558,0.00224865623749793,1713350773.74132
-0.000825287774205208,0.00225723860785365,1713350773.74232
-0.000822114467155188,0.00224995450116694,1713350773.76475
-0.000857309787534177,0.00225327210500836,1713350773.76578
-0.000902842613868415,0.00225077173672616,1713350773.83296
-0.000784659292548895,0.00226731179282069,1713350773.83387
-0.000799636531155556,0.00225514709018171,1713350773.88053
-0.000874234363436699,0.00225615687668324,1713350773.88167
-0.000890605966560543,0.00224966602399945,1713350773.93662
-0.000822763540782034,0.0022684175055474,1713350773.93759
-0.000841443019453436,0.00225502694956958,1713350773.97309
