harmstring,cuadriceps,t
-9.94557267404161E-05,-0.0028268073219806,1713350765.36199
-6.71692760079168E-05,-0.0028219751548022,1713350765.38851
-0.000119625743536744,-0.00282526854425669,1713350765.38938
-7.02464676578529E-05,-0.00280517083592713,1713350765.41233
-8.9406777988188E-05,-0.00279954518191516,1713350765.41341
-0.000113086716737598,-0.00276151322759688,1713350765.49262
-0.000143089317134582,-0.00277737993746996,1713350765.49386
-3.18296770274173E-05,-0.00280170887708664,1713350765.51649
-9.09213340491988E-05,-0.00279031367972493,1713350765.51767
-0.000229202531045303,-0.00278444774448872,1713350765.55644
-0.000263292022282258,-0.0027856738306582,1713350765.55771
2.62041921814671E-05,-0.00275995046831667,1713350765.58033
-0.000105177372461185,-0.00273802550509572,1713350765.5818
-0.000298944156384096,-0.00275355577468872,1713350765.62879
-5.85387206228916E-05,-0.0027330971788615,1713350765.63067
-0.000211051927180961,-0.0027120616286993,1713350765.68044
6.56066404189914E-05,-0.0026782366912812,1713350765.68157
1.01210689535947E-05,-0.00268806936219335,1713350765.70853
-0.000154244116856717,-0.00273261638358235,1713350765.7096
0.000144147095852532,-0.00271408120170236,1713350765.75661
2.33433675020933E-05,-0.00274692056700587,1713350765.75726
-5.76251804886851E-05,-0.00271836039610207,1713350765.78079
-6.61114900140092E-05,-0.00272321654483676,1713350765.78203
8.53439269121736E-06,-0.0027159561868757,1713350765.82835
-5.44758695468772E-05,-0.00272126914933324,1713350765.86048
-8.93586984602734E-05,-0.00276288343593478,1713350765.86199
-1.7477474102634E-05,-0.00278012058697641,1713350765.86304
0.000153955639689229,-0.00280218967236578,1713350765.91328
-3.44500986102503E-05,-0.00278415926732123,1713350765.91402
-7.00301025062799E-05,-0.00277990405447781,1713350765.93722
-7.27707229088992E-05,-0.00274980533868074,1713350765.93873
-7.59681133786216E-05,-0.00274466071277857,1713350765.97238
-0.000400900084059686,-0.00277028791606426,1713350765.97308
-8.41419023345225E-06,-0.00277834152802825,1713350766.00882
-8.63536333781667E-05,-0.00275415671057999,1713350766.01051
-0.000101547251688316,-0.00288104265928268,1713350766.10073
-6.92608009558171E-05,-0.00278343819081783,1713350766.10155
-9.51284309849143E-05,-0.00278831832110882,1713350766.12058
-7.56555891712196E-05,-0.00280557945370674,1713350766.12165
-4.71675448352471E-05,-0.00276050344109535,1713350766.15265
-1.73572716448689E-05,-0.00280377641320229,1713350766.15397
1.54580684466055E-05,-0.0028589975554496,1713350766.17693
3.70945563190617E-05,-0.00280844024382532,1713350766.17821
4.74800726806279E-05,-0.00282418681308627,1713350766.22108
4.9547557864571E-05,-0.00284466939046979,1713350766.22243
2.75023812719155E-05,-0.0028405343182385,1713350766.25275
-5.88993316341657E-06,-0.00283719273284078,1713350766.25383
-4.82974501210265E-05,-0.00283409142866731,1713350766.329
-7.39006281946786E-05,-0.00283147115260363,1713350766.33069
-8.89980874489993E-05,-0.00283966888673604,1713350766.35717
-7.62325580581091E-05,-0.00284334714524448,1713350766.35815
-8.18580519990064E-05,-0.00283445208333433,1713350766.45221
-7.35881039872765E-05,-0.00283909193240106,1713350766.453
-8.14974409877323E-05,-0.00283579831011593,1713350766.47635
-2.16605294554029E-05,-0.00282570137642324,1713350766.47739
-1.25972446767264E-05,-0.00283099035732448,1713350766.5005
-2.32231650443282E-05,-0.00283870729617774,1713350766.50179
-0.000105057173641399,-0.00285390089266002,1713350766.52441
-0.000127631239593029,-0.00287080137059093,1713350766.52517
-0.000126309008919634,-0.00289347162470222,1713350766.56053
-0.000120851807878353,-0.00289513054303825,1713350766.56166
-0.000116452392830979,-0.00286041595973074,1713350766.59268
-0.000133809662656859,-0.00282250391319394,1713350766.59461
-0.000150397638208233,-0.00280036265030503,1713350766.60886
-0.00015099864685908,-0.00279329461045563,1713350766.61016
-0.00014746468514204,-0.00279593910090625,1713350766.64839
-0.00014222385652829,-0.00280411285348237,1713350766.64952
-0.000138136965688318,-0.00282368203625083,1713350766.76077
-0.000137487862957641,-0.00283639947883785,1713350766.76184
-0.000132198940264061,-0.00284584728069603,1713350766.78482
-0.00012907366908621,-0.00285166525281966,1713350766.78599
-0.000113904090540018,-0.00286741182208061,1713350766.80495
-0.000114457026938908,-0.00287407101131976,1713350766.80588
-0.00011178852582816,-0.00287839816883206,1713350766.8324
-0.000108591135358438,-0.00288472091779113,1713350766.83324
-0.000105201412225142,-0.00290448218584061,1713350766.88852
-0.000108494969026651,-0.0029070065356791,1713350766.8894
-0.000114961876533926,-0.00292126252315938,1713350766.93669
-0.000114841670438182,-0.00293075852096081,1713350766.93796
-0.000109071945189498,-0.00293369148857892,1713350766.96104
-0.000110610541014466,-0.0029394612647593,1713350766.96214
-0.000108374770206865,-0.00294578378088772,1713350766.99229
-0.000115899456432089,-0.00295328442007303,1713350766.99338
-0.000115394606837071,-0.00295042362995446,1713350767.01658
-0.000104263832326978,-0.0029410959687084,1713350767.01782
-0.000115923496196046,-0.00292448396794498,1713350767.06856
-0.000108086278487463,-0.00290789594873786,1713350767.0698
-0.000122149998787791,-0.00290892971679568,1713350767.09629
-0.000123640507808886,-0.002897895174101,1713350767.09694
-0.000121452823805157,-0.00292455614544451,1713350767.13682
-0.000110826906166039,-0.00285726669244468,1713350767.13791
-0.000178260626853444,-0.00289452937431633,1713350767.21277
-0.00019910377159249,-0.00289727002382278,1713350767.21403
-0.00010063371155411,-0.00287407101131976,1713350767.26076
-8.83489919942804E-05,-0.0028752728831023,1713350767.26186
-0.000134290472487919,-0.00290106842294335,1713350767.28859
-0.000569015624932945,-0.00289844814687967,1713350767.28974
5.55336555407848E-06,-0.0028978711925447,1713350767.33697
-3.03872457152465E-05,-0.00289984233677387,1713350767.33794
-0.000230452642426826,-0.00291231949813664,1713350767.34473
-0.000228721721214242,-0.00289022619836032,1713350767.34605
7.41891126381233E-05,-0.00289294286631048,1713350767.38875
-3.70224370271899E-05,-0.00289505836553872,1713350767.39
-0.000115707131044474,-0.0028722919523716,1713350767.45251
-0.000202469454961829,-0.00286034378223121,1713350767.4538
2.79591513390187E-05,-0.00288659613579512,1713350767.49633
-0.000312767457216978,-0.00289813545532525,1713350767.4971
-0.000117245726869442,-0.00283947656862438,1713350767.54039
-9.51765105128288E-05,-0.00286933500319719,1713350767.54147
-2.00017311726697E-05,-0.00287380651570857,1713350767.6046
-0.000183092779479921,-0.00289659691043198,1713350767.60603
-0.000210138387046754,-0.00287697976455092,1713350767.62879
-4.1830546251731E-05,-0.00287048891186714,1713350767.6297
-9.95759255602025E-05,-0.00283901975490153,1713350767.65238
-0.000127871651784517,-0.00287633086554706,1713350767.65331
-0.000132872082758695,-0.00287017645314336,1713350767.6885
-0.000123568388517015,-0.00287553737871349,1713350767.68946
-0.000151166939758696,-0.00285584828816354,1713350767.70104
-0.00012246253027115,-0.00290034734643996,1713350767.70249
-0.000129626612761058,-0.00288347085006535,1713350767.78099
-0.00012224615784362,-0.00287928781472147,1713350767.78212
-0.00013868989481125,-0.00286414218135178,1713350767.84075
-0.000102869482361712,-0.0028768596239388,1713350767.84199
-8.37812913232483E-05,-0.00288880779407918,1713350767.88876
-4.6061679313425E-05,-0.0028839516453445,1713350767.89006
-6.07504516665358E-05,-0.00290215038694441,1713350767.92053
-4.51240994152613E-05,-0.00287734041921794,1713350767.92165
-3.40654478350189E-05,-0.00287238811142743,1713350767.9694
-1.31501765281428E-05,-0.00286493543535471,1713350767.96987
2.64445958464421E-07,-0.00287854252383113,1713350767.97649
1.74053529917728E-05,-0.00287395063787699,1713350767.97776
1.61071639013244E-05,-0.00289025017991662,1713350768.02846
-1.56503938342212E-05,-0.00288335070945323,1713350768.02939
-5.41873851034325E-05,-0.00288048968650401,1713350768.05269
-0.000110201850475278,-0.00288116279989481,1713350768.08059
-0.000135973314172588,-0.00289013003930449,1713350768.10064
-0.000145781858009286,-0.00288787018507719,1713350768.10171
-0.000117726536700502,-0.00287678744643927,1713350768.14466
-0.000123279911349528,-0.00287972041405737,1713350768.14588
-0.000110802859126125,-0.00286873383447528,1713350768.22061
-7.41891126381233E-05,-0.0028451019898057,1713350768.22154
-8.9094253780786E-05,-0.00285130459815264,1713350768.2405
-0.000126669619930908,-0.00285719451494515,1713350768.24152
-0.000171937965205871,-0.00286188232712448,1713350768.26889
-0.000189319282071665,-0.00286830123513937,1713350768.27024
-0.000168980972375721,-0.00286330073140562,1713350768.32436
-0.000184943899512291,-0.00285305944271386,1713350768.32536
-0.000193526371731423,-0.00285084778442979,1713350768.37284
-0.000210523037821986,-0.00283233658410609,1713350768.3738
-0.00020311854314059,-0.00283606280572712,1713350768.38031
-0.000192925363080576,-0.00285327597521245,1713350768.38162
-0.000182996605872177,-0.00286421435885131,1713350768.40474
-0.000188165329745971,-0.00285712233744562,1713350768.40699
-0.00019677184172906,-0.002851472934708,1713350768.42451
-0.000194656269741245,-0.0028428181540221,1713350768.42518
-0.000187323908903636,-0.00284380395896733,1713350768.45718
-0.000185665106982924,-0.00286296429112554,1713350768.45832
-0.000187564321095124,-0.00287767709232867,1713350768.49281
-0.000183477430255152,-0.00289914524182677,1713350768.49404
-0.00018287640705239,-0.00290852109901607,1713350768.5448
-0.000183765907422639,-0.00291284825652838,1713350768.54606
-0.000184679447556846,-0.00291337724775076,1713350768.5805
-0.000187347948667593,-0.0029140985570848,1713350768.58859
-0.000184342876309529,-0.00291215116158128,1713350768.62476
-0.000179847294930369,-0.00291688716970384,1713350768.62593
-0.00017758748435881,-0.00291957962326705,1713350768.65673
-0.000161672651302069,-0.00291691115126014,1713350768.65794
-0.000183357216883451,-0.00291645433753729,1713350768.69407
-0.000180592556716874,-0.00290755950845778,1713350768.69521
-0.000185568947927095,-0.00290239066816866,1713350768.73704
-0.00017035128257703,-0.00288520171307027,1713350768.73807
-0.000188814417924732,-0.0028836871497333,1713350768.78862
-0.000196627603145316,-0.00288351881317794,1713350768.78983
-0.000186530567589216,-0.00288443244062364,1713350768.83352
-0.000188501900993288,-0.00288274954073131,1713350768.83409
-0.000193430212675594,-0.00287133036181331,1713350768.86067
-0.000161792850121856,-0.00285224220715463,1713350768.86255
-0.000159172428539023,-0.00286171422339976,1713350768.89246
-0.000221629758016206,-0.00284853996708989,1713350768.89359
-0.000450543826445937,-0.00283558201044798,1713350768.98479
-9.35417556320317E-05,-0.00282113370485604,1713350768.98598
-0.000384336162824184,-0.00283781788311899,1713350769.00448
-0.000389552966225892,-0.00284878024831414,1713350769.00543
-0.000111716406536289,-0.00276295561343431,1713350769.04043
-0.000471723527880386,-0.00283613498322666,1713350769.04135
0.000135179972858168,-0.00279879989102483,1713350769.10455
-0.000185785320354626,-0.00276812422089279,1713350769.10586
-0.000216917818761431,-0.00288291787728667,1713350769.12894
-0.000102316553238779,-0.00282709579914808,1713350769.12978
-9.85902661341243E-05,-0.00278992904350162,1713350769.16136
-0.00018318893853575,-0.0028019011951983,1713350769.16861
-0.000135756941745058,-0.00279711722396314,1713350769.20465
-0.000154845140059479,-0.00278923194855452,1713350769.20584
-0.000111932764411904,-0.00280089164152741,1713350769.22847
-0.000180304064997472,-0.0028142579831183,1713350769.2297
-0.000222399059566669,-0.00283346651121974,1713350769.24877
-0.000201219343580306,-0.00278081768192351,1713350769.24975
-0.000141142023494467,-0.00285250646993518,1713350769.33687
-0.000253002683166414,-0.00281156552955508,1713350769.33825
-0.000120755648822524,-0.00280286278575659,1713350769.35291
-0.000193694650079124,-0.00279906438663602,1713350769.35408
-0.000204681186005473,-0.00281163770705461,1713350769.38135
-0.000221918249735609,-0.0027979826554656,1713350769.38261
-0.000358059856807813,-0.00285414140671492,1713350769.43301
-0.000170904226251878,-0.00280581973493099,1713350769.43397
-0.00018287640705239,-0.00281072407960892,1713350769.4848
-0.000161480333190411,-0.00283317803405225,1713350769.48616
-0.000145950136356987,-0.00280569959431887,1713350769.50838
-0.000144579826155677,-0.00281521980650723,1713350769.50958
-0.000141286276630126,-0.00280973850749433,1713350769.53679
-0.000124265570775606,-0.00279367947950959,1713350769.53824
-0.00011452914623078,-0.0027988962829113,1713350769.58436
-7.99588451627642E-05,-0.00282276840880513,1713350769.58501
-7.43333584978245E-05,-0.00281942682340741,1713350769.60852
-8.0247329606209E-05,-0.0028213020414114,1713350769.60951
-9.41668040468358E-05,-0.00281043560244143,1713350769.66079
-0.000138786053867079,-0.00281690247356892,1713350769.66196
-0.000168379963724874,-0.00282276840880513,1713350769.73645
-0.000223577051656321,-0.00283423578366637,1713350769.73729
-0.00018720371008385,-0.00283303367905319,1713350769.76042
-0.000263388181338087,-0.00286796456202865,1713350769.7611
-0.000241054527577944,-0.00285111228004098,1713350769.78462
-0.000215811960515566,-0.00283716875128448,1713350769.78564
-0.000198671041289344,-0.00283543788827956,1713350769.81247
-0.000210859609069303,-0.00284575112164021,1713350769.81363
-0.000216869739233516,-0.00284911692142487,1713350769.86051
-0.000219586319872178,-0.00283707259222865,1713350769.86138
-0.000221894209971651,-0.00283192796632648,1713350769.90876
-0.000221557638724335,-0.00281690247356892,1713350769.9099
-0.000244468275923282,-0.00281139719299972,1713350769.9648
-0.000261368782958016,-0.00280618038959801,1713350769.96581
-0.000280889711575583,-0.00279848743230104,1713350769.98835
-0.000281394546618685,-0.00279473722912371,1713350769.98976
-0.000268244388280436,-0.0027973335236311,1713350770.01646
-0.000254445098107681,-0.00280368025414646,1713350770.01761
-0.000246655981754884,-0.00280567561276257,1713350770.07303
-0.00023773692373652,-0.00281899399124086,1713350770.07399
-0.000234178922255523,-0.00282618217170238,1713350770.09657
-0.000223601091420278,-0.00282082124613225,1713350770.09769
-0.000222158661927097,-0.00282231159508228,1713350770.15283
-0.000219418041524477,-0.00282454746775329,1713350770.15406
-0.000221437439904548,-0.00282348971813917,1713350770.17696
-0.00022446655202657,-0.00281673413701355,1713350770.17814
-0.000223480892600492,-0.0028126232791692,1713350770.25295
-0.000216821659705602,-0.00281461863778532,1713350770.25394
-0.000209657577215694,-0.00281685451045632,1713350770.32815
-0.000204248455702327,-0.00281197414733469,1713350770.3295
-0.000201339542400092,-0.00281209452077746,1713350770.35642
