tibialis_anterior,gastrocnemius,t
0.403333336114883,0.0114863310009241,1713350765.07651
0.403333336114883,0.0663356482982636,1713350765.07777
0.403333336114883,0.0776785016059876,1713350765.14904
0.403333336114883,0.077472910284996,1713350765.15036
0.403333336114883,0.0422062501311302,1713350765.17227
0.403333336114883,0.0495734252035618,1713350765.17306
0.403333336114883,0.0218970403075218,1713350765.23707
0.403333336114883,0.0474432408809662,1713350765.23838
0.403333336114883,0.0501604005694389,1713350765.26552
0.403333336114883,0.0757314637303352,1713350765.26627
0.403333336114883,0.0688161477446556,1713350765.28897
0.403333336114883,0.0805328860878944,1713350765.31679
0.403333336114883,0.0788912549614906,1713350765.34422
0.403333336114883,0.0720935985445976,1713350765.34554
0.382320553064346,0.0872510671615601,1713350765.36846
0.381591737270355,0.0801897794008255,1713350765.36976
0.395076960325241,0.0996103584766388,1713350765.42079
0.403333336114883,0.0318239107728004,1713350765.42178
0.403333336114883,0.0180641114711761,1713350765.4848
0.403333336114883,0.0229211673140526,1713350765.48602
0.403333336114883,0.0254368167370558,1713350765.5087
0.403333336114883,0.0325526259839535,1713350765.51008
0.403333336114883,0.0326505191624165,1713350765.53676
0.403333336114883,0.0439840964972973,1713350765.53787
0.403333336114883,0.0561347156763077,1713350765.55641
0.403333336114883,0.061789195984602,1713350765.55741
0.403333336114883,0.060706552118063,1713350765.58022
0.403333336114883,0.0672212541103363,1713350765.58167
0.403333336114883,0.0776384025812149,1713350765.63693
0.403333336114883,0.0726866275072098,1713350765.63809
0.403333336114883,0.081965796649456,1713350765.66107
0.403333336114883,0.0563392043113709,1713350765.66233
0.388926029205322,0.0751889124512672,1713350765.7086
0.375980585813522,0.0648840814828873,1713350765.70967
0.38684219121933,0.0666941404342651,1713350765.73247
0.403333336114883,0.156616881489754,1713350765.73335
0.403333336114883,0.0732118710875511,1713350765.78815
0.403333336114883,0.116003982722759,1713350765.78895
0.403333336114883,0.152529403567314,1713350765.83656
0.403333336114883,0.166224241256714,1713350765.86044
0.403333336114883,0.151501715183258,1713350765.89222
0.403333336114883,0.13661216199398,1713350765.89291
0.403333336114883,0.135713577270508,1713350765.91335
0.403333336114883,0.149195462465286,1713350765.91451
0.403333336114883,0.137564897537231,1713350765.93717
0.403333336114883,0.0382322035729885,1713350765.9387
0.403333336114883,0.0378429889678955,1713350765.98857
0.403333336114883,0.0344253852963448,1713350765.98938
0.403333336114883,0.0444744266569614,1713350766.01631
0.403333336114883,0.0314036309719086,1713350766.01709
0.403333336114883,0.0414783507585526,1713350766.06972
0.403333336114883,0.0662883371114731,1713350766.07037
0.403333336114883,0.0612984336912632,1713350766.16878
0.403333336114883,0.0627084076404572,1713350766.16994
0.403333336114883,0.0597412288188934,1713350766.1887
0.403333336114883,0.0408282466232777,1713350766.18977
0.403333336114883,0.0621519684791565,1713350766.22097
0.401536732912064,0.0265724454075098,1713350766.22198
0.403333336114883,0.0737043619155884,1713350766.24448
0.403333336114883,0.0418465547263622,1713350766.2456
0.403333336114883,0.0269895009696484,1713350766.26904
0.403333336114883,0.111584037542343,1713350766.2702
0.403333336114883,0.110081791877747,1713350766.29254
0.403333336114883,0.0992671549320221,1713350766.29343
0.403333336114883,0.0844446644186974,1713350766.34443
0.403333336114883,0.103226147592068,1713350766.34771
0.403333336114883,0.076843723654747,1713350766.41657
0.403333336114883,0.0941539704799652,1713350766.41771
0.403333336114883,0.0673501119017601,1713350766.44102
0.403333336114883,0.0579951666295528,1713350766.44213
0.403333336114883,0.0564192123711109,1713350766.46468
0.403333336114883,0.0594524554908276,1713350766.46603
0.381250709295273,0.0627272129058838,1713350766.54063
0.377977728843689,0.0581889785826206,1713350766.54174
0.3737812936306,0.0658831596374512,1713350766.57276
0.373999744653702,0.0503143556416035,1713350766.57358
0.374214649200439,0.0356056801974773,1713350766.59265
0.376091063022614,0.0290569383651018,1713350766.59388
0.374939054250717,0.0299981739372015,1713350766.62091
0.37390872836113,0.024536594748497,1713350766.62223
0.375801622867584,0.0188580751419067,1713350766.66907
0.373911172151566,-0.0301714111119509,1713350766.67077
0.374083697795868,0.0392078645527363,1713350766.72052
0.373506486415863,0.0417987145483494,1713350766.72217
0.374265730381012,0.0356713086366653,1713350766.74435
0.375608384609222,0.0145462593063712,1713350766.74541
0.374435395002365,0.0577896684408188,1713350766.79674
0.375103920698166,0.0332667268812656,1713350766.7978
0.373047024011612,0.046223234385252,1713350766.87647
0.376380860805511,0.0423012115061283,1713350766.87747
0.374552190303802,0.0165633577853441,1713350766.90058
0.374794125556946,0.0798132047057152,1713350766.90162
0.375037223100662,0.0736438781023026,1713350766.92448
0.373518913984299,0.031731978058815,1713350766.92527
0.374227255582809,0.0199982225894928,1713350766.97671
0.372737616300583,0.0770344585180283,1713350766.97787
0.372313290834427,0.0666550993919373,1713350767.00481
0.373651772737503,0.072229765355587,1713350767.00614
0.375316232442856,0.0505254790186882,1713350767.02444
0.372181355953217,0.0645716488361359,1713350767.02549
0.374434381723404,0.0838281214237213,1713350767.07646
0.374715566635132,0.0523308776319027,1713350767.07755
0.376083076000214,0.0136335361748934,1713350767.10843
0.37559112906456,0.0741613730788231,1713350767.10957
0.373531579971313,0.0962863191962242,1713350767.16443
0.375555783510208,0.0389935672283173,1713350767.16572
0.370268255472183,0.0589525066316128,1713350767.1845
0.374228060245514,0.0853087827563286,1713350767.18563
0.373955398797989,0.0669928640127182,1713350767.22048
0.373985022306442,0.0799050405621529,1713350767.22216
0.373566031455994,0.0614485405385494,1713350767.2685
0.375863254070282,0.0671262890100479,1713350767.26956
0.373231172561645,0.0753119513392448,1713350767.29693
0.375511020421982,0.103826925158501,1713350767.29876
0.375230610370636,0.0934873223304749,1713350767.33695
0.374464213848114,0.0857794433832169,1713350767.33841
0.374916732311249,0.102452762424946,1713350767.44495
0.373295545578003,0.129009589552879,1713350767.44603
0.37480491399765,0.11863998323679,1713350767.48023
0.375055968761444,0.116089999675751,1713350767.48144
0.37532514333725,0.138366356492043,1713350767.50844
0.37478119134903,0.168209701776505,1713350767.50945
0.374480158090591,0.132830440998077,1713350767.56038
0.375273466110229,0.124084301292896,1713350767.56169
0.374566227197647,0.154372975230217,1713350767.5688
0.374985307455063,0.165610924363136,1713350767.56993
0.373724669218063,0.143624603748322,1713350767.58908
0.374231487512588,0.154272302985191,1713350767.5901
0.376219242811203,0.156744047999382,1713350767.62042
0.374058783054352,0.152157843112946,1713350767.62158
0.376203775405884,0.153319478034973,1713350767.66842
0.375367850065231,0.148453772068024,1713350767.66933
0.37305960059166,0.148351833224297,1713350767.72153
0.375273734331131,0.157943293452263,1713350767.72214
0.373730003833771,0.167689993977547,1713350767.74475
0.373688459396362,0.127712398767471,1713350767.74606
0.375185757875442,0.114892162382603,1713350767.77289
0.375157922506332,0.0823994427919388,1713350767.77402
0.373368293046951,0.0624076165258884,1713350767.82465
0.371518135070801,0.0314355567097664,1713350767.82583
0.375310331583023,0.113706283271313,1713350767.87642
0.374259233474731,0.112663552165031,1713350767.87766
0.374297261238098,0.0488951951265335,1713350767.90843
0.376440763473511,0.120794735848904,1713350767.90952
0.373099505901337,0.135913982987404,1713350767.95734
0.374292075634003,0.119834795594215,1713350767.95823
0.373455464839935,0.139175459742546,1713350767.96937
0.374558925628662,0.151789963245392,1713350767.97
0.373270928859711,0.130194932222366,1713350768.05227
0.374152839183807,0.143192827701569,1713350768.08088
0.375258356332779,0.117118507623672,1713350768.10025
0.373848378658295,0.152010515332222,1713350768.10151
0.372993588447571,0.124661944806576,1713350768.10814
0.374003976583481,0.0811961144208908,1713350768.1089
0.372440844774246,0.0999249517917633,1713350768.12885
0.374780535697937,0.106909446418285,1713350768.1302
0.372682601213455,0.0780982971191406,1713350768.18447
0.373853415250778,0.1032794713974,1713350768.18612
0.374476701021194,0.0862592458724976,1713350768.22059
0.37199342250824,0.0935854613780975,1713350768.22175
0.372823238372803,0.0853557586669922,1713350768.29709
0.374130934476852,0.0818979069590569,1713350768.29808
0.374064296483994,0.0832408145070076,1713350768.36505
0.374095320701599,0.0892784968018532,1713350768.36607
0.37522166967392,0.0767590999603272,1713350768.37282
0.373794823884964,0.0769092068076134,1713350768.37359
0.370911687612534,0.0939020738005638,1713350768.38057
0.374686419963837,0.0777556747198105,1713350768.38171
0.374366968870163,0.084726519882679,1713350768.43285
0.372918874025345,0.0690173208713532,1713350768.43402
0.374823451042175,0.0730143040418625,1713350768.45654
0.374536365270615,0.0848749428987503,1713350768.45788
0.373659670352936,0.0997427701950073,1713350768.49279
0.375809401273727,0.109946876764297,1713350768.49401
0.373040080070496,0.115826517343521,1713350768.53686
0.37195897102356,0.103662870824337,1713350768.53811
0.372086495161057,0.116279102861881,1713350768.57233
0.375450164079666,0.123527713119984,1713350768.58068
0.373352229595184,0.128345876932144,1713350768.62474
0.375823199748993,0.111254535615444,1713350768.6259
0.374760180711746,0.139669835567474,1713350768.65631
0.3735331594944,0.117337465286255,1713350768.65791
0.372946798801422,0.115496344864368,1713350768.69285
0.374667674303055,0.149341002106667,1713350768.69406
0.37482875585556,0.141324400901794,1713350768.75273
0.372305363416672,0.108554735779762,1713350768.75384
0.375104010105133,0.119857974350452,1713350768.80469
0.375040262937546,0.120499566197395,1713350768.80587
0.374005854129791,0.0880661830306053,1713350768.83349
0.37364387512207,0.152073159813881,1713350768.83406
0.37612909078598,0.144071564078331,1713350768.86074
0.375237882137299,0.130241423845291,1713350768.86263
0.374834477901459,0.14815229177475,1713350768.89288
0.375028818845749,0.140486150979996,1713350768.8942
0.374808460474014,0.130141213536263,1713350768.93648
0.372579425573349,0.140166372060776,1713350768.93852
0.374297946691513,0.141394883394241,1713350768.98435
0.373377770185471,0.142727494239807,1713350768.98554
0.374428391456604,0.145582988858223,1713350769.02475
0.373317807912827,0.141507014632225,1713350769.026
0.374400407075882,0.143976986408234,1713350769.06476
0.373738169670105,0.155756950378418,1713350769.06593
0.374476552009583,0.164470627903938,1713350769.09248
0.373468816280365,0.155209586024284,1713350769.0938
0.374525398015976,0.156860411167145,1713350769.14882
0.374802678823471,0.0975501760840416,1713350769.16116
0.375707060098648,0.14755642414093,1713350769.18884
0.37549039721489,0.163992136716843,1713350769.19012
0.376762568950653,0.176235646009445,1713350769.21238
0.374512374401093,0.180178284645081,1713350769.21365
0.373223602771759,0.180013805627823,1713350769.2684
0.374164313077927,0.180036067962646,1713350769.26959
0.374485731124878,0.184074729681015,1713350769.32444
0.374470978975296,0.17884024977684,1713350769.32509
0.372750967741013,0.184988424181938,1713350769.34451
0.376437336206436,0.174427554011345,1713350769.34523
0.374797463417053,0.178992375731468,1713350769.405
0.375509530305862,0.171267911791801,1713350769.4059
0.37387889623642,0.169290289282799,1713350769.43256
0.375058829784393,0.173833757638931,1713350769.43363
0.374717772006989,0.150531113147736,1713350769.47705
0.374603003263473,0.126679912209511,1713350769.47911
0.375889211893082,0.118053682148457,1713350769.50071
0.37596121430397,0.153322175145149,1713350769.50199
0.373073637485504,0.124174021184444,1713350769.57298
0.373037397861481,0.13298411667347,1713350769.57413
0.374407947063446,0.148068398237228,1713350769.6021
0.373343050479889,0.144030213356018,1713350769.60248
0.376651018857956,0.178090319037437,1713350769.62483
0.374942749738693,0.183577433228493,1713350769.62591
0.374005317687988,0.189078107476234,1713350769.66895
0.372898429632187,0.165295124053955,1713350769.67009
0.374460935592651,0.175305843353271,1713350769.70031
0.373617976903915,0.171796560287476,1713350769.70168
0.37335342168808,0.146846085786819,1713350769.74454
0.374704301357269,0.161743476986885,1713350769.74573
0.37559986114502,0.153885871171951,1713350769.77241
0.373457998037338,0.165244311094284,1713350769.7735
0.374018967151642,0.161366283893585,1713350769.83222
0.371722370386124,0.167229667305946,1713350769.833
0.374836981296539,0.17339189350605,1713350769.88454
0.372019469738007,0.15616562962532,1713350769.88567
0.376095592975616,0.16755773127079,1713350769.90042
0.375209182500839,0.143520265817642,1713350769.90151
0.373132109642029,0.158032953739166,1713350769.93251
0.373290866613388,0.153335288167,1713350769.93316
0.374082326889038,0.170415997505188,1713350769.9887
0.372112542390823,0.168508768081665,1713350769.98986
0.372073471546173,0.150867000222206,1713350770.00874
0.372827649116516,0.151032119989395,1713350770.01005
0.372508406639099,0.158056035637856,1713350770.11681
0.373586773872375,0.155332967638969,1713350770.11789
0.371241509914398,0.136886894702911,1713350770.14478
0.370627045631409,0.149272441864014,1713350770.14583
0.375147253274918,0.145061075687408,1713350770.16454
0.372363775968552,0.162966087460518,1713350770.16584
0.370174825191498,0.16293540596962,1713350770.20848
0.374339818954468,0.167679235339165,1713350770.20949
0.37222421169281,0.166294828057289,1713350770.22042
0.37286439538002,0.156796172261238,1713350770.22176
0.373387336730957,0.166011199355125,1713350770.29282
0.373513638973236,0.173016950488091,1713350770.29412
0.374980002641678,0.12332908809185,1713350770.34064
0.374461710453033,0.178218126296997,1713350770.3417
0.374059796333313,0.174566701054573,1713350770.3567
0.372306644916534,0.158731818199158,1713350770.3577
0.372992426156998,0.175421580672264,1713350770.40891
0.374334245920181,0.170346915721893,1713350770.40999
0.375036090612411,0.1695876121521,1713350770.41697
0.37398824095726,0.164915040135384,1713350770.41787
0.373579740524292,0.1719109416008,1713350770.45647
0.376093178987503,0.159061938524246,1713350770.45762
0.372642010450363,0.156940653920174,1713350770.50502
0.374198108911514,0.171339064836502,1713350770.50621
0.375549972057343,0.16360829770565,1713350770.54088
0.374879390001297,0.170090734958649,1713350770.54221
0.372761249542236,0.169659733772278,1713350770.61256
0.374775141477585,0.171678856015205,1713350770.61371
0.372479110956192,0.147642254829407,1713350770.62874
0.374097049236298,0.179057613015175,1713350770.62928
0.374431878328323,0.186621353030205,1713350770.66441
0.375060707330704,0.177460789680481,1713350770.66552
0.376628756523132,0.179679214954376,1713350770.69712
0.375424772500992,0.177912801504135,1713350770.69828
0.374985158443451,0.177689373493195,1713350770.74871
0.374593257904053,0.180325031280518,1713350770.74976
0.375480622053146,0.174291670322418,1713350770.76878
0.375407457351685,0.178126618266106,1713350770.76969
0.373513489961624,0.17241108417511,1713350770.84511
0.373651385307312,0.179794892668724,1713350770.84622
0.374877840280533,0.17705038189888,1713350770.88084
0.376069635152817,0.167870357632637,1713350770.88208
0.373794674873352,0.188466891646385,1713350770.90082
0.374361723661423,0.137779086828232,1713350770.902
0.375836819410324,0.191118136048317,1713350770.93248
0.376448512077332,0.186845988035202,1713350770.93316
0.373981714248657,0.193029552698135,1713350770.98482
0.375121265649796,0.187139421701431,1713350770.98615
0.375621616840363,0.193559840321541,1713350771.07685
0.373774707317352,0.18456843495369,1713350771.07793
0.375824749469757,0.19366118311882,1713350771.08498
0.375637620687485,0.187093645334244,1713350771.08602
0.374403804540634,0.189882889389992,1713350771.10485
0.375419467687607,0.190020829439163,1713350771.10622
0.373274922370911,0.183778405189514,1713350771.14848
0.374377459287643,0.168116673827171,1713350771.14937
0.374560594558716,0.151973307132721,1713350771.18046
0.37525874376297,0.147500842809677,1713350771.18178
0.374283075332642,0.134923994541168,1713350771.22951
0.377092123031616,0.135755077004433,1713350771.23091
0.374343574047089,0.100529134273529,1713350771.25225
0.374295234680176,0.124498330056667,1713350771.25301
0.375205934047699,0.143079027533531,1713350771.31262
0.373380213975906,0.120360612869263,1713350771.31429
0.374437272548676,0.171809107065201,1713350771.33256
0.375460594892502,0.170025438070297,1713350771.37268
0.373849391937256,0.166656404733658,1713350771.39318
0.374480783939362,0.172284677624702,1713350771.39348
0.373358428478241,0.170742139220238,1713350771.4167
0.3736891746521,0.164871156215668,1713350771.41789
0.373624116182327,0.167075470089912,1713350771.46854
0.376161456108093,0.150762140750885,1713350771.46978
0.375015437602997,0.159748584032059,1713350771.49658
0.371005594730377,0.143947467207909,1713350771.49775
0.372997581958771,0.157620429992676,1713350771.56513
0.3725206553936,0.158202305436134,1713350771.56642
0.373708456754684,0.146254301071167,1713350771.61282
0.373822689056396,0.148526757955551,1713350771.61388
0.371624916791916,0.139109060168266,1713350771.6249
0.371024489402771,0.148559778928757,1713350771.62589
0.370096117258072,0.156108126044273,1713350771.66446
0.375765740871429,0.118151769042015,1713350771.66548
0.372637897729874,0.15785314142704,1713350771.69244
0.374040693044662,0.141244158148766,1713350771.69385
0.373909056186676,0.14233386516571,1713350771.78865
0.374964326620102,0.126202747225761,1713350771.78966
0.375563561916351,0.150702476501465,1713350771.82094
0.373292356729507,0.124700650572777,1713350771.82265
0.373325020074844,0.161958441138268,1713350771.865
0.372600197792053,0.149760469794273,1713350771.86606
0.37300518155098,0.138170376420021,1713350771.88876
0.372610807418823,0.15570156276226,1713350771.8898
0.374925196170807,0.141168564558029,1713350771.91679
0.37148916721344,0.168518245220184,1713350771.94047
0.37277540564537,0.143215194344521,1713350771.9926
0.373511701822281,0.148381546139717,1713350771.99391
0.373699575662613,0.145351812243462,1713350772.01632
0.37248420715332,0.152220919728279,1713350772.01746
0.374214559793472,0.165006399154663,1713350772.04078
0.373074799776077,0.154431596398354,1713350772.04182
0.373511582612991,0.152611345052719,1713350772.06869
0.375871926546097,0.150302290916443,1713350772.0698
0.374719351530075,0.166879445314407,1713350772.09685
0.375868082046509,0.15008482336998,1713350772.09818
0.373891830444336,0.162679180502892,1713350772.17292
0.375380486249924,0.140413880348206,1713350772.17395
0.374782264232635,0.175723344087601,1713350772.19667
0.372938573360443,0.165045201778412,1713350772.19771
0.373429268598557,0.166439980268478,1713350772.22435
0.374655067920685,0.172191113233566,1713350772.22511
0.375459372997284,0.163153648376465,1713350772.24443
0.372904866933823,0.160063803195953,1713350772.24585
0.376836389303207,0.157094895839691,1713350772.30039
0.373867601156235,0.148633822798729,1713350772.30112
0.374979585409164,0.16855862736702,1713350772.34863
0.373576372861862,0.16553495824337,1713350772.34963
0.37327516078949,0.163676723837852,1713350772.37706
0.372552096843719,0.167851835489273,1713350772.37821
0.373621881008148,0.17392298579216,1713350772.45311
0.375773578882217,0.178854241967201,1713350772.45376
0.374319076538086,0.165415376424789,1713350772.48132
0.371806383132935,0.182004168629646,1713350772.50844
0.372938841581345,0.176126301288605,1713350772.53236
0.374362617731094,0.194446831941605,1713350772.53359
0.374719947576523,0.176324501633644,1713350772.55634
0.373376846313477,0.189370959997177,1713350772.55755
0.375226676464081,0.186971470713615,1713350772.60101
0.373563647270203,0.186735823750496,1713350772.6023
0.375677287578583,0.184808596968651,1713350772.63238
0.375765800476074,0.17703340947628,1713350772.63362
0.375604838132858,0.186960563063622,1713350772.67656
0.376690745353699,0.183955684304237,1713350772.67761
0.374239563941956,0.179674744606018,1713350772.70446
0.370965391397476,0.184013724327087,1713350772.70571
0.372482061386108,0.192008927464485,1713350772.74447
0.374460935592651,0.196877047419548,1713350772.74609
0.374830961227417,0.199433654546738,1713350772.80455
0.372974395751953,0.184216722846031,1713350772.8056
0.373179852962494,0.186905220150948,1713350772.83276
0.372580528259277,0.177357524633408,1713350772.83384
0.376442968845367,0.15976157784462,1713350772.86078
0.375630408525467,0.137249529361725,1713350772.86219
0.37412104010582,0.165237575769424,1713350772.91322
0.372557699680328,0.138619601726532,1713350772.91425
0.372114956378937,0.147450268268585,1713350772.95681
0.372146785259247,0.162824720144272,1713350772.9585
0.371497273445129,0.0962460711598396,1713350772.98046
0.369559347629547,0.143925920128822,1713350772.98146
0.373464643955231,0.152324676513672,1713350773.06446
0.373455733060837,0.137029841542244,1713350773.06558
0.362366527318954,0.169286966323853,1713350773.08063
0.372082889080048,0.150149345397949,1713350773.08151
0.370806962251663,0.143322989344597,1713350773.11271
0.370432496070862,0.137495368719101,1713350773.11369
0.367478400468826,0.137618601322174,1713350773.13669
0.364131808280945,0.153352409601212,1713350773.13765
0.372220695018768,0.119799457490444,1713350773.18043
0.370589107275009,0.130673140287399,1713350773.18157
0.371751606464386,0.0925534963607788,1713350773.22072
0.367179661989212,0.120262481272221,1713350773.22203
0.366943359375,0.154068768024445,1713350773.26861
0.372085005044937,0.14379845559597,1713350773.26952
0.372084677219391,0.121312089264393,1713350773.29683
0.372789353132248,0.121681734919548,1713350773.29814
0.369025617837906,0.140043273568153,1713350773.34476
0.369121581315994,0.0989731326699257,1713350773.34627
0.372779279947281,0.132610708475113,1713350773.41698
0.371411770582199,0.13726207613945,1713350773.41759
0.369306892156601,0.133311972022057,1713350773.44429
0.370095014572144,0.147390842437744,1713350773.44558
0.36956450343132,0.0772592350840569,1713350773.47264
0.369509726762772,0.156909793615341,1713350773.47373
0.36871811747551,0.143574595451355,1713350773.56441
0.369383275508881,0.105543799698353,1713350773.56567
0.370013475418091,0.144467934966087,1713350773.60499
0.368269681930542,0.147374585270882,1713350773.60617
0.367101460695267,0.118403568863869,1713350773.66073
0.371447056531906,0.134554296731949,1713350773.66222
0.369277536869049,0.139783829450607,1713350773.72531
0.36787012219429,0.135951727628708,1713350773.72602
0.368423253297806,0.160655781626701,1713350773.74043
0.370368599891663,0.145221665501595,1713350773.74161
0.36703485250473,0.146099239587784,1713350773.77228
0.370093256235123,0.153302028775215,1713350773.77309
0.364728361368179,0.141110673546791,1713350773.82455
0.371461540460587,0.162481427192688,1713350773.82559
0.370119154453278,0.152044653892517,1713350773.87271
0.368150681257248,0.1540247797966,1713350773.87397
0.369108438491821,0.167462050914764,1713350773.89645
0.365971773862839,0.157643407583237,1713350773.89758
0.366781890392303,0.163818418979645,1713350773.94888
0.36748194694519,0.161874011158943,1713350773.95014
0.365293443202972,0.168685421347618,1713350773.98059
0.368963152170181,0.175761327147484,1713350773.98167
0.367046236991882,0.169039726257324,1713350774.00474
0.366069376468658,0.180789828300476,1713350774.00614
0.370541900396347,0.172417625784874,1713350774.02842
0.37188708782196,0.182416558265686,1713350774.02961
0.370706409215927,0.175874412059784,1713350774.07655
0.372959583997726,0.179594203829765,1713350774.07758
0.372476994991302,0.195766851305962,1713350774.10474
0.371598720550537,0.18913958966732,1713350774.10565
0.373477876186371,0.175381824374199,1713350774.16917
0.373568892478943,0.106252416968346,1713350774.17036
0.372432231903076,0.184539869427681,1713350774.21644
0.373290210962296,0.153655469417572,1713350774.21738
0.374422371387482,0.169092953205109,1713350774.24867
0.373415887355804,0.194744318723679,1713350774.24967
0.372717082500458,0.191523551940918,1713350774.26454
0.372172504663467,0.194117575883865,1713350774.26582
0.372672319412231,0.193987846374512,1713350774.29633
0.370098292827606,0.189126178622246,1713350774.29721
0.370823919773102,0.192643404006958,1713350774.31648
0.368560761213303,0.195596307516098,1713350774.31746
0.370567798614502,0.19811624288559,1713350774.34058
0.373129427433014,0.19001992046833,1713350774.34154
0.370642274618149,0.193088009953499,1713350774.37233
0.372897386550903,0.185984462499619,1713350774.37345
0.376089572906494,0.177716881036758,1713350774.4164
0.367825657129288,0.178978770971298,1713350774.41809
0.372388631105423,0.156114384531975,1713350774.47274
0.371120691299438,0.0770834013819695,1713350774.47395
0.368952602148056,0.108956597745419,1713350774.49276
0.364446401596069,0.127738177776337,1713350774.49414
0.368796318769455,0.107433535158634,1713350774.59285
0.367428541183472,0.110559426248074,1713350774.59421
0.371984094381332,0.147674039006233,1713350774.61304
0.368320882320404,0.142888471484184,1713350774.61443
0.368203788995743,0.145669534802437,1713350774.63693
0.373233646154404,0.183741539716721,1713350774.63792
0.36726588010788,0.182363525032997,1713350774.66103
0.373031765222549,0.13801497220993,1713350774.68848
0.367426335811615,0.0787004679441452,1713350774.72064
0.37099152803421,0.174102380871773,1713350774.72209
0.368946313858032,0.150865033268929,1713350774.74426
0.367504507303238,0.15144956111908,1713350774.74521
0.368888854980469,0.156215399503708,1713350774.76838
0.368141680955887,0.158358082175255,1713350774.76974
0.367712736129761,0.0930087715387344,1713350774.84495
0.36966872215271,0.171706646680832,1713350774.84598
0.370059818029404,0.181122362613678,1713350774.86462
0.367439806461334,0.178902074694633,1713350774.8658
0.367842078208923,0.149752393364906,1713350774.9047
0.370629549026489,0.143209710717201,1713350774.90589
0.371741861104965,0.174244314432144,1713350774.92832
0.369791060686111,0.162929147481918,1713350774.92965
0.370931923389435,0.158196911215782,1713350774.97268
0.368120223283768,0.168335393071175,1713350774.97378
0.365415871143341,0.151585385203362,1713350775.03741
0.365611612796783,0.165594577789307,1713350775.03871
0.368514776229858,0.170694679021835,1713350775.05253
0.372272044420242,0.133334904909134,1713350775.05368
0.372173756361008,0.146226316690445,1713350775.10854
0.369638115167618,0.146607264876366,1713350775.10972
