harmstring,cuadriceps,t
-0.000645897292997688,0.000195665983483195,1713350767.95825
-0.000482637929962948,0.000350607268046588,1713350767.95889
-0.000346304033882916,0.00029264553450048,1713350767.97728
-0.00049850472714752,0.000216557207750157,1713350767.97895
-0.000629766087513417,0.000152513210196048,1713350768.08112
-0.000669577217195183,0.000188694219104946,1713350768.08268
-0.000632530718576163,0.000211725055123679,1713350768.12971
-0.000471338891657069,0.000191002109204419,1713350768.13058
-0.000442586402641609,0.000169822393218055,1713350768.1568
-0.00044857247848995,0.000205618765903637,1713350768.15828
-0.000407078507123515,0.000230500721954741,1713350768.18478
-0.000428690953413025,0.000213167499168776,1713350768.18636
-0.000390250119380653,0.000219297828152776,1713350768.21295
-0.000388591346563771,0.000220571979298256,1713350768.21396
-0.000331615243339911,0.000279567466350272,1713350768.2287
-0.000370849418686703,0.000216100437683053,1713350768.2297
-0.000348756148014218,0.000212133745662868,1713350768.31301
-0.000355583673808724,0.000216725500649773,1713350768.31447
-0.000281923450529575,0.000236510866670869,1713350768.33313
-0.000297237274935469,0.000216557207750157,1713350768.33442
-0.000287669128738344,0.000246006879024208,1713350768.36609
-0.00031495516304858,0.000261056266026571,1713350768.36684
-0.00031231070170179,0.000253723876085132,1713350768.38919
-0.000309305614791811,0.000217783279367723,1713350768.39075
-0.00031627737917006,0.000232784572290257,1713350768.41291
-0.00029740555328317,0.000242400798015296,1713350768.41457
-0.000319835380651057,0.000246103038080037,1713350768.45698
-0.000315580196911469,0.000225548370508477,1713350768.45882
-0.000313753116643056,0.000220427740714513,1713350768.5169
-0.000329716043779626,0.000295073637971655,1713350768.51843
-0.000311012496240437,0.000215980238863267,1713350768.53697
-0.000334668409777805,0.000210547077585943,1713350768.53881
-0.00030331953894347,0.000217590961256064,1713350768.58897
-0.000310411502141505,0.000199680755031295,1713350768.59047
-0.000303271459415555,0.000225764742936008,1713350768.65733
-0.000296251615509391,0.000221269161556847,1713350768.65849
-0.000313176162308082,0.00020020964439027,1713350768.69287
-0.000314594537485391,0.000225283933104947,1713350768.69457
-0.000294111989205703,0.000211604856303893,1713350768.71301
-0.000281634973362088,0.000203046423848718,1713350768.71457
-0.000269638723693788,0.000189896250958554,1713350768.73701
-0.000281947490293533,0.000197637302335352,1713350768.73833
-0.00026035908376798,0.000214633968425915,1713350768.78982
-0.000293294637231156,0.000194752443348989,1713350768.79203
-0.000225043520913459,0.000206243814318441,1713350768.81279
-0.000234611652558669,0.000199512462131679,1713350768.81415
-0.000239179367781617,0.000215836000279523,1713350768.86253
-0.000223144321353175,0.00020157995459158,1713350768.86304
-0.000208936355193146,0.000203984003746882,1713350768.88502
-8.50073629408143E-05,0.000221677852096036,1713350768.88638
-0.00019386294297874,0.000192684950889088,1713350768.93815
-0.000184943899512291,0.000186746940016747,1713350768.93908
-0.000180183866177686,0.000188309568329714,1713350769.02524
-0.000126381128211506,0.000196892040548846,1713350769.02755
-0.000149988947669044,0.000157778078573756,1713350769.06522
-0.000142656586831436,0.000175351713551208,1713350769.06661
-0.00011765441740863,0.000192035862710327,1713350769.09298
-0.000103398371720687,0.000189487560419366,1713350769.09455
-9.22916442505084E-05,0.000183261057827622,1713350769.11678
-0.000101859783171676,0.000136454124003649,1713350769.11848
-9.63304555625655E-05,0.000262114044744521,1713350769.16144
-0.000171072504599579,0.000184487129445188,1713350769.1886
-0.000235044382861815,0.000205859163543209,1713350769.22111
-0.000307117938064039,0.000165903780725785,1713350769.22246
-0.000443788419943303,0.000174654545844533,1713350769.24876
-0.00049487454816699,0.000122871220810339,1713350769.25016
-0.000506798678543419,0.00013340097211767,1713350769.26881
-0.000500500085763633,0.000122799086966552,1713350769.2703
-0.00051252031698823,0.000106643848994281,1713350769.29688
-0.000526271527633071,9.85421866062097E-05,1713350769.2979
-0.000580651219934225,0.000103157966805156,1713350769.34525
-0.000615966797340661,8.76758567756042E-05,1713350769.34669
-0.000678279902786016,0.000138858173158951,1713350769.39287
-0.00064005539752543,0.000141406475449912,1713350769.39447
-0.000683568825479597,0.000245117378653958,1713350769.42138
-0.000766340410336852,0.000193502331967466,1713350769.42273
-0.000683328369632363,0.000255214399658144,1713350769.47724
-0.000772735162172467,0.000280312728136778,1713350769.47889
-0.000836755149066448,0.000110442255390808,1713350769.50141
-0.000645536638330668,0.000118736243166495,1713350769.50281
-0.000709436426404864,0.000232496095122769,1713350769.57318
-0.000766604847740382,0.000129842970636673,1713350769.57486
-0.0007124655530788,0.000186650780960917,1713350769.60212
-0.000701671349816024,0.000313200202072039,1713350769.60304
-0.000435302121331915,0.000232592254178599,1713350769.61703
-0.000366329797543585,0.000170759973116219,1713350769.61852
-0.000461650546640158,0.000141983444336802,1713350769.68866
-0.000656378921121359,0.000198454683413729,1713350769.6902
-0.000595676596276462,0.000159893650561571,1713350769.70142
-0.00081151258200407,0.000190761711564846,1713350769.71679
-0.000714364752639085,0.000198550842469558,1713350769.75257
-0.000718235271051526,0.000262138084508479,1713350769.75377
-0.000728332262951881,0.00023958804376889,1713350769.80501
-0.000689146225340664,0.000182804287760519,1713350769.80634
-0.000654119125101715,0.000210234546102583,1713350769.81285
-0.000559399370104075,0.000208623838261701,1713350769.81405
-0.000446697318693623,0.000198070032638498,1713350769.86902
-0.000431407534051687,0.000221389360376634,1713350769.87039
-0.000445879937615246,0.000191603132407181,1713350769.89248
-0.000469319493276998,0.000187347948667593,1713350769.89407
-0.00047150717000477,0.000209801815799437,1713350769.98085
-0.000463645905256271,0.000203022384084761,1713350769.98246
-0.000465857650851831,0.000193790823686868,1713350770.00926
-0.000390995381167158,0.000223745330004022,1713350770.01099
-0.00041611774940975,0.000210210506338626,1713350770.03281
-0.000438812043284997,0.000213287697988562,1713350770.03383
-0.000410131673561409,0.000271970668109134,1713350770.06482
-0.000346688670106232,0.000208527664653957,1713350770.06643
-0.000358781049726531,0.000207421806408092,1713350770.0887
-0.000366401916835457,0.000216557207750157,1713350770.08959
-0.000352169910911471,0.000210907688597217,1713350770.16526
-0.000403496465878561,0.000202493494725786,1713350770.16665
-0.000344044208759442,0.000207109274924733,1713350770.20883
-0.000381884019589052,0.000199608621187508,1713350770.21055
-0.000336519529810175,0.000199464382603765,1713350770.23285
-0.000315676355967298,0.000198070032638498,1713350770.23435
-0.000323802058119327,0.000204056123038754,1713350770.31669
-0.000331326766172424,0.000200666414457373,1713350770.34108
-0.000266513467067853,0.000204008043510839,1713350770.36892
-0.000237905216636136,0.000202974304556847,1713350770.36987
-0.000212326078326441,0.000210955768125132,1713350770.39698
-0.000222447139094584,0.000200738533749245,1713350770.39838
-0.000167586622410454,0.000194391832337715,1713350770.40893
-0.000194632229977287,0.000201339542400092,1713350770.41014
-0.000145373167470098,0.000204200376174413,1713350770.41711
-0.000158066570293158,0.000206099575734697,1713350770.41861
-0.000194055261090398,0.00020020964439027,1713350770.45717
-0.000212518396438099,0.000190353021025658,1713350770.45879
-0.000104816768725868,0.000198887413716875,1713350770.51282
-0.000116091781819705,0.000199921152670868,1713350770.51383
-0.000124385769595392,0.00019677184172906,1713350770.55675
-8.28196716611274E-05,0.000192348379641771,1713350770.55823
-5.82021530135535E-05,0.000191122322576121,1713350770.58121
-6.87078718328848E-05,0.000198142151930369,1713350770.58242
-2.04825428227196E-05,0.000195521730347537,1713350770.60519
-2.02421379071893E-05,0.000193309999303892,1713350770.6067
-5.01485737913754E-05,0.000199223984964192,1713350770.67306
-6.63518994770129E-06,0.000204801384825259,1713350770.67485
-1.4183920029609E-05,0.000169990686117671,1713350770.69736
4.32970191468485E-05,0.000166721161804162,1713350770.69896
6.93088877596892E-05,0.000189896250958554,1713350770.74077
9.03683976503089E-05,0.000152513210196048,1713350770.74202
0.000116356226499192,0.000176962435944006,1713350770.79716
0.000124938698718324,0.00017251493409276,1713350770.79859
0.000108735373942181,0.000148306105984375,1713350770.84523
9.51765105128288E-05,6.66884661768563E-05,1713350770.84677
7.91174243204296E-05,0.000132198940264061,1713350770.89332
4.61818817711901E-05,0.000180063667357899,1713350770.89485
-3.52674760506488E-05,0.000115490765892901,1713350770.90075
-0.000208167068194598,0.000205402393476106,1713350770.90211
-0.000253002683166414,0.000217470747884363,1713350770.95321
-0.000387004663934931,0.000145276993862353,1713350770.95492
-0.000471531209768727,0.000142464254167862,1713350771.00559
-0.000503264716826379,0.000108374770206865,1713350771.00695
-0.000534685736056417,6.62557358737104E-05,1713350771.03263
-0.000553437334019691,4.53885440947488E-05,1713350771.03403
-0.000556490500457585,4.6830977225909E-05,1713350771.05326
-0.000612601113971323,4.46913691121154E-05,1713350771.05485
-0.0006658990168944,5.41873851034325E-05,1713350771.10519
-0.000679409771692008,8.27956318971701E-05,1713350771.1066
-0.000733380788005888,0.000110322049295064,1713350771.181
-0.00066616345429793,0.000133905821712688,1713350771.18275
-0.000695949653163552,0.000206051496206783,1713350771.20525
-0.000594570708926767,0.000180472357897088,1713350771.20683
-0.000732106680516154,0.000284327514236793,1713350771.23014
-0.000716913025826216,0.000205666845431551,1713350771.2311
-0.000793722574599087,0.000216869739233516,1713350771.26135
-0.000768600206356496,0.000163307413458824,1713350771.26269
-0.000769032922107726,0.000207638164283708,1713350771.31312
-0.00066157168475911,0.000149436018546112,1713350771.31472
-0.000729534309357405,0.000257017440162599,1713350771.34127
-0.000510837475303561,0.000206436146982014,1713350771.34217
-0.00037863856414333,0.000141815165989101,1713350771.41702
-0.000469632010208443,0.000144700024975464,1713350771.4186
-0.000591084826737642,9.637853509048E-05,1713350771.44496
-0.000685684382915497,0.000131020962726325,1713350771.44689
-0.00059216667432338,0.000138858173158951,1713350771.52124
-0.000702801218722016,0.000142512333695777,1713350771.52294
-0.000642892206087709,0.00021939400176052,1713350771.56583
-0.000639310164842755,0.000173476553754881,1713350771.56778
-0.000594498589634895,0.000185905519174412,1713350771.61317
-0.000578415463678539,0.000146791557199322,1713350771.61481
-0.000565217225812376,0.00017282746557612,1713350771.68507
-0.000519323803018779,0.000138858173158951,1713350771.68661
-0.000522689486388117,0.000139411102281883,1713350771.73358
-0.000514010840561241,0.000152368957060389,1713350771.73498
-0.000500379886943847,0.000153474829858169,1713350771.74587
-0.000452971900813282,0.00016775491531007,1713350771.74659
-0.000497783476021141,0.000144387508044019,1713350771.78867
-0.000444677920313552,0.000178164467797615,1713350771.78975
-0.000428065919550136,0.000153138258610852,1713350771.82212
-0.000430157437222078,0.000168764614500105,1713350771.82291
-0.000415564834838733,0.000162658310728148,1713350771.83305
-0.000421262433519587,0.000151912186993286,1713350771.83461
-0.000386908504879102,0.000156431808136404,1713350771.85342
-0.000355463474988937,0.000134001980768517,1713350771.85497
-0.000318537204293534,0.000144195175380446,1713350771.9009
-0.000362387130735442,0.000137223425554112,1713350771.90247
-0.000337072444381192,0.000140709293191321,1713350771.9251
-0.000339620746672153,0.000139242823934183,1713350771.92652
-0.000345005828421563,0.000142127682920545,1713350771.95711
-0.000309834518702701,0.00015020530554466,1713350771.9584
-0.000304978340864182,0.000143858604133129,1713350771.97674
-0.000288558629108593,0.000140877586090937,1713350771.97774
-0.000208431505598128,0.000147921455209143,1713350772.02891
-0.000203863804927096,0.000149844709085301,1713350772.03015
-0.000183333177119493,0.000146142454468645,1713350772.04885
-0.000145421246998012,0.000150878448039293,1713350772.0505
-0.000109288310341071,0.000159316681674682,1713350772.11265
-0.000108446889498737,0.000147416605614126,1713350772.11431
-0.000128352461615577,0.00014248829393182,1713350772.13688
-5.63991125090979E-05,0.000142680626595393,1713350772.13862
-0.000106475563370623,0.000146166494232602,1713350772.18099
-5.50528420717455E-06,0.000157056871103123,1713350772.18264
-5.25526265846565E-05,0.000155374029418454,1713350772.21712
-4.77685571240727E-05,0.000144315374200232,1713350772.21868
7.45256829759455E-06,0.000159605158842169,1713350772.26457
-1.63235290528974E-05,0.000158523340360262,1713350772.26607
2.41847865254385E-05,0.000165350851602852,1713350772.28906
2.06508266273886E-05,0.000155518268002197,1713350772.29006
3.12767479044851E-05,0.000146503065479919,1713350772.34093
0.000173692926182412,0.000146262667840347,1713350772.34242
7.60162001824938E-05,0.000135324211441912,1713350772.38876
8.20503701106645E-05,0.00012599649198819,1713350772.39032
8.73152530402876E-05,0.000134578964207321,1713350772.42918
7.56315494072623E-05,0.000130852669826709,1713350772.43061
6.0437923821155E-05,9.95999726001173E-05,1713350772.45326
4.07727602578234E-05,0.000119409378385171,1713350772.48135
1.09865277408971E-05,0.000131261360365897,1713350772.50936
-2.25981111725559E-05,0.000189126949408092,1713350772.5109
-9.37340737436898E-05,0.000149964907905087,1713350772.52518
-0.0001842467172537,5.95243836869486E-05,1713350772.52656
-0.000284231326077133,0.000194199499674141,1713350772.56962
-0.000347217574017122,0.000175231514731422,1713350772.57097
-0.000417391915107146,0.000144844278111123,1713350772.62081
-0.0004312873352319,0.000145757818245329,1713350772.62231
-0.000445302983280271,0.000128929430502467,1713350772.64857
-0.000458356982562691,0.000119241092761513,1713350772.65027
-0.000473454449092969,0.000109769120172132,1713350772.705
-0.00050158187514171,0.000108519008790609,1713350772.70686
-0.000546730007044971,0.000120587363198865,1713350772.76861
-0.000562933331821114,0.000118832402222324,1713350772.76966
-0.000624212669208646,0.000117774616228417,1713350772.80508
-0.00075850315624848,0.000151046726386994,1713350772.8064
-0.00071563886012882,0.000210426878766157,1713350772.83314
-0.000679842487443239,0.000222447139094584,1713350772.83465
-0.00074871868127957,0.000225404131924734,1713350772.9137
-0.000742035394068807,0.000299617298878729,1713350772.91592
-0.000777927925810218,0.000284784269751981,1713350772.95713
-0.000792280130553991,0.000273389043286443,1713350772.95879
-0.000798891298472881,0.000299857696518302,1713350772.98147
-0.00078328896779567,0.000221725931623951,1713350772.9825
-0.000774922838900238,0.00034476543078199,1713350773.0487
-0.000717802555300295,0.00031125292298384,1713350773.04971
-0.000682366779074073,0.000288198032649234,1713350773.07383
-0.000688184576574713,0.000279303028946742,1713350773.10586
-0.000589810661040247,0.000251512159593403,1713350773.153
-0.000624789681751281,0.000177731737494469,1713350773.15458
-0.000672918860800564,0.000246199197135866,1713350773.18906
-0.000680587778333575,0.000243843227508478,1713350773.19066
-0.000626833119895309,0.000261296663666144,1713350773.22191
-0.00077905785292387,0.000233097103773616,1713350773.22285
-0.000755113433115184,0.00026168129988946,1713350773.24163
-0.000740015995688736,0.000204320574994199,1713350773.24304
-0.000763263204135001,0.000195064960280433,1713350773.2571
-0.000671668734867126,0.000252401659963652,1713350773.25858
-0.000605076435022056,0.000314883043756708,1713350773.26954
-0.000542811409104615,0.000286851747659966,1713350773.27098
-0.000570626347325742,0.000308151677018031,1713350773.29747
-0.000560793734621257,0.000293919671094045,1713350773.2986
-0.000608297879807651,0.000282981229247525,1713350773.34479
-0.000653758528642356,0.000261296663666144,1713350773.34639
-0.00062726583564654,0.000241655536228791,1713350773.36099
-0.000588800990954042,0.000279303028946742,1713350773.36233
-0.000531512370798737,0.000282668712316081,1713350773.41719
-0.00056040909839794,0.000281947490293533,1713350773.4183
-0.000583415909204632,0.000287212373223156,1713350773.44475
-0.000541320885531604,0.00027685088571161,1713350773.4463
-0.000509082514327019,0.000282187887933105,1713350773.49664
-0.000494465872179717,0.000273605430265889,1713350773.49781
-0.000507183314766735,0.000244708673562855,1713350773.53285
-0.000466386525658891,0.000281490705674514,1713350773.53421
-0.000470785947982222,0.000283413974102587,1713350773.5732
-0.000484633317682892,0.000267955882009119,1713350773.5748
-0.000430253596277908,0.000284135167021304,1713350773.60542
-0.000460063864011318,0.000267787603661418,1713350773.60666
-0.000438186980318278,0.000280192529316992,1713350773.66121
-0.000409554690122604,0.000269302166998386,1713350773.6633
-0.000422632758272812,0.000277379789622501,1713350773.69723
-0.000435470399679616,0.000271682161837816,1713350773.69884
-0.000393952388549224,0.00031125292298384,1713350773.73309
-0.000372412061551586,0.000271922588581219,1713350773.73469
-0.000359598430804908,0.000292068551061675,1713350773.78963
-0.000257305917330086,0.000316253339406103,1713350773.79106
-0.000314450298901647,0.000289760675514117,1713350773.81769
-0.000282211927697062,0.000287500850390643,1713350773.81877
-0.000267835683189332,0.000276658567599952,1713350773.87349
-0.000240597757510841,0.000302886794088408,1713350773.875
-0.000223865528823808,0.000290938653051853,1713350773.89736
-0.000182804287760519,0.000310050876578316,1713350773.8986
-0.00014006020501256,0.000302982953144237,1713350773.97382
