biceps,triceps,t
-0.00623945845291019,-0.000481940776808187,1713350768.65799
-0.00624804105609655,-0.000520477769896388,1713350768.65951
-0.00623294338583946,-0.000497326720505953,1713350768.68118
-0.00621827878057957,-0.000466626952402294,1713350768.68265
-0.00621404778212309,-0.000452515145298094,1713350768.78927
-0.00621392764151096,-0.000472204352263361,1713350768.79084
-0.00622606789693236,-0.000478022149764001,1713350768.80509
-0.00622039427980781,-0.000473045773105696,1713350768.80668
-0.0062261400744319,-0.000462612166302279,1713350768.8411
-0.00625821016728878,-0.000481772469356656,1713350768.8426
-0.00621803849935532,-0.000462083262391388,1713350768.86254
-0.00622133212164044,-0.000481940776808187,1713350768.86327
-0.0062562869861722,-0.000485402590129525,1713350768.88542
-0.00622513052076101,-0.000488479796331376,1713350768.88697
-0.00624193483963609,-0.000456265464890748,1713350768.97711
-0.00623133266344667,-0.000471699488116428,1713350768.9783
-0.00622815964743495,-0.000500139431096613,1713350768.98523
-0.00619120895862579,-0.000485787255456671,1713350768.98668
-0.00627157650887966,-0.000484152493299916,1713350768.99673
-0.00620753271505237,-0.00048429673188366,1713350768.99828
-0.00620734039694071,-0.000479969428852201,1713350769.03279
-0.00615651858970523,-0.000474969012429938,1713350769.03424
-0.00627931766211987,-0.00050554855260998,1713350769.07678
-0.00624486757442355,-0.000480498332763091,1713350769.07857
-0.00623662164434791,-0.000487037352286279,1713350769.12988
-0.00622315891087055,-0.00048614785191603,1713350769.13092
-0.00626664841547608,-0.00050643808208406,1713350769.16145
-0.00612000096589327,-0.000480113696539775,1713350769.1628
-0.00629439111799002,-0.000524348288308829,1713350769.21321
-0.00618115998804569,-0.00048191673704423,1713350769.21478
-0.00626003695651889,-0.000522016372997314,1713350769.26127
-0.00630569038912654,-0.000515212886966765,1713350769.26307
-0.0059616700746119,-0.000418714131228626,1713350769.28908
-0.00630989717319608,-0.000524035771377385,1713350769.29086
-0.00617500580847263,-0.000482301373267546,1713350769.33771
-0.00618327595293522,-0.00048165227053687,1713350769.36095
-0.00625212769955397,-0.000486869073938578,1713350769.38091
-0.0062231351621449,-0.000489753962028772,1713350769.38259
-0.0058567812666297,-0.000416406255681068,1713350769.4132
-0.00561637571081519,-0.000414507027016953,1713350769.41487
-0.00561885163187981,-0.000426695594796911,1713350769.47709
-0.00552704092115164,-0.000415877351770178,1713350769.47882
-0.00622717384248972,-0.000511630845721811,1713350769.48567
-0.00612214067950845,-0.000449582206783816,1713350769.48663
-0.00636985432356596,-0.000537234009243548,1713350769.53736
-0.00496276142075658,-0.000234323175391182,1713350769.53889
-0.00571289844810963,-0.000404506165068597,1713350769.56478
-0.00589214451611042,-0.000460448529338464,1713350769.56648
-0.0056341658346355,-0.000377941381884739,1713350769.60363
-0.00586553197354078,-0.000407679530326277,1713350769.60524
-0.00570518150925636,-0.000365776853868738,1713350769.64884
-0.0060373255982995,-0.000445687619503588,1713350769.64978
-0.00529834348708391,-0.000318993959808722,1713350769.67665
-0.0056542637757957,-0.000389336579246446,1713350769.67809
-0.00612062588334084,-0.000471362931421027,1713350769.70924
-0.0057360976934433,-0.000366954860510305,1713350769.71073
-0.00561930844560266,-0.000348611909430474,1713350769.78472
-0.00556096201762557,-0.000344116328051314,1713350769.78609
-0.00628201011568308,-0.00045210644020699,1713350769.7968
-0.00571554293856025,-0.000341015111189336,1713350769.79794
-0.00535308383405209,-0.000292188749881461,1713350769.84879
-0.0061008888296783,-0.0004534286854323,1713350769.84978
-0.00579172745347023,-0.000368253036867827,1713350769.87726
-0.0055738240480423,-0.000351088092429563,1713350769.90089
-0.00582386972382665,-0.000388278800528497,1713350769.92089
-0.00598648004233837,-0.000436023314250633,1713350769.92237
-0.00587899470701814,-0.000390682864235714,1713350769.95711
-0.00585757428780198,-0.000385754538001493,1713350769.9585
-0.00582495145499706,-0.000367075059330091,1713350769.98914
-0.00595967471599579,-0.000414434907725081,1713350769.99088
-0.00593455228954554,-0.000407102546887472,1713350770.07291
-0.00601059244945645,-0.000400467368308455,1713350770.07423
-0.00589483743533492,-0.000412078952649608,1713350770.13263
-0.00595513079315424,-0.00041611774940975,1713350770.13359
-0.0059514045715332,-0.000417632312746719,1713350770.15328
-0.00592344533652067,-0.000419050717027858,1713350770.15472
-0.00597873888909817,-0.000438884162576869,1713350770.17752
-0.00599015783518553,-0.000430998858064413,1713350770.17905
-0.00598643161356449,-0.000437946582678705,1713350770.20921
-0.00598532566800714,-0.000443499942775816,1713350770.2109
-0.00599369220435619,-0.000458909926237538,1713350770.23286
-0.00601619388908148,-0.000461746705695987,1713350770.23397
-0.00601931940764189,-0.000457347283372656,1713350770.28078
-0.00600662594661117,-0.000430109357694164,1713350770.28217
-0.00601871823891997,-0.000491965678520501,1713350770.38466
-0.00602232431992888,-0.00047018492477946,1713350770.38622
-0.00601821346208453,-0.000479103968245909,1713350770.46476
-0.00601713173091412,-0.000446480960818008,1713350770.46622
-0.00601869402453303,-0.000484633317682892,1713350770.49329
-0.00603811908513308,-0.000483214913401753,1713350770.49509
-0.00608088728040457,-0.000509371049702168,1713350770.54131
-0.00605437019839883,-0.000525406037922949,1713350770.54265
-0.00603999430313706,-0.000469295424409211,1713350770.62106
-0.00604198966175318,-0.000497855595313013,1713350770.62263
-0.00604754267260432,-0.000491821439936757,1713350770.64095
-0.00604836037382484,-0.000487590295961127,1713350770.6424
-0.00605730339884758,-0.00048323895316571,1713350770.67254
-0.0060313637368381,-0.000489729922264814,1713350770.67419
-0.00606208713725209,-0.000498360430356115,1713350770.69703
-0.00609122449532151,-0.000501293397974223,1713350770.69841
-0.00605737557634711,-0.000498697045259178,1713350770.72536
-0.00611016852781177,-0.000471266772365198,1713350770.72661
-0.00606088526546955,-0.000469848368084058,1713350770.78078
-0.00607545394450426,-0.000515765801537782,1713350770.78229
-0.0060574715025723,-0.000497038243338466,1713350770.80511
-0.00605350499972701,-0.000495066924486309,1713350770.80678
-0.00612156372517347,-0.00048085892922245,1713350770.83271
-0.00600866926833987,-0.00048730181879364,1713350770.83392
-0.0060576400719583,-0.000491292506922036,1713350770.85323
-0.00606208713725209,-0.000490739592351019,1713350770.85462
-0.00607338640838861,-0.000493095547426492,1713350770.88086
-0.00605980353429914,-0.000480378133943304,1713350770.88234
-0.00609076768159866,-0.000499778834637255,1713350770.9132
-0.00605939468368888,-0.000498288311064243,1713350770.91459
-0.00609281100332737,-0.000509827805217356,1713350770.96486
-0.00604184530675411,-0.000502687762491405,1713350770.96641
-0.0059239505790174,-0.00047309385263361,1713350770.98565
-0.00607944466173649,-0.000522304850164801,1713350770.98702
-0.00624950742349029,-0.00056420749751851,1713350771.03253
-0.0061239437200129,-0.000485162192489952,1713350771.03394
-0.00605487497523427,-0.000481628230772913,1713350771.06518
-0.00612387154251337,-0.000517640961334109,1713350771.06629
-0.00604506675153971,-0.000461121642729268,1713350771.08519
-0.00581362843513489,-0.000417848670622334,1713350771.08655
-0.00612774211913347,-0.000483984214952216,1713350771.1126
-0.00579285714775324,-0.000443067197920755,1713350771.11385
-0.00605006702244282,-0.000482036935864016,1713350771.15684
-0.00556877534836531,-0.000378085620468482,1713350771.15805
-0.00602376693859696,-0.000467853009467945,1713350771.21353
-0.00565702840685844,-0.000398255622712895,1713350771.21521
-0.00572405336424708,-0.000403304147766903,1713350771.2368
-0.0060345851816237,-0.000446168443886563,1713350771.23783
-0.00536683481186628,-0.000321229745168239,1713350771.29281
-0.0059322202578187,-0.000478286587167531,1713350771.29408
-0.00623477064073086,-0.00048879231326282,1713350771.31313
-0.00583665911108255,-0.000445615500211716,1713350771.3152
-0.00590926175937057,-0.000441192038124427,1713350771.37342
-0.00580660859122872,-0.00040068372618407,1713350771.37529
-0.00528980884701014,-0.000318296777550131,1713350771.3934
-0.00633694278076291,-0.00049206183757633,1713350771.39469
-0.0058472128584981,-0.000414723413996398,1713350771.46882
-0.00563409365713596,-0.000393471564166248,1713350771.47052
-0.00555336521938443,-0.000322551961289719,1713350771.52139
-0.00604460993781686,-0.000459078204585239,1713350771.52296
-0.00603025779128075,-0.000429556414019316,1713350771.56515
-0.00582925463095307,-0.000389312539482489,1713350771.56684
-0.00585180474445224,-0.000386331521440297,1713350771.64485
-0.00603191647678614,-0.000434364541433752,1713350771.64613
-0.00590753089636564,-0.000393135007470846,1713350771.67683
-0.0058663971722126,-0.000389552966225892,1713350771.6779
-0.00583295710384846,-0.000385562219889835,1713350771.75671
-0.00598768191412091,-0.000426359038101509,1713350771.75778
-0.00597152672708035,-0.000415805232478306,1713350771.77737
-0.00590692972764373,-0.000417247676523402,1713350771.77905
-0.00596710294485092,-0.000403352227294818,1713350771.80142
-0.00599441304802895,-0.000413665635278448,1713350771.80274
-0.00595909776166081,-0.000414482987252995,1713350771.8334
-0.00596267962828279,-0.000414194510085508,1713350771.83488
-0.00598417175933719,-0.000459390721516684,1713350771.84107
-0.00592265231534839,-0.00039724592352286,1713350771.84252
-0.00598888378590345,-0.000424772355472669,1713350771.88906
-0.00597527716308832,-0.000416165828937665,1713350771.89066
-0.00598467700183392,-0.000414218549849466,1713350771.9169
-0.00599224958568811,-0.000470521510578692,1713350771.91807
-0.00597066106274724,-0.000440206378698349,1713350771.94082
-0.00599587988108397,-0.000439028401160613,1713350771.94231
-0.00598883582279086,-0.000439485156675801,1713350771.96527
-0.0059888600371778,-0.000417944829678163,1713350771.96681
-0.00598554220050573,-0.000407270825235173,1713350771.98464
-0.00601059244945645,-0.000506606360431761,1713350771.98609
-0.00599119160324335,-0.000442105578258634,1713350772.04886
-0.0059989090077579,-0.000449486018624157,1713350772.05052
-0.00600523129105568,-0.000459991744719446,1713350772.08869
-0.00601665070280433,-0.00048218117444776,1713350772.14875
-0.00599789898842573,-0.000451745843747631,1713350772.17329
-0.00599657697603107,-0.000426455197157338,1713350772.17469
-0.00600852491334081,-0.000479128008009866,1713350772.18088
-0.00601475173607469,-0.000457154965260997,1713350772.18266
-0.00600566435605288,-0.000457443442428485,1713350772.19692
-0.00605898629873991,-0.0004776855930686,1713350772.19913
-0.0060286708176136,-0.000528363045305014,1713350772.26508
-0.0060112657956779,-0.000473430409329012,1713350772.26669
-0.00601972779259086,-0.00046912714606151,1713350772.27316
-0.00599039858207107,-0.000449293700512499,1713350772.27451
-0.00600275536999106,-0.000452611304353923,1713350772.32168
-0.00598186394199729,-0.000452130479970947,1713350772.32283
-0.00598775409162045,-0.00045263534411788,1713350772.35673
-0.00598667236045003,-0.000454125867690891,1713350772.35769
-0.0060325413942337,-0.000498071953188628,1713350772.38878
-0.00595234241336584,-0.000415973510826007,1713350772.39034
-0.00600576028227806,-0.000444052857346833,1713350772.44515
-0.00602343026548624,-0.000458621449070051,1713350772.44677
-0.00601643417030573,-0.000479440554045141,1713350772.50937
-0.005984075833112,-0.000452779582701623,1713350772.51104
-0.00610668258741498,-0.000483527430333197,1713350772.53281
-0.00596354529261589,-0.000435542518971488,1713350772.53438
-0.00596808874979615,-0.00046330934856087,1713350772.54863
-0.00605177413672209,-0.000500019232276827,1713350772.54994
-0.00593755720183253,-0.000466506724478677,1713350772.60148
-0.00602821400389075,-0.000446769437985495,1713350772.6029
-0.00603073835372925,-0.000461025483673438,1713350772.64904
-0.0060048708692193,-0.000446961785200983,1713350772.66519
-0.00609593652188778,-0.000519972876645625,1713350772.66679
-0.00576701387763023,-0.000380730081815273,1713350772.6678
-0.00599061464890838,-0.00046436712727882,1713350772.71301
-0.00606100540608168,-0.000464030570583418,1713350772.71475
-0.00596544425934553,-0.000452851701993495,1713350772.75715
-0.00604513892903924,-0.00049047515494749,1713350772.7586
-0.00584464054554701,-0.000407030427595601,1713350772.84485
-0.00546847842633724,-0.00036082451697439,1713350772.84633
-0.00590962218120694,-0.00047282938612625,1713350772.86903
-0.00606054859235883,-0.000468958867713809,1713350772.87058
-0.00616846652701497,-0.000517304404638708,1713350772.89322
-0.00528093799948692,-0.000365632615284994,1713350772.8945
-0.00552389165386558,-0.000385946885216981,1713350772.91336
-0.00585144432261586,-0.000446168443886563,1713350772.91485
-0.00622558686882257,-0.000544614449609071,1713350772.95715
-0.0059145987033844,-0.000460712966741994,1713350772.9588
-0.00578509224578738,-0.000443163356976584,1713350773.0009
-0.00583550520241261,-0.000447731057647616,1713350773.00213
-0.00556896766647697,-0.000388567306799814,1713350773.03277
-0.00581694580614567,-0.000461842864751816,1713350773.03415
-0.00569551717489958,-0.000406549632316455,1713350773.07259
-0.00579547788947821,-0.000416790891904384,1713350773.07395
-0.00566664431244135,-0.000408953666919842,1713350773.14461
-0.00580583931878209,-0.000436263740994036,1713350773.14574
-0.00586423370987177,-0.000440711242845282,1713350773.15301
-0.00582569651305676,-0.00043287401786074,1713350773.15447
-0.00584718910977244,-0.00046251600724645,1713350773.20119
-0.00555913522839546,-0.000386163243092597,1713350773.22177
-0.0058883223682642,-0.0004252050712239,1713350773.24905
-0.00582237914204598,-0.000412703986512497,1713350773.25037
-0.00580677669495344,-0.000411574088502675,1713350773.3333
-0.00583432707935572,-0.000424700236180797,1713350773.33488
-0.00588413933292031,-0.000423257792135701,1713350773.35296
-0.00591604085639119,-0.000433018256444484,1713350773.35468
-0.00585637241601944,-0.000421214353991672,1713350773.38064
-0.00586788775399327,-0.0004252050712239,1713350773.38188
-0.00586512312293053,-0.000437105161836371,1713350773.40936
-0.00583759695291519,-0.000397943105781451,1713350773.41075
-0.00589825119823217,-0.000433306733611971,1713350773.45728
-0.00590409291908145,-0.00043799466220662,1713350773.45859
-0.00586702255532146,-0.000390346307540312,1713350773.46546
-0.0058748354203999,-0.000436888774856925,1713350773.46674
-0.0058867116458714,-0.000443091237684712,1713350773.54122
-0.00588565366342664,-0.00044972644536756,1713350773.54254
-0.00586952269077301,-0.000432898057624698,1713350773.55267
-0.00591190624982119,-0.000464968150481582,1713350773.5536
-0.00590991089120507,-0.000462491967482492,1713350773.6136
-0.00589216873049736,-0.000426238839281723,1713350773.61514
-0.00590692972764373,-0.000452947861049324,1713350773.64509
-0.00590709783136845,-0.0004616265068762,1713350773.64651
-0.00582060031592846,-0.000419243035139516,1713350773.67287
-0.00596938701346517,-0.000451649684691802,1713350773.67386
-0.00574403116479516,-0.000412607827456668,1713350773.72535
-0.00595224602147937,-0.000474872853374109,1713350773.72669
-0.00584795838221908,-0.00043049399391748,1713350773.7895
-0.00573088089004159,-0.000405780330765992,1713350773.79055
-0.0060442010872066,-0.000474367989227176,1713350773.80463
-0.00591647392138839,-0.00043393179657869,1713350773.80623
-0.00580896437168121,-0.000404410006012768,1713350773.83294
-0.00568099645897746,-0.000425661855842918,1713350773.83429
-0.00594375981017947,-0.000448620558017865,1713350773.88103
-0.00595195777714253,-0.000457539601484314,1713350773.88271
-0.0055365851148963,-0.000353347888449207,1713350773.937
-0.0053539490327239,-0.00039486592868343,1713350773.93861
-0.00583389448001981,-0.000421815377194434,1713350773.95689
-0.00564409419894218,-0.000357266515493393,1713350773.95791
-0.00527425482869148,-0.000310772098600864,1713350774.00524
-0.00583353405818343,-0.000407415092922747,1713350774.00701
-0.00560546107590199,-0.000297910417430103,1713350774.02894
-0.00540929054841399,-0.000332697061821818,1713350774.03058
-0.00585305504500866,-0.000433787557994947,1713350774.07714
-0.0051902811974287,-0.000288462470052764,1713350774.07852
-0.00591656984761357,-0.000429532374255359,1713350774.14557
-0.00551141472533345,-0.000396212184568867,1713350774.14695
-0.00587925920262933,-0.000531320052687079,1713350774.17746
-0.00512640550732613,-0.000298319093417376,1713350774.17886
-0.00607627118006349,-0.000470088765723631,1713350774.20597
-0.00611949618905783,-0.000432657659985125,1713350774.20763
-0.0054051554761827,-0.000341423787176609,1713350774.22954
-0.00543765816837549,-0.000410900946008042,1713350774.23148
-0.00452555995434523,-0.000178621237864718,1713350774.27272
-0.0053386352956295,-0.000286851747659966,1713350774.27422
-0.00581333972513676,-0.000437489798059687,1713350774.34902
-0.00570176774635911,-0.000414098351029679,1713350774.35026
-0.00539186084643006,-0.00034079872420989,1713350774.37311
-0.00552487745881081,-0.000362891994882375,1713350774.37468
-0.00576220545917749,-0.000417824630858377,1713350774.39657
-0.00570984510704875,-0.000409458531066775,1713350774.39756
-0.00570426788181067,-0.000419363233959302,1713350774.48095
-0.00571962958201766,-0.000399842305341735,1713350774.48265
-0.00572378886863589,-0.000400659686420113,1713350774.50539
-0.00579415541142225,-0.000401693425374106,1713350774.50663
-0.00580752221867442,-0.000413665635278448,1713350774.53346
-0.00578242354094982,-0.000413809873862192,1713350774.53523
-0.00586106022819877,-0.00042044505244121,1713350774.55284
-0.00589034147560596,-0.000468213605927303,1713350774.55411
-0.00561111094430089,-0.000421647069742903,1713350774.60059
-0.00572049524635077,-0.000491460843477398,1713350774.60177
-0.00575261330232024,-0.000482902396470308,1713350774.6286
-0.0057770386338234,-0.000442562362877652,1713350774.62994
-0.00576564343646169,-0.000423834775574505,1713350774.69778
-0.00576581154018641,-0.000455063447589055,1713350774.69897
-0.00580701697617769,-0.000455880828667432,1713350774.72858
-0.00576898502185941,-0.000430566113209352,1713350774.72948
-0.00580353150144219,-0.00043958131573163,1713350774.75288
-0.00582588883116841,-0.00043270573951304,1713350774.75452
-0.00581956654787064,-0.000392173387808725,1713350774.80884
-0.00584526546299458,-0.000471170613309369,1713350774.80988
-0.00584608316421509,-0.000440831441665068,1713350774.85268
-0.00585728604346514,-0.000431143096648157,1713350774.854
-0.0058613489381969,-0.000453212327556685,1713350774.87742
-0.00586976297199726,-0.000446937745437026,1713350774.87903
-0.00588385062292218,-0.000446168443886563,1713350774.95326
-0.00587341701611877,-0.000481339753605425,1713350774.95488
-0.00588178308680654,-0.000461530347820371,1713350774.9727
-0.00589877972379327,-0.000467035628389567,1713350774.97405
-0.00594669254496694,-0.000510548998136073,1713350775.00095
-0.00588469207286835,-0.000485114112962037,1713350775.00254
-0.00588995683938265,-0.00047504113172181,1713350775.03733
-0.00588029297068715,-0.000505308154970408,1713350775.03873
-0.00589620741084218,-0.000474969012429938,1713350775.12883
-0.00589572684839368,-0.000473286170745268,1713350775.1299
-0.00586190167814493,-0.000455375964520499,1713350775.16528
-0.00589990988373756,-0.000475930632092059,1713350775.16697
-0.00580603163689375,-0.000452467065770179,1713350775.19666
-0.00597068527713418,-0.000488960591610521,1713350775.19782
-0.00592688331380487,-0.000484224612591788,1713350775.22874
-0.00587615789845586,-0.000468814629130065,1713350775.23008
-0.00596760818734765,-0.000498120032716543,1713350775.25268
-0.00589856365695596,-0.000480185815831646,1713350775.25394
-0.00581598421558738,-0.000440326577518135,1713350775.27277
-0.00587745616212487,-0.000473021733341739,1713350775.27398
-0.00591719476506114,-0.000495619839057326,1713350775.30908
-0.00586353661492467,-0.000461842864751816,1713350775.31052
-0.00591652188450098,-0.00047520941006951,1713350775.36086
-0.00595236616209149,-0.000478839530842379,1713350775.36226
-0.00587216718122363,-0.000471651408588514,1713350775.40142
-0.00583000015467405,-0.000442971038864926,1713350775.41299
-0.00589029351249337,-0.00047362272744067,1713350775.44073
-0.00595818413421512,-0.000487229670397937,1713350775.44225
-0.00585666112601757,-0.000454390305094421,1713350775.50969
-0.00574061740189791,-0.000438643735833466,1713350775.51066
-0.00596356904134154,-0.000470136845251545,1713350775.52116
-0.00580432452261448,-0.000449077342636883,1713350775.52266
-0.00576037866994739,-0.000440831441665068,1713350775.56876
-0.00590964639559388,-0.00049275899073109,1713350775.5704
-0.00570720108225942,-0.000440759322373197,1713350775.59659
-0.00563661800697446,-0.000410540349548683,1713350775.59814
-0.00582350883632898,-0.000440759322373197,1713350775.63304
-0.0056193326599896,-0.000393471564166248,1713350775.6345
-0.00533058168366551,-0.000372796697774902,1713350775.69298
-0.00524365110322833,-0.000354021030943841,1713350775.69421
-0.00594272604212165,-0.000472637068014592,1713350775.71664
-0.00564385391771793,-0.000427825492806733,1713350775.718
-0.00579860294237733,-0.000453861401183531,1713350775.76464
-0.00560519704595208,-0.000352963252225891,1713350775.76625
-0.00569732021540403,-0.00039248590474017,1713350775.80089
-0.00654318649321795,-0.000680491619277746,1713350775.80239
-0.00561048556119204,-0.000352362229023129,1713350775.86107
-0.00486037274822593,-0.000262498680967838,1713350775.86253
-0.00531457085162401,-0.000378590455511585,1713350775.8888
-0.00573244364932179,-0.000407703570090234,1713350775.89023
-0.00506070256233215,-0.000306829460896552,1713350775.98093
-0.0057623740285635,-0.000672389927785844,1713350775.98295
-0.00580497365444899,-0.000329139060340822,1713350776.00089
-0.00535385310649872,-0.00032906694104895,1713350776.00231
-0.00508866179734468,-0.000348587869666517,1713350776.03689
-0.00567157287150621,-0.000397678668377921,1713350776.03805
-0.0058579109609127,-0.000425181031459942,1713350776.08088
-0.00563959870487452,-0.000394000468077138,1713350776.08244
-0.00465232599526644,-0.00018583339988254,1713350776.08892
-0.00560522079467773,-0.000386595958843827,1713350776.08993
-0.00560519704595208,-0.000416286027757451,1713350776.12165
-0.00547845521941781,-0.00036346897832118,1713350776.12286
-0.00554124917834997,-0.000377869262592867,1713350776.16116
-0.00574794970452786,-0.00041373775457032,1713350776.16253
-0.00570563832297921,-0.00041611774940975,1713350776.2132
-0.00566589925438166,-0.000411766406614333,1713350776.21428
-0.00562952598556876,-0.000405491824494675,1713350776.23298
-0.00563101656734943,-0.000399000884499401,1713350776.23416
-0.00564462319016457,-0.000375609437469393,1713350776.31326
-0.00570421991869807,-0.00036770009319298,1713350776.31476
-0.0056199817918241,-0.000388615386327729,1713350776.33665
-0.00588839454576373,-0.000378878961782902,1713350776.3383
-0.00547975348308682,-0.000466410565422848,1713350776.3933
-0.00578011572360992,-0.00046225156984292,1713350776.39472
-0.00560425920411944,-0.000431431573815644,1713350776.43739
-0.00568868964910507,-0.000380008859792724,1713350776.43875
-0.00570107065141201,-0.00041664665332064,1713350776.49264
-0.00571232149377465,-0.000447562779299915,1713350776.4937
-0.00573491957038641,-0.000448404200142249,1713350776.5207
-0.00572410132735968,-0.000416189868701622,1713350776.52202
-0.00574963260442019,-0.000402318488340825,1713350776.54079
-0.00572270713746548,-0.000463886302895844,1713350776.56476
-0.00573465507477522,-0.00043535020085983,1713350776.59666
-0.00575965736061335,-0.000405972648877651,1713350776.59841
-0.00576160475611687,-0.00041188663453795,1713350776.62673
-0.00577136501669884,-0.000401332828914747,1713350776.62702
-0.00579201569780707,-0.000411117332987487,1713350776.63746
-0.00580485351383686,-0.000480450253235176,1713350776.6392
-0.00579396309331059,-0.000467828969703987,1713350776.685
-0.00579170323908329,-0.000432272994657978,1713350776.68605
-0.00578641425818205,-0.000409578729886562,1713350776.71344
-0.00579427555203438,-0.000446553080109879,1713350776.71489
-0.00580064626410604,-0.00045078422408551,1713350776.74917
-0.00580891640856862,-0.000427657214459032,1713350776.75086
-0.005800093524158,-0.000451433326816186,1713350776.79275
-0.00579867511987686,-0.000434436660725623,1713350776.79428
-0.00580295454710722,-0.000433811597758904,1713350776.84463
-0.00580802699550986,-0.00043164796079509,1713350776.8463
-0.00581430131569505,-0.00043085461948067,1713350776.94092
-0.00580817135050893,-0.000442634482169524,1713350776.94265
-0.0058247591368854,-0.00045739536290057,1713350776.96926
-0.00581120001152158,-0.000461073563201353,1713350776.97102
-0.00578970788046718,-0.000438403338193893,1713350776.9891
-0.00580247351899743,-0.000446985824964941,1713350776.99075
-0.00579309789463878,-0.000447130063548684,1713350777.01664
-0.00575778214260936,-0.000431167136412114,1713350777.01824
-0.00585569906979799,-0.00045739536290057,1713350777.0291
-0.0057715573348105,-0.000427344697527587,1713350777.03078
-0.00577535573393106,-0.000440927600720897,1713350777.09453
-0.00572614464908838,-0.000420997996116057,1713350777.09621
-0.00580946914851666,-0.000457755988463759,1713350777.14617
-0.00579694425687194,-0.000448860984761268,1713350777.14718
-0.00577831268310547,-0.000433402921771631,1713350777.15271
-0.00584199605509639,-0.000457010726677254,1713350777.15429
-0.00571301858872175,-0.000436335860285908,1713350777.23311
-0.00586726283654571,-0.000457539601484314,1713350777.2346
-0.005797088611871,-0.00044628864270635,1713350777.25666
-0.00576107576489449,-0.00043878800352104,1713350777.25819
-0.00574715621769428,-0.00045607314677909,1713350777.28095
-0.0058309375308454,-0.000457539601484314,1713350777.2824
-0.00564145017415285,-0.000389504886697978,1713350777.31327
-0.00552862789481878,-0.000381042598746717,1713350777.31476
-0.00588752888143063,-0.00046992048737593,1713350777.34552
-0.00590125611051917,-0.000464751763502136,1713350777.347
-0.00569594977423549,-0.000430662272265181,1713350777.42938
-0.00542876310646534,-0.000368781940778717,1713350777.43075
-0.00580778671428561,-0.000448740785941482,1713350777.44937
-0.00591618521139026,-0.000522857764735818,1713350777.45074
-0.00492025772109628,-0.000317912141326815,1713350777.47409
-0.00518482411280274,-0.000389913562685251,1713350777.47591
-0.00576610025018454,-0.000408881547627971,1713350777.55696
-0.00468829041346908,-0.000193021522136405,1713350777.55843
-0.0061164190992713,-0.000511342368554324,1713350777.57697
-0.00575056998059154,-0.000405251426855102,1713350777.57846
-0.00512477057054639,-0.000344525033142418,1713350777.59307
-0.00609862897545099,-0.000776725879404694,1713350777.5942
-0.00599352363497019,-0.000426046492066234,1713350777.66116
-0.00499668251723051,-0.000315916782710701,1713350777.66274
-0.00467701535671949,-0.000268749223323539,1713350777.69289
-0.00632763933390379,-0.000552716141100973,1713350777.69428
-0.00572407711297274,-0.000406092847697437,1713350777.70492
-0.00497603183612227,-0.000233217302593403,1713350777.70646
-0.00484082754701376,-0.000293318676995113,1713350777.7647
-0.0058368993923068,-0.0004896818427369,1713350777.76632
-0.00550304865464568,-0.000327119661960751,1713350777.79315
-0.00526319583877921,-0.000332288385834545,1713350777.7948
-0.00521646114066243,-0.00033762538805604,1713350777.82536
-0.00631876802071929,-0.000507519929669797,1713350777.82689
-0.00556961679831147,-0.000367868400644511,1713350777.87659
-0.00557016953825951,-0.000381427264073864,1713350777.87811
-0.0055928397923708,-0.000373590039089322,1713350777.92495
-0.00558839226141572,-0.000334812648361549,1713350777.92645
-0.00565113825723529,-0.000354189309291542,1713350777.95286
-0.00562305888161063,-0.000348083034623414,1713350777.95443
-0.00569097325205803,-0.000419218995375559,1713350777.99711
-0.00571261020377278,-0.000395995826693252,1713350777.99859
-0.00569272832944989,-0.000389144261134788,1713350778.04614
-0.00572559190914035,-0.000391380046494305,1713350778.0474
-0.00573080871254206,-0.000366810592822731,1713350778.09723
-0.00579499686136842,-0.000376571057131514,1713350778.09882
-0.00577600486576557,-0.000347049266565591,1713350778.16945
-0.00578790483996272,-0.00036452675703913,1713350778.17094
-0.00574004044756293,-0.000436600297689438,1713350778.17704
-0.00574669940397143,-0.000443644181359559,1713350778.17855
-0.00576578779146075,-0.000407895888201892,1713350778.23721
-0.00585336750373244,-0.000480257935123518,1713350778.23876
-0.00584177998825908,-0.000468766549602151,1713350778.24517
-0.00584314996376634,-0.000392005080357194,1713350778.24687
-0.00586262298747897,-0.000424531957833096,1713350778.27296
-0.00587796093896031,-0.000402967591071501,1713350778.2745
-0.00589305814355612,-0.000371642760001123,1713350778.32485
-0.00590135250240564,-0.000335461721988395,1713350778.32631
-0.00593318184837699,-0.000382509082555771,1713350778.35278
-0.00592734012752771,-0.000328345748130232,1713350778.35433
-0.00596905034035444,-0.000363661296432838,1713350778.40101
-0.00598587887361646,-0.000349333131453022,1713350778.40229
-0.00600797217339277,-0.000338899524649605,1713350778.42176
-0.00601148186251521,-0.000326614826917648,1713350778.42329
-0.00602338230237365,-0.000320652761729434,1713350778.46907
-0.00603230111300945,-0.000342601764714345,1713350778.47071
-0.00603643618524075,-0.000318104459438473,1713350778.51746
-0.00604155659675598,-0.000331374845700338,1713350778.51888
-0.00605511572211981,-0.000315772544126958,1713350778.5413
-0.00604985048994422,-0.000312935735564679,1713350778.54276
-0.0060659097507596,-0.000309570081299171,1713350778.58539
