tibialis_anterior,gastrocnemius,t
0.000389625085517764,-0.00613738223910332,1713350767.16483
0.000429748732130975,-0.0061539220623672,1713350767.16586
0.000416863011196256,-0.00614461861550808,1713350767.1845
0.000378662603907287,-0.00614493107423186,1713350767.18564
0.000414218549849466,-0.00617721769958735,1713350767.22089
0.000435951194958761,-0.00617188028991222,1713350767.22252
0.000431215215940028,-0.00617966987192631,1713350767.29694
0.000387701846193522,-0.00618721824139357,1713350767.29802
0.000360487931175157,-0.00619168998673558,1713350767.32849
0.000415372487623245,-0.00619558431208134,1713350767.32912
0.000413641595514491,-0.00617539044469595,1713350767.35272
0.000242280584643595,-0.0062297941185534,1713350767.35383
0.00036178613663651,-0.00621183589100838,1713350767.38881
0.00039265418308787,-0.00621224474161863,1713350767.39055
0.0002955544332508,-0.00624503567814827,1713350767.44444
0.000474993052193895,-0.00620604213327169,1713350767.44576
0.000192684950889088,-0.0062490263953805,1713350767.48889
0.000437946582678705,-0.00624474743381143,1713350767.49001
0.000350006273947656,-0.00622174050658941,1713350767.50845
0.000265143142314628,-0.0062414538115263,1713350767.50954
0.000466001889435574,-0.00624498771503568,1713350767.5327
0.000369959918316454,-0.00626575900241733,1713350767.53361
0.000290265510557219,-0.0062483293004334,1713350767.58017
0.000362988153938204,-0.00624467525631189,1713350767.58112
0.000408520951168612,-0.00625056540593505,1713350767.62846
0.000365776853868738,-0.00622041849419475,1713350767.65237
0.000378662603907287,-0.00622284645214677,1713350767.67676
0.000366353837307543,-0.0062283999286592,1713350767.67785
0.000400587567128241,-0.00622412050142884,1713350767.70088
0.000390346307540312,-0.00621428806334734,1713350767.70247
0.000385081424610689,-0.0062087825499475,1713350767.77271
0.000367892440408468,-0.00621758168563247,1713350767.7739
0.000348443631082773,-0.00621212460100651,1713350767.79269
0.000327432207996026,-0.00621464848518372,1713350767.79356
0.000342962390277535,-0.00620128214359283,1713350767.87644
0.000300891435472295,-0.00619902228936553,1713350767.87768
0.00038022521766834,-0.00620861444622278,1713350767.95735
0.000375609437469393,-0.00618531927466393,1713350767.95824
0.000408424792112783,-0.00616423552855849,1713350767.98894
0.000416983210016042,-0.0061518307775259,1713350767.99004
0.000396813207771629,-0.00596772832795978,1713350768.06874
0.000428546714829281,-0.00610663462430239,1713350768.06979
0.000488167250296101,-0.00622921716421843,1713350768.08819
0.000520573928952217,-0.00615769671276212,1713350768.08902
0.000524756964296103,-0.00605201441794634,1713350768.1163
0.000529949727933854,-0.00627583172172308,1713350768.11701
0.000543580739758909,-0.00617385189980269,1713350768.14462
0.000553773890715092,-0.00615185452625155,1713350768.14596
0.000536921492312104,-0.00613199733197689,1713350768.19266
0.000518843007739633,-0.00618957448750734,1713350768.19381
0.000515212886966765,-0.00614784006029367,1713350768.21262
0.000510885554831475,-0.00614589266479015,1713350768.21367
0.000513890641741455,-0.00621534558013082,1713350768.26047
0.000511342368554324,-0.00614757556468248,1713350768.2614
0.000486340170027688,-0.00616555800661445,1713350768.36506
0.000479031848954037,-0.00618705013766885,1713350768.36607
0.000474969012429938,-0.00624383380636573,1713350768.3803
0.000468934827949852,-0.00632309541106224,1713350768.3816
0.000448500359198079,-0.00619709910824895,1713350768.40481
0.000449149461928755,-0.00617087073624134,1713350768.4069
0.00044301911839284,-0.00616839481517673,1713350768.43286
0.000440663163317367,-0.00616659177467227,1713350768.4338
0.000437970622442663,-0.00614370498806238,1713350768.45715
0.000442850840045139,-0.00612793443724513,1713350768.45909
0.000457227084552869,-0.0061185103841126,1713350768.48447
0.000463165109977126,-0.00611403910443187,1713350768.48563
0.000464006530819461,-0.00611704401671886,1713350768.49279
0.000470545550342649,-0.00611240416765213,1713350768.49402
0.000475954671856016,-0.00610639387741685,1713350768.54488
0.000472420710138977,-0.00610079243779182,1713350768.54614
0.000494826468639076,-0.00608264189213514,1713350768.57256
0.000482133094919845,-0.00607365090399981,1713350768.57368
0.000487157551106066,-0.00606023613363504,1713350768.58906
0.000496869964990765,-0.00605013919994235,1713350768.59013
0.000493985076900572,-0.00605497136712074,1713350768.63689
0.00049497076543048,-0.00606035627424717,1713350768.63801
0.000485835334984586,-0.006064563523978,1713350768.68083
0.000474728614790365,-0.00605350499972701,1713350768.68201
0.000439965981058776,-0.00605362514033914,1713350768.70453
0.000476507615530863,-0.00605256715789437,1713350768.70526
0.000460063864011318,-0.00605278369039297,1713350768.77663
0.000448380160378292,-0.00605631759390235,1713350768.77781
0.000448500359198079,-0.00607730494812131,1713350768.77893
0.000440158299170435,-0.00607742508873344,1713350768.7797
0.000425349338911474,-0.00607788190245628,1713350768.8335
0.000443956698291004,-0.00608151219785214,1713350768.83416
0.000401813624193892,-0.00608603190630674,1713350768.86252
0.000397342082578689,-0.00608463725075126,1713350768.86302
0.000357699231244624,-0.00611413503065705,1713350768.90429
0.000430109357694164,-0.00611019227653742,1713350768.90517
0.000425806094426662,-0.00611113011837006,1713350768.93736
0.00032324914354831,-0.00613836804404855,1713350768.93907
0.000169029051903635,-0.00611512083560228,1713350768.9968
0.000325340661220253,-0.00616161525249481,1713350768.99792
0.000437297479948029,-0.00613440107554197,1713350769.02476
0.00043102289782837,-0.00614125281572342,1713350769.02601
0.000281634973362088,-0.00620705168694258,1713350769.06454
0.000509827805217356,-0.00618219375610352,1713350769.06563
0.000369719520676881,-0.00618930999189615,1713350769.11652
0.000302045373246074,-0.00622190907597542,1713350769.11763
0.000309906637994573,-0.00617630407214165,1713350769.18031
0.000475353648653254,-0.00618219375610352,1713350769.18109
0.000422344252001494,-0.00613432936370373,1713350769.20439
0.000223072202061303,-0.00616113422438502,1713350769.20556
0.000415636954130605,-0.00612697284668684,1713350769.22845
0.000387028703698888,-0.00610822113230825,1713350769.22957
0.000343996129231527,-0.00608432479202747,1713350769.26075
0.000297525752102956,-0.00612327037379146,1713350769.26199
0.000430421874625608,-0.00608865218237042,1713350769.30843
0.000425132951932028,-0.00607374683022499,1713350769.30906
0.000380994519218802,-0.00609898939728737,1713350769.33653
0.000355607713572681,-0.0061168996617198,1713350769.33794
0.000406357285100967,-0.00609550392255187,1713350769.39247
0.000376066222088411,-0.00610069651156664,1713350769.39325
0.000353299808921292,-0.0061131976544857,1713350769.41273
0.00033514920505695,-0.00610598549246788,1713350769.4141
0.00029872779850848,-0.00610718736425042,1713350769.47705
0.000320364284561947,-0.00610711518675089,1713350769.47888
0.000328658265061676,-0.00609797984361649,1713350769.50072
0.00032774472492747,-0.0061131976544857,1713350769.50178
0.000365680694812909,-0.00612197211012244,1713350769.55234
0.000400251010432839,-0.00611444748938084,1713350769.55299
0.000432633620221168,-0.00609059957787395,1713350769.60108
0.000439677503891289,-0.00612091459333897,1713350769.60294
0.000493360043037683,-0.00614334456622601,1713350769.61621
0.000513602164573967,-0.00611824588850141,1713350769.61722
0.000503889750689268,-0.00609629694372416,1713350769.66896
0.000511294289026409,-0.006093580275774,1713350769.6699
0.000485570897581056,-0.00607518944889307,1713350769.70081
0.000480955088278279,-0.00611425517126918,1713350769.70209
0.00047362272744067,-0.00613288674503565,1713350769.74465
0.000483118754345924,-0.00614793598651886,1713350769.74564
0.000483743817312643,-0.00598748959600925,1713350769.79685
0.000490763632114977,-0.00606581382453442,1713350769.79803
0.000485402590129525,-0.00607309769839048,1713350769.84054
0.000486796954646707,-0.00612514559179544,1713350769.86034
0.000482229253975675,-0.00607910798862577,1713350769.88462
0.000483888055896387,-0.00607434799894691,1713350769.88579
0.000487061392050236,-0.00613209325820208,1713350769.90839
0.000481748429592699,-0.00613466557115316,1713350769.90943
0.000477901950944215,-0.00615272019058466,1713350769.95635
0.000467877049231902,-0.00616776943206787,1713350769.9572
0.000462083262391388,-0.00613279035314918,1713350769.98049
0.000457179005024955,-0.00613240571692586,1713350769.98122
0.000461530347820371,-0.00610745185986161,1713350770.02466
0.000465376826468855,-0.00608475739136338,1713350770.02586
0.00046912714606151,-0.00607377104461193,1713350770.06456
0.000466098048491403,-0.00607172772288322,1713350770.06549
0.000472276471555233,-0.00605155760422349,1713350770.11642
0.000480113696539775,-0.00605045165866613,1713350770.11764
0.000488455756567419,-0.00604095589369535,1713350770.14441
0.000491725280880928,-0.0060412441380322,1713350770.14565
0.000487614335725084,-0.00603004125878215,1713350770.19653
0.000475954671856016,-0.00602494459599257,1713350770.19756
0.000493287923745811,-0.00600119261071086,1713350770.24025
0.000469511811388657,-0.00599224958568811,1713350770.24096
0.000525886891409755,-0.00597039656713605,1713350770.26465
0.000509106554090977,-0.00596405006945133,1713350770.26623
0.000510957674123347,-0.00595602067187429,1713350770.30084
0.000519780558533967,-0.0059491447173059,1713350770.30221
0.000524877163115889,-0.00594782270491123,1713350770.34041
0.000525430077686906,-0.00595068326219916,1713350770.34152
0.000500740483403206,-0.00595626095309854,1713350770.41625
0.000509202713146806,-0.00596066052094102,1713350770.42449
0.000502711802255362,-0.00596700701862574,1713350770.43243
0.000490715552587062,-0.00596450688317418,1713350770.43345
0.000466074008727446,-0.00596587732434273,1713350770.45674
0.00047742115566507,-0.00596755975857377,1713350770.45806
0.000476531655294821,-0.00597893120720983,1713350770.50504
0.000469439692096785,-0.00597924366593361,1713350770.50623
0.000453212327556685,-0.00599150452762842,1713350770.55625
0.000389168300898746,-0.00599936535581946,1713350770.55718
0.000429917039582506,-0.00599597580730915,1713350770.5804
0.000500548165291548,-0.00599660072475672,1713350770.58185
0.000460352370282635,-0.00601047230884433,1713350770.62116
0.000429484294727445,-0.00601263577118516,1713350770.62213
0.000444197125034407,-0.00602982472628355,1713350770.66443
0.000400395249016583,-0.00604251818731427,1713350770.66521
0.000391235807910562,-0.00606102962046862,1713350770.70878
0.000447586819063872,-0.00604105181992054,1713350770.70977
0.0002734130830504,-0.00612024124711752,1713350770.74034
0.000422488490585238,-0.0061006722971797,1713350770.74124
0.000345126027241349,-0.00610389374196529,1713350770.79644
0.000342529645422474,-0.00610146578401327,1713350770.79769
0.000370320514775813,-0.00610483158379793,1713350770.8527
0.000405275466619059,-0.0061454838141799,1713350770.85389
0.000348058994859457,-0.00612966530025005,1713350770.88084
0.000353804673068225,-0.00615716772153974,1713350770.88209
0.000342553685186431,-0.00617322698235512,1713350770.95233
0.000336928205797449,-0.00608985405415297,1713350770.95349
0.000452707463409752,-0.00608757045120001,1713350770.97639
0.000380273297196254,-0.00612408807501197,1713350771.00463
0.000443740340415388,-0.00606985250487924,1713350771.05284
0.000529829529114068,-0.006021314766258,1713350771.05412
0.000473382329801098,-0.00604696571826935,1713350771.0766
0.00035570387262851,-0.00605557253584266,1713350771.07787
0.00052795436931774,-0.00599845219403505,1713350771.0925
0.000528867880348116,-0.00603468110784888,1713350771.09361
0.000452130479970947,-0.00603516213595867,1713350771.10431
0.000433018256444484,-0.00604682182893157,1713350771.10557
0.000448740785941482,-0.00603424850851297,1713350771.15682
0.000427897612098604,-0.00604319153353572,1713350771.1578
0.000388639426091686,-0.00606088526546955,1713350771.18079
0.000408953666919842,-0.00602677185088396,1713350771.18204
0.000384360202588141,-0.00606511626392603,1713350771.22952
0.000384240003768355,-0.00605828873813152,1713350771.23092
0.000382701400667429,-0.00607206439599395,1713350771.28447
0.000420685450080782,-0.00607148697599769,1713350771.28544
0.000443980738054961,-0.00606898684054613,1713350771.37269
0.00045042359852232,-0.00598811451345682,1713350771.37406
0.000451385247288272,-0.00601241970434785,1713350771.39303
0.000482469651615247,-0.00613127602264285,1713350771.39362
0.000525790732353926,-0.00605641398578882,1713350771.41672
0.000540840090252459,-0.00604720646515489,1713350771.4179
0.000542787369340658,-0.00606030831113458,1713350771.44463
0.000546705967281014,-0.00606163078919053,1713350771.44609
0.00054798013297841,-0.00603759009391069,1713350771.46845
0.000543220085091889,-0.00604165298864245,1713350771.46978
0.000529084296431392,-0.00604040268808603,1713350771.52028
0.000497855595313013,-0.00607283366844058,1713350771.52161
0.000496389111503959,-0.00604316731914878,1713350771.61272
0.000504466763231903,-0.00598462857306004,1713350771.61401
0.000510068202856928,-0.00607934826985002,1713350771.62463
0.000502807961311191,-0.00599217740818858,1713350771.62571
0.00047953671310097,-0.00614497903734446,1713350771.63253
0.000474512227810919,-0.00611461605876684,1713350771.63323
0.000469944527139887,-0.00610459083691239,1713350771.65631
0.000467444304376841,-0.00616469234228134,1713350771.65726
0.000463718024548143,-0.00611271662637591,1713350771.70441
0.000455111527116969,-0.00608898885548115,1713350771.70549
0.000447658938355744,-0.0060819205828011,1713350771.74585
0.000444100936874747,-0.00606980454176664,1713350771.74619
0.000432922097388655,-0.0060482881963253,1713350771.8008
0.000437441718531773,-0.00603722920641303,1713350771.80199
0.000437393639003858,-0.00603600358590484,1713350771.82095
0.000446937745437026,-0.00602540140971541,1713350771.82255
0.000451817963039503,-0.00600943854078651,1713350771.86463
0.000461289950180799,-0.00600258680060506,1713350771.86546
0.000446336722234264,-0.00599575927481055,1713350771.9084
0.00047468050615862,-0.00599777884781361,1713350771.90929
0.00046294872299768,-0.00598763395100832,1713350771.95651
0.000471122533781454,-0.005981070920825,1713350771.95777
0.000450375518994406,-0.00597518077120185,1713350771.99255
0.000506726559251547,-0.00595508283004165,1713350771.99335
0.000473334250273183,-0.00595166906714439,1713350772.01688
0.000452154519734904,-0.00595669355243444,1713350772.01807
0.000425830134190619,-0.00597433932125568,1713350772.06025
0.000481556111481041,-0.00598578248172998,1713350772.06128
0.000445976125774905,-0.0059895571321249,1713350772.16451
0.000444365403382108,-0.00598804233595729,1713350772.16585
0.000414122390793636,-0.00598924467340112,1713350772.18882
0.000430157437222078,-0.00600520754233003,1713350772.18995
0.000402198289521039,-0.0060126599855721,1713350772.21645
0.000435638678027317,-0.00603143544867635,1713350772.21761
0.000458933966001496,-0.00604965817183256,1713350772.24493
0.00040412152884528,-0.00605105282738805,1713350772.24602
0.00036099279532209,-0.00607122294604778,1713350772.26464
0.000385177583666518,-0.0060963211581111,1713350772.26582
0.000389552966225892,-0.00610052794218063,1713350772.32106
0.000403256068238989,-0.00610463926568627,1713350772.32213
0.000241799774812534,-0.00615591742098331,1713350772.34046
0.000436552218161523,-0.00612699659541249,1713350772.34141
0.000334596290485933,-0.00613738223910332,1713350772.38875
0.000224274219362997,-0.00616000453010201,1713350772.3898
0.000210498998058029,-0.00615760032087565,1713350772.4447
0.000364935433026403,-0.00616716872900724,1713350772.44577
0.000363324739737436,-0.00617274595424533,1713350772.48133
0.000355006690369919,-0.00617572711780667,1713350772.48188
0.000380874320399016,-0.00619241129606962,1713350772.52437
0.0003766912559513,-0.00618188129737973,1713350772.52517
0.00019201182294637,-0.00619967142120004,1713350772.56912
0.000552283367142081,-0.00614036340266466,1713350772.57
0.000272379344096407,-0.00619796430692077,1713350772.59268
0.000373205402866006,-0.00616550957784057,1713350772.59366
0.000481940776808187,-0.00612762197852135,1713350772.64082
0.000356929929694161,-0.00615632627159357,1713350772.64188
0.000360752397682518,-0.00612401589751244,1713350772.67689
0.000308776739984751,-0.00612709298729897,1713350772.67797
0.000453813321655616,-0.00609249854460359,1713350772.71311
0.000343683612300083,-0.00612319819629192,1713350772.71426
0.000404650432756171,-0.00609884550794959,1713350772.74449
0.000307574693579227,-0.0060828342102468,1713350772.7461
0.000391716603189707,-0.0060917055234313,1713350772.81648
0.00036584897316061,-0.00610418245196343,1713350772.81744
0.000400852004531771,-0.00611427938565612,1713350772.83287
0.000327095622196794,-0.0061118514277041,1713350772.83405
0.000312190502882004,-0.00613182876259089,1713350772.86047
0.000325484899803996,-0.00614930642768741,1713350772.86179
0.000330990209477022,-0.00616793800145388,1713350772.90045
0.000328297668602318,-0.00616938015446067,1713350772.90117
0.000349741807440296,-0.00617945333942771,1713350772.95682
0.000356617412762716,-0.00616096612066031,1713350772.95794
0.00037625854020007,-0.00614394526928663,1713350772.98066
0.000398447969928384,-0.00615579728037119,1713350772.98183
0.000441937299910933,-0.00607639132067561,1713350773.03235
0.0004534286854323,-0.00613298313692212,1713350773.03335
0.000479200156405568,-0.00617224117740989,1713350773.07267
0.000477565394248813,-0.00608533434569836,1713350773.07393
0.000494105275720358,-0.00610206695273519,1713350773.10557
0.000500692403875291,-0.00610331678763032,1713350773.10627
0.000491557002533227,-0.00610471144318581,1713350773.14433
0.000472949614049867,-0.00611622678115964,1713350773.16413
0.000464270968222991,-0.00612283777445555,1713350773.18879
0.000460929324617609,-0.00608711363747716,1713350773.18998
0.000465208548121154,-0.00610687490552664,1713350773.24058
0.000458477181382477,-0.00614697439596057,1713350773.24172
0.000461289950180799,-0.00611209170892835,1713350773.25665
0.000460015784483403,-0.0060515096411109,1713350773.25777
0.000464295007986948,-0.00616272119805217,1713350773.29685
0.000461842864751816,-0.00610800459980965,1713350773.29815
0.000459414761280641,-0.00615649437531829,1713350773.34478
0.000461169722257182,-0.00616096612066031,1713350773.34628
0.000464535405626521,-0.00613908935338259,1713350773.40893
0.000462155410787091,-0.00618356419727206,1713350773.4101
0.000453116139397025,-0.00619719503447413,1713350773.45678
0.000448284001322463,-0.00620753271505237,1713350773.45795
0.000446216523414478,-0.00614918628707528,1713350773.46504
0.000447178143076599,-0.00612500123679638,1713350773.46621
0.000444725999841467,-0.00612132344394922,1713350773.53255
0.000441624782979488,-0.00611723633483052,1713350773.5337
0.000447226222604513,-0.00611235620453954,1713350773.57273
0.000451216939836741,-0.00610204273834825,1713350773.57399
0.000443644181359559,-0.00609057536348701,1713350773.61347
0.000435758876847103,-0.00608216132968664,1713350773.61465
0.000433475041063502,-0.00607408350333571,1713350773.66049
0.000443115277448669,-0.00605489918962121,1713350773.66211
0.000398784526623785,-0.0060528558678925,1713350773.69674
0.000423666497226805,-0.00605367310345173,1713350773.69806
0.000443884578999132,-0.00603511370718479,1713350773.72543
0.000432585540693253,-0.00602946430444717,1713350773.74849
0.000368613633327186,-0.00603251764550805,1713350773.80424
0.000505909207277,-0.0060259304009378,1713350773.80518
0.000438307179138064,-0.00603405619040132,1713350773.8166
0.000418377574533224,-0.00603869603946805,1713350773.81778
0.00038366302032955,-0.00605802470818162,1713350773.82455
0.000395539042074233,-0.00606078933924437,1713350773.8256
0.000425397418439388,-0.0060738674364984,1713350773.87239
0.000312118354486302,-0.00607994943857193,1713350773.87357
0.000283197587123141,-0.00608769059181213,1713350773.89658
0.000336519529810175,-0.00609221030026674,1713350773.89772
0.000411550048738718,-0.00610519200563431,1713350773.97229
0.000194584150449373,-0.00613324716687202,1713350773.97347
0.00024223250511568,-0.00610432680696249,1713350773.99659
0.000346808868926018,-0.00613889703527093,1713350773.99791
0.000412463588872924,-0.00614384934306145,1713350774.02056
