index,ECG
1742986067.9249716,0.001614562862860703
1742986067.9259477,0.0016001385371055448
1742986067.9269238,0.0016107163759926607
1742986067.9278996,0.0016068698891246187
1742986067.9288754,0.001582829346199355
1742986067.9298515,0.0015895606982184289
1742986067.9308279,0.0015693666421612072
1742986067.9318037,0.0015587888032740915
1742986067.9327796,0.001570328263878218
1742986067.9337556,0.0015972536719545134
1742986067.9347317,0.0016164861062947242
1742986067.9357076,0.001643411514371019
1742986067.9366834,0.0016482196229560722
1742986067.9376597,0.0016405266492199877
1742986067.9386358,0.0016491812446730826
1742986067.9396117,0.0016405266492199877
1742986067.9405875,0.0016405266492199877
1742986067.9415636,0.0016597590835601987
1742986067.9425397,0.0016578358401261775
1742986067.9435155,0.0016722601658813356
1742986067.9444916,0.0016616823269942195
1742986067.9454677,0.0016491812446730826
1742986067.9464438,0.0016645671921452514
1742986067.9474196,0.0016847612482024726
1742986067.9483955,0.0016722601658813356
1742986067.9493716,0.001667452057296283
1742986067.9503477,0.001690530978504536
1742986067.9513237,0.0016722601658813356
1742986067.9522996,0.0016703369224473144
1742986067.9532757,0.0016626439487112301
1742986067.9542518,0.001681876383051441
1742986067.9552276,0.0016847612482024726
1742986067.9562035,0.001690530978504536
1742986067.9571795,0.001704955304259694
1742986067.9581559,0.0017213028734488732
1742986067.9591317,0.0017328423340529997
1742986067.9601076,0.0017414969295060949
1742986067.9610837,0.0017491899032421791
1742986067.9620597,0.0017549596335442424
1742986067.9630356,0.0017549596335442424
1742986067.9640114,0.001764575850714348
1742986067.9649878,0.0017443817946571263
1742986067.9659638,0.0017059169259767048
1742986067.9669397,0.001692454221938557
1742986067.9679155,0.0016828380047684518
1742986067.9688916,0.001673221787598346
1742986067.9698677,0.0016664904355792722
1742986067.9708436,0.0016636055704282407
1742986067.9718196,0.0016549509749751456
1742986067.9727957,0.0016511044881071036
1742986067.9737718,0.00164437313608803
1742986067.9747477,0.0016347569189179242
1742986067.9757235,0.0016136012411436926
1742986067.9766996,0.0016328336754839034
1742986067.9776757,0.0016337952972009138
1742986067.9786518,0.0016299488103328715
1742986067.9796276,0.0016357185406349348
1742986067.9806037,0.0016616823269942195
1742986067.9815798,0.0016703369224473144
1742986067.9825556,0.0016780298961833987
1742986067.9835315,0.0016780298961833987
1742986067.9845076,0.0016837996264854622
1742986067.985484,0.001703032060825673
1742986067.9864597,0.0017328423340529997
1742986067.9874356,0.0017309190906189787
1742986067.9884117,0.0016712985441643252
1742986067.9893878,0.0016222558365967873
1742986067.9903636,0.0015664817770101758
1742986067.9913394,0.001488590417932322
1742986067.9923155,0.0014366628452137523
1742986067.9932919,0.0014126223022884888
1742986067.9942677,0.0014616650098560266
1742986067.9952435,0.0015510958295380072
1742986067.9962196,0.0015818677244823446
1742986067.9971957,0.0016049466456905977
1742986067.9981716,0.0016684136790132934
1742986067.9991474,0.0017501515249591898
1742986068.0001237,0.0017674607158653791
1742986068.0010998,0.0017376504426380526
1742986068.0020757,0.001711686656278768
1742986068.0030515,0.0017549596335442424
1742986068.0040276,0.0017924628805076536
1742986068.0050037,0.0018107336931308538
1742986068.0059795,0.0017866931502055902
1742986068.0069556,0.0017770769330354849
1742986068.0079317,0.0017616909855633163
1742986068.0089078,0.0017722688244504322
1742986068.0098836,0.0018107336931308538
1742986068.0108595,0.0018309277491880755
1742986068.0118356,0.0018155418017159067
1742986068.0128117,0.0018049639628287906
1742986068.0137877,0.001802079097677759
1742986068.0147636,0.0018097720714138432
1742986068.0157397,0.0017943861239416747
1742986068.0167158,0.0017780385547524955
1742986068.0176916,0.001745343416374137
1742986068.0186675,0.0017203412517318628
1742986068.0196435,0.0017270726037509367
1742986068.0206199,0.0017309190906189787
1742986068.0215957,0.0017193796300148522
1742986068.0225716,0.0016953390870895887
1742986068.0235476,0.0016886077350705148
1742986068.0245237,0.0016809147613344305
1742986068.0254996,0.001692454221938557
1742986068.0264754,0.0016886077350705148
1742986068.0274518,0.001692454221938557
1742986068.0284278,0.0017001471956746414
1742986068.0294037,0.001699185573957631
1742986068.0303795,0.0016982239522406203
1742986068.0313556,0.0017001471956746414
1742986068.0323317,0.001692454221938557
1742986068.0333076,0.0017078401694107256
1742986068.0342836,0.0017193796300148522
1742986068.0352597,0.0017213028734488732
1742986068.0362358,0.0017241877385999048
1742986068.0372117,0.0017338039557700106
1742986068.0381875,0.0017251493603169155
1742986068.0391636,0.0017328423340529997
1742986068.0401397,0.0017530363901102212
1742986068.0411158,0.0017684223375823902
1742986068.0420916,0.0017722688244504322
1742986068.0430677,0.0017732304461674428
1742986068.0440438,0.0017539980118272318
1742986068.0450196,0.0017386120643550632
1742986068.0459955,0.0017155331431468101
1742986068.0469716,0.0016914926002215465
1742986068.047948,0.0016943774653725783
1742986068.0489237,0.0017424585512231053
1742986068.0498996,0.001789578015356622
1742986068.0508757,0.0018116953148478645
1742986068.0518517,0.0017972709890927063
1742986068.0528276,0.0017886163936396114
1742986068.0538034,0.0017972709890927063
1742986068.0547795,0.0018097720714138432
1742986068.0557559,0.0017991942325267273
1742986068.0567317,0.0017655374724313583
1742986068.0577075,0.0017164947648638205
1742986068.0586836,0.0016837996264854622
1742986068.0596597,0.0017088017911277363
1742986068.0606356,0.0016943774653725783
1742986068.0616114,0.001704955304259694
1742986068.0625877,0.001740535307789084
1742986068.0635638,0.0017626526072803265
1742986068.0645397,0.001770345581016411
1742986068.0655155,0.0017732304461674428
1742986068.0664916,0.0017732304461674428
1742986068.0674677,0.0017559212552612528
1742986068.0684435,0.0017847699067715694
1742986068.0694196,0.001819388288583949
1742986068.0703957,0.0018684309961514865
1742986068.0713718,0.00190978072998294
1742986068.0723476,0.0018665077527174655
1742986068.0733235,0.0018588147789813812
1742986068.0742996,0.0018713158613025182
1742986068.0752757,0.0018934331607937608
1742986068.0762517,0.0018713158613025182
1742986068.0772276,0.0018626612658494233
1742986068.0782037,0.001842467209792202
1742986068.0791798,0.001819388288583949
1742986068.0801556,0.0018116953148478645
1742986068.0811315,0.0018088104496968328
1742986068.0821075,0.0018030407193947693
1742986068.0830839,0.0018280428840370436
1742986068.0840597,0.0018347742360561175
1742986068.0850356,0.001842467209792202
1742986068.0860116,0.001854968292113339
1742986068.0869877,0.0018520834269623073
1742986068.0879636,0.0018491985618112755
1742986068.0889394,0.001846313696660244
1742986068.0899158,0.0018309277491880755
1742986068.0908918,0.0018309277491880755
1742986068.0918677,0.001833812614339107
1742986068.0928435,0.001837659101207149
1742986068.0938196,0.0018357358577731281
1742986068.0947957,0.001842467209792202
1742986068.0957716,0.0018453520749432334
1742986068.0967476,0.001842467209792202
1742986068.0977237,0.001831889370905086
1742986068.0986998,0.0018097720714138432
1742986068.0996757,0.001787654771922601
1742986068.1006515,0.0017559212552612528
1742986068.1016276,0.0017511131466762002
1742986068.1026037,0.001763614228997337
1742986068.1035798,0.001780923419903527
1742986068.1045556,0.0018088104496968328
1742986068.1055317,0.0018280428840370436
1742986068.1065078,0.00185689153554736
1742986068.1074836,0.0018934331607937608
1742986068.1084595,0.0019078574865489188
1742986068.1094356,0.0019001645128128345
1742986068.110412,0.0018934331607937608
1742986068.1113877,0.0018876634304916973
1742986068.1123636,0.0018886250522087077
1742986068.1133397,0.0018847785653406657
1742986068.1143157,0.0018915099173597396
1742986068.1152916,0.001901126134529845
1742986068.1162674,0.0019030493779638661
1742986068.1172438,0.0018886250522087077
1742986068.1182199,0.0018511218052452967
1742986068.1191957,0.0018213115320179698
1742986068.1201715,0.0018136185582818855
1742986068.1211476,0.0018040023411117802
1742986068.1221237,0.0017982326108097167
1742986068.1230996,0.0017991942325267273
1742986068.1240754,0.0018299661274710647
1742986068.1250517,0.0018511218052452967
1742986068.1260278,0.001865546131000455
1742986068.1270037,0.0018453520749432334
1742986068.1279795,0.0018309277491880755
1742986068.1289556,0.0018078488279798224
1742986068.1299317,0.0018165034234329171
1742986068.1309075,0.001802079097677759
1742986068.1318836,0.0017886163936396114
1742986068.1328597,0.001789578015356622
1742986068.1338358,0.0017915012587906432
1742986068.1348116,0.0017818850416205375
1742986068.1357875,0.001764575850714348
1742986068.1367636,0.001793424502224664
1742986068.1377397,0.0018261196406030224
1742986068.1387157,0.0018876634304916973
1742986068.1396916,0.0019290131643231508
1742986068.1406677,0.0019386293814932561
1742986068.1416438,0.0019213201905870665
1742986068.1426196,0.0019357445163422247
1742986068.1435955,0.0019261282991721192
1742986068.1445715,0.0019299747860401612
1742986068.1455479,0.0019309364077571718
1742986068.1465237,0.0019174737037190243
1742986068.1474996,0.0018982412693788135
1742986068.1484756,0.0018943947825107712
1742986068.1494517,0.001878047213321592
1742986068.1504276,0.0018818937001896343
1742986068.1514034,0.0018472753183772547
1742986068.1523798,0.0018434288315092124
1742986068.1533558,0.0019088191082659294
1742986068.1543317,0.0019770942501736778
1742986068.1553075,0.001987672089060794
1742986068.1562836,0.0019569001941164565
1742986068.1572597,0.0019309364077571718
1742986068.1582355,0.0019078574865489188
1742986068.1592116,0.0019059342431148978
1742986068.1601877,0.0019040109996808765
1742986068.1611638,0.00189247153907675
1742986068.1621397,0.0019001645128128345
1742986068.1631155,0.0018963180259447922
1742986068.1640916,0.0018857401870576765
1742986068.1650677,0.0018415055880751912
1742986068.1660438,0.0018068872062628116
1742986068.1670196,0.0018097720714138432
1742986068.1679957,0.001825158018886012
1742986068.1689718,0.0018222731537349804
1742986068.1699476,0.001867469374434476
1742986068.1709235,0.0019251666774551086
1742986068.1718996,0.0019588234375504778
1742986068.172876,0.001964593167852541
1742986068.1738517,0.00196266992441852
1742986068.1748276,0.0019838256021927517
1742986068.1758037,0.0019809407370417202
1742986068.1767797,0.0019799791153247096
1742986068.1777556,0.0019972883062308994
1742986068.1787314,0.002039599661779363
1742986068.1797078,0.0020434461486474056
1742986068.1806839,0.0020434461486474056
1742986068.1816597,0.0020559472309685423
1742986068.1826355,0.002046331013798437
1742986068.1836116,0.002038638040062353
1742986068.1845877,0.0020184439840051313
1742986068.1855636,0.0020117126319860574
1742986068.1865394,0.0020049812799669835
1742986068.1875157,0.0020059429016839945
1742986068.1884918,0.002023252092590184
1742986068.1894677,0.002040561283496374
1742986068.1904435,0.0020376764183453423
1742986068.1914196,0.0020501775006664794
1742986068.1923957,0.002061716961270606
1742986068.1933715,0.0020742180435917427
1742986068.1943476,0.002081911017327827
1742986068.1953237,0.0020876807476298905
1742986068.1962998,0.0021040283168190697
1742986068.1972756,0.0021242223728762913
1742986068.1982515,0.002113644533989175
1742986068.1992276,0.0020972969647999958
1742986068.2002037,0.002092488856214943
1742986068.2011797,0.0020876807476298905
1742986068.2021556,0.002090565612780922
1742986068.2031317,0.002082872639044838
1742986068.2041078,0.002088642369346901
1742986068.2050836,0.0021049899385360803
1742986068.2060595,0.002143454807216502
1742986068.2070355,0.002168456971858776
1742986068.2080119,0.002168456971858776
1742986068.2089877,0.0021540326461036183
1742986068.2099636,0.0021386466986314493
1742986068.2109396,0.0021213375077252595
1742986068.2119157,0.0021338385900463966
1742986068.2128916,0.0021424931854994917
1742986068.2138674,0.0021540326461036183
1742986068.2148438,0.0021415315637824807
1742986068.2158198,0.0021011434516680382
1742986068.2167957,0.002008827766835026
1742986068.2177715,0.0019309364077571718
1742986068.2187476,0.0018818937001896343
1742986068.2197237,0.0018818937001896343
1742986068.2206995,0.001878047213321592
1742986068.2216756,0.0019482455986633616
1742986068.2226517,0.0021107596688381435
1742986068.2236278,0.0022675040087108624
1742986068.2246037,0.0023598196935438747
1742986068.2255795,0.0022838515779000416
1742986068.2265556,0.0022001904885201244
1742986068.2275317,0.002116529399140207
1742986068.2285078,0.0020771029087427745
1742986068.2294836,0.0020751796653087533
1742986068.2304597,0.0020521007441005007
1742986068.2314358,0.002048254257232458
1742986068.2324116,0.0020203672274391525
1742986068.2333875,0.0019780558718906884
1742986068.2343636,0.0019261282991721192
1742986068.2353399,0.0019030493779638661
1742986068.2363157,0.0019145888385679927
1742986068.2372916,0.001915550460285003
1742986068.2382677,0.0019569001941164565
1742986068.2392437,0.0019780558718906884
1742986068.2402196,0.0020280602011752366
1742986068.2411954,0.0020665250698556586
1742986068.2421718,0.0020944120996489644
1742986068.2431479,0.0020790261521767953
1742986068.2441237,0.0020646018264216374
1742986068.2450995,0.0020415229052133843
1742986068.2460756,0.002017482362288121
1742986068.2470517,0.0020049812799669835
1742986068.2480276,0.002012674253703068
1742986068.2490034,0.0020270985794582264
1742986068.2499797,0.0020511391223834896
1742986068.2509558,0.002058832096119574
1742986068.2519317,0.002065563448138648
1742986068.2529075,0.0020809493956108166
1742986068.2538836,0.0020934504779319537
1742986068.2548597,0.0021213375077252595
1742986068.2558355,0.0021299921031783546
1742986068.2568116,0.0021213375077252595
1742986068.2577877,0.0021232607511592807
1742986068.2587638,0.0021405699420654705
1742986068.2597396,0.0021569175112546497
1742986068.2607155,0.002187689406198987
1742986068.2616916,0.0021886510279159983
1742986068.262668,0.0021674953501417656
1742986068.2636437,0.002113644533989175
1742986068.2646196,0.0020742180435917427
1742986068.2655957,0.002010751010269047
1742986068.2665718,0.0019530537072484143
1742986068.2675476,0.0019405526249272774
1742986068.2685235,0.001916512082002014
1742986068.2694995,0.0019270899208891296
1742986068.2704759,0.0019530537072484143
1742986068.2714517,0.0019694012764375937
1742986068.2724276,0.0019770942501736778
1742986068.2734036,0.0019761326284566676
1742986068.2743797,0.0019819023587587304
1742986068.2753556,0.001987672089060794
1742986068.2763314,0.0019828639804757415
1742986068.2773077,0.0019780558718906884
1742986068.2782838,0.0019569001941164565
1742986068.2792597,0.0019415142466442878
1742986068.2802355,0.00190978072998294
1742986068.2812116,0.0019049726213978874
1742986068.2821877,0.0018665077527174655
1742986068.2831635,0.0018366974794901385
1742986068.2841396,0.0018405439663581808
1742986068.2851157,0.0018241963971690016
1742986068.2860918,0.001831889370905086
1742986068.2870677,0.001831889370905086
1742986068.2880435,0.001848236940094265
1742986068.2890196,0.0018636228875664339
1742986068.2899957,0.0018511218052452967
1742986068.2909718,0.0018068872062628116
1742986068.2919476,0.0017838082850545587
1742986068.2929237,0.0018059255845458012
1742986068.2938998,0.001846313696660244
1742986068.2948756,0.0018982412693788135
1742986068.2958515,0.0020222904708731737
1742986068.2968276,0.0020540239875345215
1742986068.2978039,0.0020347915531943104
1742986068.2987797,0.0019761326284566676
1742986068.2997556,0.0018982412693788135
1742986068.3007317,0.0018915099173597396
1742986068.3017077,0.0019386293814932561
1742986068.3026836,0.0019636315461355304
1742986068.3036594,0.001968439654720583
1742986068.3046358,0.0019674780330035725
1742986068.3056118,0.0018972796476618029
1742986068.3065877,0.0018472753183772547
1742986068.3075635,0.0018405439663581808
1742986068.3085396,0.0018165034234329171
1742986068.3095157,0.001793424502224664
1742986068.3104916,0.0017482282815251685
1742986068.3114674,0.0017616909855633163
1742986068.3124437,0.0017847699067715694
1742986068.3134198,0.0018261196406030224
1742986068.3143957,0.0018540066703963286
1742986068.3153715,0.0018665077527174655
1742986068.3163476,0.0018770855916045816
1742986068.3173237,0.0018895866739257186
1742986068.3182995,0.0019126655951339716
1742986068.3192756,0.0019174737037190243
1742986068.3202517,0.0019290131643231508
1742986068.3212278,0.0019405526249272774
1742986068.3222036,0.0019405526249272774
1742986068.3231795,0.001932859651191193
1742986068.3241556,0.0019251666774551086
1742986068.325132,0.0019174737037190243
1742986068.3261077,0.001920358568870056
1742986068.3270836,0.0019088191082659294
1742986068.3280597,0.0018982412693788135
1742986068.3290358,0.0018828553219066447
1742986068.3300116,0.0018443904532262228
1742986068.3309875,0.0018386207229241598
1742986068.3319635,0.0018290045057540543
1742986068.3329399,0.001831889370905086
1742986068.3339157,0.00185689153554736
1742986068.3348916,0.0018982412693788135
1742986068.3358676,0.001957861815833467
1742986068.3368437,0.002008827766835026
1742986068.3378196,0.0020261369577412158
1742986068.3387954,0.002023252092590184
1742986068.3397717,0.002019405605722142
1742986068.3407478,0.0020145974971370892
1742986068.3417237,0.0020155591188541
1742986068.3426995,0.001968439654720583
1742986068.3436756,0.0019318980294741825
1742986068.3446517,0.0019261282991721192
1742986068.3456275,0.0019232434340210873
1742986068.3466036,0.0019415142466442878
1742986068.3475797,0.001920358568870056
1742986068.3485558,0.0018943947825107712
1742986068.3495317,0.00189247153907675
1742986068.3505075,0.0019117039734169608
1742986068.3514836,0.0019193969471530453
1742986068.3524597,0.0019184353254360347
1742986068.3534358,0.0019290131643231508
1742986068.3544116,0.0019424758683612984
1742986068.3553877,0.0019049726213978874
1742986068.3563638,0.00189247153907675
1742986068.3573396,0.0019145888385679927
1742986068.3583155,0.0019338212729082035
1742986068.3592916,0.001971324519871615
1742986068.3602679,0.00196266992441852
1742986068.3612437,0.0019540153289654247
1742986068.3622196,0.001961708302701509
1742986068.3631957,0.0019338212729082035
1742986068.3641717,0.0019020877562468555
1742986068.3651476,0.0018934331607937608
1742986068.3661234,0.001878047213321592
1742986068.3670998,0.0018895866739257186
1742986068.3680758,0.001915550460285003
1742986068.3690517,0.0019376677597762457
1742986068.3700275,0.0019655547895695512
1742986068.3710036,0.0020011347930989415
1742986068.3719797,0.00201652074057111
1742986068.3729556,0.002000173171381931
1742986068.3739314,0.001968439654720583
1742986068.3749077,0.0019261282991721192
1742986068.3758838,0.0018972796476618029
1742986068.3768597,0.0018559299138303494
1742986068.3778355,0.0018540066703963286
1742986068.3788116,0.001860738022415402
1742986068.3797877,0.0018578531572643706
1742986068.3807635,0.0018559299138303494
1742986068.3817396,0.001833812614339107
1742986068.3827157,0.0018443904532262228
1742986068.3836918,0.0018540066703963286
1742986068.3846676,0.0018636228875664339
1742986068.3856435,0.0018703542395855078
1742986068.3866196,0.0018693926178684971
1742986068.387596,0.0018722774830195286
1742986068.3885717,0.0018684309961514865
1742986068.3895476,0.001865546131000455
1742986068.3905237,0.0018578531572643706
1742986068.3914998,0.001848236940094265
1742986068.3924756,0.001819388288583949
1742986068.3934515,0.0018030407193947693
1742986068.3944275,0.0018116953148478645
1742986068.3954039,0.0018088104496968328
1742986068.3963797,0.0018155418017159067
1742986068.3973556,0.0018068872062628116
1742986068.3983316,0.0017991942325267273
1742986068.3993077,0.0017838082850545587
1742986068.4002836,0.0017684223375823902
1742986068.4012594,0.001766499094148369
1742986068.4022357,0.0017539980118272318
1742986068.4032118,0.001740535307789084
1742986068.4041877,0.0017434201729401159
1742986068.4051635,0.0017559212552612528
1742986068.4061396,0.0017818850416205375
1742986068.4071157,0.001796309367375696
1742986068.4080915,0.0018040023411117802
1742986068.4090676,0.0018165034234329171
1742986068.4100437,0.001800155854243738
1742986068.4110198,0.0017866931502055902
1742986068.4119956,0.0017741920678844532
1742986068.4129715,0.0017780385547524955
1742986068.4139476,0.001763614228997337
1742986068.4149237,0.0017578444986952738
1742986068.4158998,0.001747266659808158
1742986068.4168756,0.001734765577487021
1742986068.4178517,0.001726110982033926
1742986068.4188278,0.001717456386580831
1742986068.4198036,0.0017126482779957783
1742986068.4207795,0.0017155331431468101
1742986068.4217556,0.0017376504426380526
1742986068.4227319,0.0017164947648638205
1742986068.4237077,0.001717456386580831
1742986068.4246836,0.0017424585512231053
1742986068.4256597,0.001740535307789084
1742986068.4266357,0.0017251493603169155
1742986068.4276116,0.0017011088173916518
1742986068.4285874,0.0016934158436555675
1742986068.4295638,0.0017011088173916518
1742986068.4305398,0.0017203412517318628
1742986068.4315157,0.0017357271992040314
1742986068.4324915,0.0017414969295060949
1742986068.4334676,0.0017530363901102212
1742986068.4344437,0.0017463050380911475
1742986068.4354196,0.0017338039557700106
1742986068.4363954,0.001713609899712789
1742986068.4373717,0.0017213028734488732
1742986068.4383478,0.0017088017911277363
1742986068.4393237,0.0016914926002215465
1742986068.4402995,0.0016357185406349348
1742986068.4412756,0.0015876374547844076
1742986068.4422517,0.0016030234022565764
1742986068.4432275,0.001612639619426682
1742986068.4442036,0.0016222558365967873
1742986068.4451797,0.001650142866390093
1742986068.4461558,0.0016712985441643252
1742986068.4471316,0.001699185573957631
1742986068.4481075,0.0017338039557700106
1742986068.4490836,0.0017674607158653791
1742986068.45006,0.0017559212552612528
1742986068.4510357,0.0017328423340529997
1742986068.4520116,0.0016934158436555675
1742986068.4529877,0.001681876383051441
1742986068.4539638,0.0016943774653725783
1742986068.4549396,0.0016963007088065991
1742986068.4559155,0.0017011088173916518
1742986068.4568915,0.001711686656278768
1742986068.4578679,0.001728034225467947
1742986068.4588437,0.0017213028734488732
1742986068.4598196,0.0017338039557700106
1742986068.4607956,0.0017107250345617575
1742986068.4617717,0.0017088017911277363
1742986068.4627476,0.0017213028734488732
1742986068.4637234,0.001717456386580831
1742986068.4646997,0.0016982239522406203
1742986068.4656758,0.0016963007088065991
1742986068.4666517,0.0016943774653725783
1742986068.4676275,0.0016741834093153567
1742986068.4686036,0.001676106652749378
1742986068.4695797,0.001681876383051441
1742986068.4705555,0.0016741834093153567
1742986068.4715316,0.0016741834093153567
1742986068.4725077,0.0016751450310323673
1742986068.4734838,0.0016626439487112301
1742986068.4744596,0.0016539893532581352
1742986068.4754355,0.0016568742184091669
1742986068.4764116,0.0016626439487112301
1742986068.4773877,0.001660720705277209
1742986068.4783638,0.001669375300730304
1742986068.4793396,0.0016636055704282407
1742986068.4803157,0.0016318720537668926
1742986068.4812918,0.0016424498926540087
1742986068.4822676,0.0016472580012390613
1742986068.4832435,0.0016568742184091669
1742986068.4842196,0.0016511044881071036
1742986068.4851959,0.001650142866390093
1742986068.4861717,0.0016530277315411248
1742986068.4871476,0.0016578358401261775
1742986068.4881237,0.0016539893532581352
1742986068.4890997,0.0016424498926540087
1742986068.4900756,0.0016453347578050403
1742986068.4910514,0.0016491812446730826
1742986068.4920278,0.0016453347578050403
1742986068.4930038,0.0016366801623519456
1742986068.4939797,0.0016261023234648295
1742986068.4949555,0.0016309104320498822
1742986068.4959316,0.0016232174583137979
1742986068.4969077,0.0016241790800308085
1742986068.4978836,0.0016328336754839034
1742986068.4988594,0.0016155244845777134
1742986068.4998357,0.0016174477280117346
1742986068.5008118,0.001612639619426682
1742986068.5017877,0.001643411514371019
1742986068.5027635,0.0016520661098241142
1742986068.5037396,0.001667452057296283
1742986068.5047157,0.0016559125966921565
1742986068.5056918,0.0016578358401261775
1742986068.5066676,0.0016366801623519456
1742986068.5076437,0.0016184093497287452
1742986068.5086198,0.0015943688068034815
1742986068.5095956,0.0016136012411436926
1742986068.5105715,0.0016366801623519456
1742986068.5115476,0.0016943774653725783
1742986068.512524,0.0017155331431468101
1742986068.5134997,0.0017395736860720736
1742986068.5144756,0.0017482282815251685
1742986068.5154517,0.0017568828769782636
1742986068.5164278,0.0017309190906189787
1742986068.5174036,0.0016934158436555675
1742986068.5183794,0.0016491812446730826
1742986068.5193555,0.0016482196229560722
1742986068.5203319,0.00164437313608803
1742986068.5213077,0.001650142866390093
1742986068.5222836,0.0016578358401261775
1742986068.5232596,0.0016866844916364938
1742986068.5242357,0.0017338039557700106
1742986068.5252116,0.0017559212552612528
1742986068.5261874,0.0017318807123359893
1742986068.5271637,0.001690530978504536
1742986068.5281398,0.0016789915179004095
1742986068.5291157,0.0016703369224473144
1742986068.5300915,0.001660720705277209
1742986068.5310676,0.0016568742184091669
1742986068.5320437,0.0016770682744663883
1742986068.5330195,0.0016568742184091669
1742986068.5339956,0.0016520661098241142
1742986068.5349717,0.00164437313608803
1742986068.5359478,0.0016491812446730826
1742986068.5369236,0.0016511044881071036
1742986068.5378995,0.0016453347578050403
1742986068.5388756,0.0016405266492199877
1742986068.5398517,0.0016472580012390613
1742986068.5408278,0.0016453347578050403
1742986068.5418036,0.001646296379522051
1742986068.5427797,0.0016386034057859664
1742986068.5437558,0.0016280255668988505
1742986068.5447316,0.0016347569189179242
1742986068.5457075,0.00162706394518184
1742986068.5466835,0.0016386034057859664
1742986068.5476599,0.0016366801623519456
1742986068.5486357,0.001643411514371019
1742986068.5496116,0.0016405266492199877
1742986068.5505877,0.0016318720537668926
1742986068.5515637,0.0016549509749751456
1742986068.5525396,0.0016472580012390613
1742986068.5535154,0.0016328336754839034
1742986068.5544918,0.0016309104320498822
1742986068.5554678,0.001612639619426682
1742986068.5564437,0.0016174477280117346
1742986068.5574195,0.00162706394518184
1742986068.5583956,0.0016164861062947242
1742986068.5593717,0.0016011001588225554
1742986068.5603476,0.0016011001588225554
1742986068.5613234,0.00160879313255864
1742986068.5622997,0.0016289871886158611
1742986068.5632758,0.0016222558365967873
1742986068.5642517,0.0016155244845777134
1742986068.5652275,0.001612639619426682
1742986068.5662036,0.001582829346199355
1742986068.5671797,0.0015857142113503868
1742986068.5681558,0.0015962920502375025
1742986068.5691316,0.0016184093497287452
1742986068.5701077,0.0016212942148797769
