index,ECG
1742986057.372704,-0.002226154274879409
1742986057.374657,-0.002392514831922233
1742986057.3766098,-0.0025886856621923837
1742986057.378563,-0.0033877933090281456
1742986057.3805158,-0.003929186335705082
1742986057.382469,-0.0039695744478195245
1742986057.3844218,-0.003639738198884908
1742986057.386375,-0.0031973922090600577
1742986057.3883278,-0.002636766748042911
1742986057.390281,-0.0018905482956427292
1742986057.392234,-0.0020367147966283317
1742986057.394187,-0.002233847248615493
1742986057.3961399,-0.00235212671980779
1742986057.3980927,-0.0024540586218109077
1742986057.4000459,-0.0025117559248315404
1742986057.4019988,-0.0026348435046088903
1742986057.403952,-0.002725235946007881
1742986057.405905,-0.0028358224434640936
1742986057.407858,-0.00291756028940999
1742986057.409811,-0.003020453813130118
1742986057.411764,-0.0031156543631141614
1742986057.413717,-0.0031560424752286047
1742986057.41567,-0.003045455977772392
1742986057.4176228,-0.002989681918185781
1742986057.4195757,-0.0028617862298233785
1742986057.4215288,-0.0028675559601254418
1742986057.423482,-0.0029098673156739054
1742986057.4254348,-0.002902174341937821
1742986057.427388,-0.0027281208111589127
1742986057.4293408,-0.0025665683627011412
1742986057.431294,-0.002535796467756804
1742986057.433247,-0.0026377283697599217
1742986057.4352,-0.0029473705626373164
1742986057.4371529,-0.0032647057292507957
1742986057.4391057,-0.003616659277676655
1742986057.4410589,-0.0038012906473426796
1742986057.4430118,-0.0036743565806972877
1742986057.444965,-0.0031243089585672565
1742986057.4469178,-0.0025406045763418567
1742986057.448871,-0.0018732391047365394
1742986057.450824,-0.0019088191082659294
1742986057.452777,-0.0022434634657855987
1742986057.45473,-0.0023675126672799587
1742986057.456683,-0.0024944467339253506
1742986057.4586358,-0.002558875388965057
1742986057.4605887,-0.0026954256727805543
1742986057.4625418,-0.0027877413576135666
1742986057.464495,-0.002972372727279591
1742986057.4664478,-0.0030637267903955924
1742986057.468401,-0.0030637267903955924
1742986057.4703538,-0.002937754345467211
1742986057.472307,-0.0028733256904275046
1742986057.4742599,-0.0027069651333846804
1742986057.476213,-0.002736775406612008
1742986057.478166,-0.002638689991476932
1742986057.4801188,-0.0026521526955150796
1742986057.4820719,-0.002626188909155795
1742986057.4840248,-0.002696387294497565
1742986057.485978,-0.002868517581842452
1742986057.4879308,-0.0031271938237182884
1742986057.489884,-0.0032877846504590492
1742986057.491837,-0.003227202482287385
1742986057.49379,-0.0030473792212064132
1742986057.495743,-0.002685809455610449
1742986057.497696,-0.002403092670809349
1742986057.499649,-0.0024021310490923383
1742986057.5016017,-0.002509832681397519
1742986057.5035548,-0.002661768912685185
1742986057.505508,-0.0027281208111589127
1742986057.5074608,-0.0027915878444816082
1742986057.509414,-0.0028406305520491462
1742986057.5113668,-0.0028704408252764727
1742986057.51332,-0.0028589013646723466
1742986057.5152729,-0.0029329462368821585
1742986057.517226,-0.0032214327519853214
1742986057.519179,-0.0032137397782492374
1742986057.5211318,-0.003081997603018793
1742986057.5230849,-0.0027992808182176927
1742986057.5250378,-0.0026838862121764274
1742986057.526991,-0.00242232510514956
1742986057.5289438,-0.002453097000093897
1742986057.530897,-0.002516564033416593
1742986057.53285,-0.0025829159318903204
1742986057.534803,-0.002663692156119206
1742986057.536756,-0.0027521613540841764
1742986057.538709,-0.002976219214147633
1742986057.540662,-0.003037763004036308
1742986057.5426147,-0.0029358311020331903
1742986057.5445678,-0.0028762105555785364
1742986057.546521,-0.002836784065181104
1742986057.5484738,-0.0026608072909681743
1742986057.550427,-0.0027992808182176927
1742986057.5523798,-0.0029214067762780315
1742986057.554333,-0.0029435240757692744
1742986057.5562859,-0.002893519746484726
1742986057.558239,-0.0027877413576135666
1742986057.560192,-0.002721389459139839
1742986057.5621448,-0.0026559991823831217
1742986057.564098,-0.002543489441492888
1742986057.5660508,-0.0026358051263259004
1742986057.568004,-0.002845438660634199
1742986057.5699568,-0.002991605161619802
1742986057.57191,-0.0030194921914131075
1742986057.573863,-0.00281178190053883
1742986057.575816,-0.002650229452081059
1742986057.577769,-0.0024982932207933926
1742986057.579722,-0.0024165553748474963
1742986057.581675,-0.0025348348460397935
1742986057.5836277,-0.002684847833893438
1742986057.5855808,-0.002737737028329018
1742986057.5875337,-0.002781971627311503
1742986057.5894868,-0.00281178190053883
1742986057.59144,-0.002768508923273355
1742986057.5933928,-0.0029117905591079262
1742986057.595346,-0.003340673844894629
1742986057.5972989,-0.0034974181847673477
1742986057.599252,-0.0032820149201569855
1742986057.601205,-0.003121424093416225
1742986057.603158,-0.003048340842923424
1742986057.605111,-0.0024050159142433697
1742986057.6070638,-0.0023790521278840853
1742986057.609017,-0.002400207805658317
1742986057.6109698,-0.002415593753130486
1742986057.612923,-0.0023675126672799587
1742986057.6148758,-0.0025531056586629935
1742986057.616829,-0.0026819629687424066
1742986057.618782,-0.002770432166707377
1742986057.620735,-0.0027848564924625348
1742986057.622688,-0.0027579310843862397
1742986057.624641,-0.002663692156119206
1742986057.6265938,-0.002654075938949101
1742986057.6285467,-0.002767547301556345
1742986057.6304998,-0.002902174341937821
1742986057.632453,-0.0029300613717311266
1742986057.6344059,-0.0029502554277883483
1742986057.636359,-0.002889673259616684
1742986057.6383119,-0.002831014334879041
1742986057.640265,-0.0027396602717630393
1742986057.6422179,-0.002682924590459417
1742986057.644171,-0.002756969462669229
1742986057.646124,-0.0028839035293146205
1742986057.6480768,-0.0028396689303321356
1742986057.65003,-0.0026059948530985735
1742986057.6519828,-0.0025598370106820673
1742986057.653936,-0.002636766748042911
1742986057.6558888,-0.0026550375606661115
1742986057.657842,-0.0026021483662305315
1742986057.659795,-0.002693502429346533
1742986057.661748,-0.0027425451369140707
1742986057.663701,-0.002845438660634199
1742986057.665654,-0.0031983538307770684
1742986057.6676068,-0.0032935543807611125
1742986057.6695597,-0.003180083018153868
1742986057.6715128,-0.002939677588901232
1742986057.673466,-0.0026425364783449743
1742986057.6754189,-0.0024992548425104033
1742986057.677372,-0.0024165553748474963
1742986057.6793249,-0.002436749430904718
1742986057.681278,-0.002573299714720215
1742986057.6832309,-0.0027290824328759238
1742986057.685184,-0.002807935413670788
1742986057.6871367,-0.002916598667692979
1742986057.6890898,-0.0029012127202208103
1742986057.691043,-0.0028012040616517144
1742986057.6929958,-0.002710811620252723
1742986057.694949,-0.002624265665721774
1742986057.6969018,-0.0025261802505866984
1742986057.698855,-0.0025723380930032045
1742986057.700808,-0.002668500264704259
1742986057.702761,-0.002735813784894997
1742986057.704714,-0.0028598629863893573
1742986057.706667,-0.0031541192317945835
1742986057.7086198,-0.0032108549130982055
1742986057.7105727,-0.0030656500338296136
1742986057.7125258,-0.0029589100232414434
1742986057.7144787,-0.0027261975677248915
1742986057.7164319,-0.0025598370106820673
1742986057.718385,-0.0026444597217789956
1742986057.7203379,-0.002677154860157354
1742986057.722291,-0.00267042350813828
1742986057.7242439,-0.0026434981000619845
1742986057.726197,-0.0026800397253083853
1742986057.7281501,-0.0026588840475341535
1742986057.7301028,-0.00267042350813828
1742986057.732056,-0.0026559991823831217
1742986057.7340088,-0.002647344586930027
1742986057.735962,-0.0027329289197439654
1742986057.7379148,-0.0028242829828599675
1742986057.739868,-0.0029002510985038
1742986057.7418208,-0.0028858267727486417
1742986057.743774,-0.003029108408583213
1742986057.745727,-0.00307718949443374
1742986057.74768,-0.003060841925244561
1742986057.749633,-0.0029329462368821585
1742986057.7515857,-0.002836784065181104
1742986057.7535388,-0.002449250513225855
1742986057.7554917,-0.002390591588488212
1742986057.7574449,-0.002445404026357813
1742986057.759398,-0.0026233040440047633
1742986057.7613509,-0.0027060035116676703
1742986057.763304,-0.0027637008146883025
1742986057.765257,-0.002783894870745524
1742986057.76721,-0.0027281208111589127
1742986057.769163,-0.002721389459139839
1742986057.7711158,-0.0026867710773274592
1742986057.773069,-0.002722351080856849
1742986057.7750218,-0.002731005676309944
1742986057.776975,-0.002716581350554786
1742986057.7789278,-0.0027300440545929335
1742986057.780881,-0.0027617775712542817
1742986057.7828338,-0.0027637008146883025
1742986057.784787,-0.0028146667656898613
1742986057.78674,-0.002836784065181104
1742986057.788693,-0.0028473619040682197
1742986057.790646,-0.0029579484015244324
1742986057.7925987,-0.0029358311020331903
1742986057.7945518,-0.0028242829828599675
1742986057.7965047,-0.002725235946007881
1742986057.7984579,-0.0026579224258171433
1742986057.800411,-0.0025896472839093943
1742986057.8023639,-0.0026444597217789956
1742986057.804317,-0.002633881882891879
1742986057.80627,-0.0026463829652130164
1742986057.808223,-0.0026906175641955017
1742986057.810176,-0.002738698650046029
1742986057.8121288,-0.0028762105555785364
1742986057.814082,-0.003149311123209531
1742986057.8160348,-0.0032502814034956378
1742986057.817988,-0.0031906608570409843
1742986057.8199408,-0.002929099750014116
1742986057.821894,-0.002725235946007881
1742986057.8238468,-0.0023828986147521277
1742986057.8258,-0.0023001991470892207
1742986057.827753,-0.0025031013293784453
1742986057.829706,-0.002541566198058867
1742986057.831659,-0.0026059948530985735
1742986057.8336117,-0.0026790781035913747
1742986057.8355649,-0.002708888376818702
1742986057.8375177,-0.0027473532454991238
1742986057.8394709,-0.0028300527131620303
1742986057.841424,-0.0030089143525259916
1742986057.8433769,-0.0031973922090600577
1742986057.84533,-0.0031733516661347945
1742986057.847283,-0.003123347336850246
1742986057.849236,-0.0029733343489966014
1742986057.851189,-0.0025723380930032045
1742986057.853142,-0.0023790521278840853
1742986057.8550947,-0.002496369977359372
1742986057.8570478,-0.0024800224081701927
1742986057.859001,-0.002558875388965057
1742986057.8609538,-0.0025983018793624894
1742986057.862907,-0.0026329202611748686
1742986057.8648598,-0.002659845669251164
1742986057.866813,-0.002693502429346533
1742986057.868766,-0.0026886943207614805
1742986057.870719,-0.0027069651333846804
1742986057.872672,-0.0027771635187264503
1742986057.874625,-0.002902174341937821
1742986057.8765779,-0.0028973662333527683
1742986057.8785307,-0.002806012170236767
1742986057.8804839,-0.0027550462192352083
1742986057.8824368,-0.0027136964854037548
1742986057.8843899,-0.0026954256727805543
1742986057.886343,-0.0026800397253083853
1742986057.888296,-0.0026819629687424066
1742986057.890249,-0.002684847833893438
1742986057.892202,-0.0027050418899506596
1742986057.894155,-0.0027810100055944923
1742986057.8961077,-0.0028617862298233785
1742986057.8980608,-0.002888711637899673
1742986057.900014,-0.0028531316343702834
1742986057.9019668,-0.002855054877804304
1742986057.90392,-0.0028242829828599675
1742986057.9058728,-0.0028300527131620303
1742986057.907826,-0.002767547301556345
1742986057.9097788,-0.002774278653575419
1742986057.911732,-0.0027175429722717964
1742986057.913685,-0.002674269995006322
1742986057.915638,-0.002754084597518197
1742986057.9175909,-0.0027925494661986193
1742986057.9195437,-0.0028637094732573993
1742986057.9214969,-0.0029194835328440107
1742986057.9234498,-0.0029473705626373164
1742986057.9254029,-0.0028002424399347033
1742986057.927356,-0.002796395953066661
1742986057.929309,-0.0027281208111589127
1742986057.931262,-0.0026925408076295225
1742986057.933215,-0.002624265665721774
1742986057.935168,-0.00268773269904447
1742986057.9371207,-0.0027281208111589127
1742986057.9390738,-0.002731005676309944
1742986057.941027,-0.0027281208111589127
1742986057.9429798,-0.0027117732419697335
1742986057.944933,-0.002700233781365607
1742986057.9468858,-0.002702157024799628
1742986057.948839,-0.002668500264704259
1742986057.9507918,-0.0026781164818743645
1742986057.952745,-0.002676193238440343
1742986057.954698,-0.002702157024799628
1742986057.956651,-0.0027136964854037548
1742986057.9586039,-0.0027329289197439654
1742986057.9605567,-0.002767547301556345
1742986057.9625099,-0.0027771635187264503
1742986057.9644628,-0.0027877413576135666
1742986057.966416,-0.0027954343313496507
1742986057.968369,-0.002781971627311503
1742986057.970322,-0.002782933249028514
1742986057.972275,-0.002773317031858408
1742986057.974228,-0.0027435067586310817
1742986057.976181,-0.0027627391929712923
1742986057.978134,-0.002773317031858408
1742986057.9800868,-0.00279447270963264
1742986057.9820397,-0.0028108202788218197
1742986057.9839928,-0.002856978121238326
1742986057.985946,-0.0028762105555785364
1742986057.9878988,-0.002856016499521315
1742986057.989852,-0.002780048383877482
1742986057.9918048,-0.002746391623782113
1742986057.993758,-0.0027483148672161344
1742986057.995711,-0.0028098586571048086
1742986057.997664,-0.002874287312144515
1742986057.999617,-0.002879095420729568
1742986058.0015697,-0.002828129469728009
1742986058.0035229,-0.0027858181141795454
1742986058.0054758,-0.002770432166707377
1742986058.007429,-0.0027290824328759238
1742986058.0093818,-0.0026656153995532274
1742986058.011335,-0.002630997017740848
1742986058.013288,-0.002626188909155795
1742986058.015241,-0.0026896559424784906
1742986058.017194,-0.002746391623782113
1742986058.019147,-0.002760815949537271
1742986058.0210998,-0.002796395953066661
1742986058.0230527,-0.0028069737919537772
1742986058.0250058,-0.002796395953066661
1742986058.026959,-0.002725235946007881
1742986058.0289118,-0.0027069651333846804
1742986058.030865,-0.00272331270257386
1742986058.0328178,-0.002721389459139839
1742986058.034771,-0.0027194662157058185
1742986058.0367239,-0.0027127348636867437
1742986058.038677,-0.002708888376818702
1742986058.04063,-0.00272331270257386
1742986058.0425828,-0.002754084597518197
1742986058.0445359,-0.0027300440545929335
1742986058.0464888,-0.002774278653575419
1742986058.048442,-0.0027858181141795454
1742986058.0503948,-0.00279447270963264
1742986058.052348,-0.0028156283874068723
1742986058.054301,-0.002817551630840893
1742986058.056254,-0.0028473619040682197
1742986058.058207,-0.002816590009123883
1742986058.06016,-0.002806012170236767
1742986058.0621128,-0.0027954343313496507
1742986058.0640657,-0.0027848564924625348
1742986058.0660188,-0.0027271591894419025
1742986058.067972,-0.0027011954030826176
1742986058.0699248,-0.002685809455610449
1742986058.071878,-0.002707926755101691
1742986058.0738308,-0.002780048383877482
1742986058.075784,-0.0028608246081063674
1742986058.0777369,-0.002929099750014116
1742986058.07969,-0.0029791040792986646
1742986058.081643,-0.0029242916414290634
1742986058.0835958,-0.0028358224434640936
1742986058.0855489,-0.0028213981177089356
1742986058.0875018,-0.0027338905414609764
1742986058.089455,-0.0026886943207614805
1742986058.0914078,-0.002663692156119206
1742986058.093361,-0.00268773269904447
1742986058.095314,-0.0026925408076295225
1742986058.097267,-0.0027156197288377756
1742986058.09922,-0.002708888376818702
1742986058.101173,-0.0027281208111589127
1742986058.103126,-0.0027156197288377756
1742986058.1050787,-0.0027185045939888074
1742986058.1070318,-0.002746391623782113
1742986058.108985,-0.002753122975801187
1742986058.1109378,-0.002744468380348092
1742986058.112891,-0.0027435067586310817
1742986058.1148438,-0.002754084597518197
1742986058.116797,-0.0027665856798393344
1742986058.1187499,-0.002770432166707377
1742986058.120703,-0.0027656240581223237
1742986058.122656,-0.0027752402752924295
1742986058.124609,-0.0027665856798393344
1742986058.1265619,-0.002760815949537271
1742986058.1285148,-0.0027617775712542817
1742986058.130468,-0.0027848564924625348
1742986058.1324208,-0.0027560078409522184
1742986058.134374,-0.0027521613540841764
1742986058.136327,-0.002745430002065102
1742986058.13828,-0.0027579310843862397
1742986058.140233,-0.0027867797358965556
1742986058.142186,-0.0027781251404434613
1742986058.144139,-0.0028012040616517144
1742986058.1460917,-0.0028598629863893573
1742986058.1480448,-0.0028973662333527683
1742986058.1499977,-0.0028925581247677156
1742986058.1519508,-0.0028819802858805997
1742986058.153904,-0.002841592173766157
1742986058.1558568,-0.0028377456868981144
1742986058.15781,-0.0028088970353877985
1742986058.1597629,-0.0027656240581223237
1742986058.161716,-0.002822359739425946
1742986058.163669,-0.0028387073086151254
1742986058.165622,-0.0028444770389171887
1742986058.167575,-0.002807935413670788
1742986058.1695278,-0.0027752402752924295
1742986058.171481,-0.002783894870745524
1742986058.1734338,-0.002781971627311503
1742986058.175387,-0.0027896646010475874
1742986058.1773398,-0.0027762018970094397
1742986058.179293,-0.002767547301556345
1742986058.181246,-0.002745430002065102
1742986058.183199,-0.002737737028329018
1742986058.185152,-0.002721389459139839
1742986058.1871047,-0.002685809455610449
1742986058.1890578,-0.002708888376818702
1742986058.1910107,-0.002731967298026955
1742986058.1929638,-0.002731967298026955
1742986058.194917,-0.0027483148672161344
1742986058.1968699,-0.0027473532454991238
1742986058.198823,-0.0027627391929712923
1742986058.2007759,-0.002768508923273355
1742986058.202729,-0.002760815949537271
1742986058.2046819,-0.0027550462192352083
1742986058.206635,-0.0027656240581223237
1742986058.208588,-0.0028012040616517144
1742986058.2105408,-0.002797357574783672
1742986058.212494,-0.002767547301556345
