1743758790.6180115,-0.0009565732029962384
1743758790.6189876,-0.0009565732029962384
1743758790.6199634,-0.0009565732029962384
1743758790.6209393,-0.0009565732029962384
1743758790.6219153,-0.0009565732029962384
1743758790.6228914,-0.0009565732029962384
1743758790.6238673,-0.0009565732029962384
1743758790.6248434,-0.0009565732029962384
1743758790.6258194,-0.0009225558347569905
1743758790.6267955,-0.0009179881316011903
1743758790.6277714,-0.000923517456474001
1743758790.6287472,-0.0009207527940375956
1743758790.6297233,-0.000912939617586885
1743758790.6306996,-0.0009164254963110481
1743758790.6316755,-0.0009283255650590537
1743758790.6326513,-0.0009306094166369538
1743758790.6336274,-0.0009334942817879853
1743758790.6346035,-0.0009396246202339276
1743758790.6355793,-0.0009427498908142119
1743758790.6365552,-0.0009468367831115067
1743758790.6375313,-0.0009491206346894067
1743758790.6385076,-0.0009663096228809702
1743758790.6394835,-0.000990109760376981
1743758790.6404593,-0.001010904830007334
1743758790.6414354,-0.0010091017892879394
1743758790.6424115,-0.0009956390852497918
1743758790.6433873,-0.0009737621911878018
1743758790.6443632,-0.00095489036499147
1743758790.6453395,-0.0009372205659414013
1743758790.6463156,-0.000917507320742685
1743758790.6472914,-0.0008983950891171005
1743758790.6482673,-0.0008867354257983477
1743758790.6492434,-0.0008780808303452528
1743758790.6502194,-0.0008807252900670318
1743758790.6511953,-0.0008759171814819791
1743758790.6521714,-0.000894067791390553
1743758790.6531475,-0.0009077709008579534
1743758790.6541235,-0.0009256811053372747
1743758790.6550994,-0.0009230366456154958
1743758790.6560752,-0.000915223469164785
1743758790.6570513,-0.0009218346184692326
1743758790.6580274,-0.0009117375904406218
1743758790.6590035,-0.0009178679288865641
1743758790.6599793,-0.0009080113062872059
1743758790.6609554,-0.0008844515742204476
1743758790.6619315,-0.0008696666403214104
1743758790.6629074,-0.0008642575181632262
1743758790.6638832,-0.0008730323163309474
1743758790.6648593,-0.0009135406311600166
1743758790.6658356,-0.0009239982673325062
1743758790.6668115,-0.0009268831324835379
1743758790.6677873,-0.0009244790781910116
1743758790.6687634,-0.0009285659704883063
1743758790.6697395,-0.0009420286745264539
1743758790.6707153,-0.0009590974600033911
1743758790.6716912,-0.0009666702310248491
1743758790.6726675,-0.0009689540826027491
1743758790.6736436,-0.0009743632047609334
1743758790.6746194,-0.0009742430020463072
1743758790.6755953,-0.0009684732717442439
1743758790.6765714,-0.0009625833387275543
1743758790.6775475,-0.0009364993496536433
1743758790.6785233,-0.0008956304266806952
1743758790.6794991,-0.0008608918421536893
1743758790.6804755,-0.0008245906223365413
1743758790.6814516,-0.000868344410460521
1743758790.6824274,-0.0008931061696735425
1743758790.6834033,-0.0009082517117164586
1743758790.6843793,-0.0009207527940375956
1743758790.6853554,-0.0009282053623444274
1743758790.6863315,-0.0009420286745264539
1743758790.6873074,-0.0009441923233897277
1743758790.6882834,-0.0009486398238309014
1743758790.6892595,-0.0009476782021138908
1743758790.6902354,-0.0009434711071019697
1743758790.6912112,-0.0009356579306512591
1743758790.6921873,-0.0009185891451743219
1743758790.6931636,-0.0009018809678412637
1743758790.6941395,-0.0008997173189779899
1743758790.6951153,-0.0009112567795821165
1743758790.6960914,-0.0009176275234573113
1743758790.6970675,-0.0009161850908817956
1743758790.6980433,-0.0009155840773086639
1743758790.6990192,-0.0009259215107665273
1743758790.6999953,-0.0009301286057784485
1743758790.7009716,-0.0009356579306512591
1743758790.7019475,-0.0009375811740852802
1743758790.7029233,-0.0009358983360805117
1743758790.7038994,-0.0009422690799557066
1743758790.7048755,-0.0009490004319747804
1743758790.7058513,-0.0009456347559652434
1743758790.7068272,-0.0009458751613944961
1743758790.7078035,-0.0009443125261043539
1743758790.7087796,-0.0009496014455479119
1743758790.7097554,-0.0009456347559652434
1743758790.7107313,-0.0009373407686560274
1743758790.7117074,-0.000931450835639338
1743758790.7126834,-0.0009259215107665273
1743758790.7136593,-0.0009336144845026117
1743758790.7146354,-0.0009431104989580907
1743758790.7156115,-0.0009419084718118275
1743758790.7165875,-0.0009396246202339276
1743758790.7175634,-0.0009344559035049959
1743758790.7185392,-0.0009274841460566695
1743758790.7195153,-0.0009290467813468116
1743758790.7204914,-0.0009253204971933957
1743758790.7214675,-0.000923156848330122
1743758790.7224433,-0.0009247194836202641
1743758790.7234194,-0.0009241184700471325
1743758790.7243955,-0.0009403458365216856
1743758790.7253714,-0.0009433509043873435
1743758790.7263472,-0.000941307458238696
1743758790.7273233,-0.000939384214804675
1743758790.7282996,-0.0009300084030638222
1743758790.7292755,-0.0009255609026226484
1743758790.7302513,-0.0009291669840614378
1743758790.7312274,-0.0009340952953611169
1743758790.7322035,-0.0009346963089342486
1743758790.7331793,-0.00092844576777368
1743758790.7341552,-0.0009247194836202641
1743758790.7351315,-0.0009325326600709748
1743758790.7361076,-0.0009373407686560274
1743758790.7370834,-0.0009476782021138908
1743758790.7380593,-0.0009535681351305805
1743758790.7390354,-0.0009526065134135698
1743758790.7400115,-0.0009467165803968804
1743758790.7409873,-0.0009433509043873435
1743758790.7419631,-0.000939384214804675
1743758790.7429395,-0.0009244790781910116
1743758790.7439156,-0.000920151780464464
1743758790.7448914,-0.0009259215107665273
1743758790.7458673,-0.0009289265786321853
1743758790.7468433,-0.0009320518492124696
1743758790.7478194,-0.0009378215795145329
1743758790.7487955,-0.0009312104302100854
1743758790.7497714,-0.0009282053623444274
1743758790.7507474,-0.0009225558347569905
1743758790.7517235,-0.000923156848330122
1743758790.7526994,-0.0009203921858937167
1743758790.7536752,-0.0009145022528770271
1743758790.7546513,-0.0009190699560328272
1743758790.7556276,-0.0009171467125988061
1743758790.7566035,-0.0009145022528770271
1743758790.7575793,-0.0009226760374716167
1743758790.7585554,-0.0009265225243396589
1743758790.7595315,-0.0009298882003491958
1743758790.7605073,-0.0009260417134811537
1743758790.7614832,-0.0009163052935964219
1743758790.7624593,-0.0009135406311600166
1743758790.7634356,-0.0009092133334334691
1743758790.7644114,-0.0009038042112752848
1743758790.7653873,-0.0008992365081194847
1743758790.7663634,-0.0008920243452419056
1743758790.7673395,-0.0008921445479565319
1743758790.7683153,-0.0008988758999756058
1743758790.7692912,-0.0009046456302776691
1743758790.7702675,-0.0009021213732705165
1743758790.7712436,-0.0009022415759851426
1743758790.7722194,-0.0009035638058460322
1743758790.7731953,-0.0008976738728293426
1743758790.7741714,-0.0008941879941051794
1743758790.7751474,-0.0009060880628531848
1743758790.7761233,-0.000920151780464464
1743758790.7770994,-0.0009297679976345694
1743758790.7780755,-0.0009247194836202641
1743758790.7790515,-0.0009282053623444274
1743758790.7800274,-0.0009309700247808326
1743758790.7810032,-0.0009289265786321853
1743758790.7819793,-0.0009255609026226484
1743758790.7829554,-0.0009285659704883063
1743758790.7839315,-0.000939023606660796
1743758790.7849073,-0.0009463559722530014
1743758790.7858834,-0.0009432307016727171
1743758790.7868595,-0.0009447933369628593
1743758790.7878354,-0.0009470771885407592
1743758790.7888112,-0.0009524863106989437
1743758790.7897873,-0.000949240837404033
1743758790.7907636,-0.0009480388102577698
1743758790.7917395,-0.0009487600265455278
1743758790.7927153,-0.0009449135396774857
1743758790.7936914,-0.0009410670528094434
1743758790.7946675,-0.0009414276609533223
1743758790.7956433,-0.0009372205659414013
1743758790.7966192,-0.0009368599577975222
1743758790.7975955,-0.000933734687217238
1743758790.7985716,-0.0009368599577975222
1743758790.7995474,-0.0009343357007903695
1743758790.8005233,-0.0009312104302100854
1743758790.8014994,-0.0009330134709294801
1743758790.8024755,-0.0009354175252220064
1743758790.8034513,-0.0009377013767999065
1743758790.8044271,-0.0009431104989580907
1743758790.8054035,-0.0009343357007903695
1743758790.8063796,-0.0009350569170781275
1743758790.8073554,-0.0009374609713706538
1743758790.8083313,-0.000928806375917559
1743758790.8093073,-0.0009274841460566695
1743758790.8102834,-0.0009265225243396589
1743758790.8112595,-0.000920512388608343
1743758790.8122354,-0.0009265225243396589
1743758790.8132114,-0.0009196709696059588
1743758790.8141875,-0.000923517456474001
1743758790.8151634,-0.0009331336736441064
1743758790.8161392,-0.0009297679976345694
1743758790.8171153,-0.0009318114437832169
1743758790.8180916,-0.0009342154980757433
1743758790.8190675,-0.000941668066382575
1743758790.8200433,-0.0009500822564064171
1743758790.8210194,-0.0009487600265455278
1743758790.8219955,-0.0009527267161281962
1743758790.8229713,-0.0009502024591210435
1743758790.8239472,-0.0009470771885407592
1743758790.8249233,-0.0009455145532506172
1743758790.8258996,-0.0009538085405598331
1743758790.8268754,-0.0009550105677060963
1743758790.8278513,-0.0009542893514183384
1743758790.8288274,-0.0009542893514183384
1743758790.8298035,-0.0009570540138547438
1743758790.8307793,-0.0009576550274278754
1743758790.8317552,-0.000956453000281612
1743758790.8327315,-0.0009476782021138908
1743758790.8337076,-0.0009391438093754224
1743758790.8346834,-0.0009493610401186594
1743758790.8356593,-0.0009595782708618964
1743758790.8366354,-0.0009510438781234278
1743758790.8376114,-0.0009446731342482329
1743758790.8385873,-0.0009427498908142119
1743758790.8395634,-0.0009422690799557066
1743758790.8405395,-0.0009443125261043539
1743758790.8415155,-0.0009481590129723961
1743758790.8424914,-0.0009520054998404383
1743758790.8434672,-0.0009588570545741385
1743758790.8444433,-0.0009750844210486913
1743758790.8454194,-0.0009819359757823915
1743758790.8463955,-0.000978690502487481
1743758790.8473713,-0.000978329894343602
1743758790.8483474,-0.0009705167178928912
1743758790.8493235,-0.0009665500283102228
1743758790.8502994,-0.0009613813115812911
1743758790.8512752,-0.0009514044862673067
1743758790.8522513,-0.0009447933369628593
1743758790.8532276,-0.000939744822948554
1743758790.8542035,-0.0009331336736441064
1743758790.8551793,-0.0009289265786321853
1743758790.8561554,-0.0009327730655002276
1743758790.8571315,-0.0009292871867760642
1743758790.8581073,-0.0009278447542005484
1743758790.8590832,-0.0009258013080519009
1743758790.8600595,-0.0009262821189104063
1743758790.8610356,-0.0009296477949199432
1743758790.8620114,-0.0009325326600709748
1743758790.8629873,-0.0009414276609533223
1743758790.8639634,-0.000948880229260154
1743758790.8649395,-0.0009457549586798698
1743758790.8659153,-0.0009358983360805117
1743758790.8668911,-0.0009358983360805117
1743758790.8678675,-0.0009256811053372747
1743758790.8688436,-0.0009232770510447483
1743758790.8698194,-0.0009241184700471325
1743758790.8707952,-0.0009232770510447483
1743758790.8717713,-0.0009354175252220064
1743758790.8727474,-0.0009345761062196223
1743758790.8737235,-0.0009160648881671693
1743758790.8746994,-0.0009096941442919745
1743758790.8756754,-0.0009058476574239322
1743758790.8766515,-0.0009123386040137535
1743758790.8776274,-0.0009106557660089849
1743758790.8786032,-0.0009319316464978432
1743758790.8795793,-0.0009527267161281962
1743758790.8805556,-0.0009669106364541017
1743758790.8815315,-0.0009740025966170546
1743758790.8825073,-0.0009849410436480494
1743758790.8834834,-0.0009958794906790443
1743758790.8844595,-0.0009899895576623548
1743758790.8854353,-0.0009826571920701493
1743758790.8864112,-0.0009794117187752389
1743758790.8873873,-0.0009732813803292966
1743758790.8883636,-0.0009661894201663438
1743758790.8893394,-0.0009666702310248491
1743758790.8903153,-0.000962823744156807
1743758790.8912914,-0.0009578954328571279
1743758790.8922675,-0.0009540489459890857
1743758790.8932433,-0.000956813608425491
1743758790.8942192,-0.000960179284435028
1743758790.8951955,-0.0009577752301425015
1743758790.8961716,-0.0009605398925789069
1743758790.8971474,-0.000957534824713249
1743758790.8981233,-0.0009566934057108647
1743758790.8990993,-0.0009498418509771646
1743758790.9000754,-0.0009508034726941751
1743758790.9010513,-0.0009476782021138908
1743758790.9020274,-0.0009494812428332856
1743758790.9030035,-0.0009449135396774857
1743758790.9039795,-0.0009445529315336066
1743758790.9049554,-0.0009423892826703329
1743758790.9059312,-0.0009441923233897277
1743758790.9069073,-0.0009535681351305805
1743758790.9078834,-0.0009563327975669858
1743758790.9088595,-0.0009560923921377332
1743758790.9098353,-0.0009502024591210435
1743758790.9108114,-0.0009349367143635011
1743758790.9117875,-0.0009358983360805117
1743758790.9127634,-0.0009440721206751013
1743758790.9137392,-0.0009508034726941751
1743758790.9147153,-0.0009452741478213645
1743758790.9156916,-0.0009544095541329647
1743758790.9166675,-0.0009599388790057753
1743758790.9176433,-0.0009578954328571279
1743758790.9186194,-0.0009679924608857385
1743758790.9195955,-0.0009773682726265914
1743758790.9205713,-0.0009950380716766602
1743758790.9215472,-0.0010113856408658394
1743758790.9225235,-0.0010056159105637761
1743758790.9234996,-0.0009887875305160916
1743758790.9244754,-0.000985542057221181
1743758790.9254513,-0.0009752046237633177
1743758790.9264274,-0.0009689540826027491
1743758790.9274035,-0.0009697955016051335
1743758790.9283793,-0.0009664298255955965
1743758790.9293554,-0.0009673914473126069
1743758790.9303315,-0.0009792915160606126
1743758790.9313076,-0.0009740025966170546
1743758790.9322834,-0.0009798925296337442
